sub ses blk trl soa cond acc rt
10 2 1 24 0.4 0 1 0.26548
10 2 1 25 0.4 0 1 0.29885
10 2 1 26 0.3 2 1 0.33184
10 2 1 27 0.6 0 1 0.18249
10 2 1 28 0.4 0 1 0.26567
10 2 1 29 0.5 0 1 0.23247
10 2 1 30 0.5 0 1 0.23248
10 2 1 31 0.3 0 1 0.28225
10 2 1 32 0.6 2 1 0.28227
10 2 1 33 0.4 0 1 0.23239
10 2 1 34 0.4 2 1 0.28225
10 2 1 35 0.6 0 1 0.11632
10 2 1 36 0.3 0 1 0.24887
10 2 1 37 0.4 0 1 0.24908
10 2 1 38 0.4 0 1 0.21589
10 2 1 39 0.3 0 1 0.23249
10 2 1 40 0.5 0 1 0.16604
10 2 1 41 0.5 0 1 0.26564
10 2 1 42 0.6 2 1 0.13294
10 2 1 43 0.6 0 1 0.24881
10 2 1 44 0.6 2 1 0.23255
10 2 1 45 0.3 0 1 0.33204
10 2 1 46 0.4 2 1 0.29898
10 2 1 47 0.6 0 1 0.24907
10 2 1 48 0.5 0 1 0.24908
10 2 1 49 0.5 2 1 0.21588
10 2 1 50 0.5 0 1 0.24907
10 2 1 51 0.6 0 1 0.24909
10 2 1 52 0.3 0 1 0.28205
10 2 1 53 0.5 0 1 0.23247
10 2 1 54 0.4 2 1 0.28232
10 2 1 55 0.5 0 1 0.24907
10 2 1 56 0.3 0 1 0.24903
10 2 1 57 0.4 0 1 0.26566
10 2 1 58 0.5 0 1 0.21589
10 2 1 59 0.3 0 1 0.24907
10 2 1 60 0.6 0 1 0.16615
10 2 1 61 0.5 0 1 0.23294
10 2 1 62 0.3 0 1 0.26567
10 2 1 63 0.3 0 1 0.29865
10 2 1 64 0.4 0 1 0.09974
10 2 1 65 0.3 0 1 0.24898
10 2 1 66 0.3 0 1 0.24907
10 2 1 67 0.6 0 1 0.16608
10 2 1 68 0.4 0 1 0.28206
10 2 1 69 0.3 0 1 0.24907
10 2 1 70 0.4 0 1 0.24906
10 2 1 71 0.3 0 1 0.21589
10 2 1 72 0.5 0 1 0.1329
10 2 1 73 0.5 0 1 0.13287
10 2 1 74 0.6 0 1 0.066551
10 2 1 75 0.5 0 1 0.31545
10 2 1 76 0.6 0 1 0.099732
10 2 1 77 0.3 0 1 0.34859
10 2 1 78 0.4 0 1 0.26548
10 2 1 79 0.3 2 1 0.36528
10 2 1 80 0.5 2 1 0.23247
10 2 1 81 0.3 0 1 0.28226
10 2 1 82 0.3 0 1 0.23253
10 2 1 83 0.4 0 1 0.19926
10 2 1 84 0.3 2 1 0.24907
10 2 1 85 0.3 0 1 0.24897
10 2 1 86 0.4 0 1 0.23248
10 2 1 87 0.6 0 1 0.066333
10 2 1 88 0.6 0 1 0.26567
10 2 1 89 0.3 0 1 0.26554
10 2 1 90 0.5 0 1 0.24907
10 2 1 91 0.4 0 1 0.24906
10 2 1 92 0.3 0 1 0.24907
10 2 1 93 0.3 0 1 0.18274
10 2 1 94 0.6 0 1 0.24907
10 2 1 95 0.4 0 1 0.26566
10 2 1 96 0.5 0 1 0.16612
10 2 1 97 0.5 2 1 0.39839
10 2 1 98 0.3 0 1 0.24907
10 2 1 99 0.6 2 1 0.033462
10 2 1 100 0.4 0 1 0.26567
10 2 1 101 0.4 0 1 0.28211
10 2 1 102 0.3 2 1 0.29886
10 2 1 103 0.6 0 1 0.016771
10 2 1 104 0.3 0 1 0.31545
10 2 1 105 0.5 2 1 0.13267
10 2 1 106 0.3 0 1 0.33204
10 2 1 107 0.3 0 1 0.26566
10 2 1 108 0.6 0 0 NA
10 2 1 109 0.5 0 1 0.26569
10 2 1 110 0.5 0 1 0.23249
10 2 1 111 0.6 2 1 0.23245
10 2 1 112 0.5 0 1 0.26573
10 2 1 113 0.3 0 1 0.26546
10 2 1 114 0.4 0 1 0.24907
10 2 1 115 0.4 0 1 0.28205
10 2 1 116 0.3 0 1 0.23228
10 2 1 117 0.6 2 0 NA
10 2 1 118 0.5 0 1 0.29865
10 2 1 119 0.4 2 1 0.3652
10 2 1 120 0.6 0 1 0.28225
10 2 1 121 0.5 0 1 0.24907
10 2 1 122 0.4 2 1 0.34871
10 2 1 123 0.3 0 1 0.28225
10 2 1 124 0.4 0 1 0.24908
10 2 1 125 0.6 0 1 0.23247
10 2 1 126 0.4 2 1 0.36524
10 2 1 127 0.6 0 1 0.04974
10 2 1 128 0.3 0 1 0.28225
10 2 1 129 0.6 0 0 NA
10 2 1 130 0.5 0 1 0.28226
10 2 1 131 0.4 2 1 0.39841
10 2 1 132 0.4 2 1 0.34869
10 2 1 133 0.5 0 1 0.28226
10 2 1 134 0.6 0 1 0.26569
10 2 1 135 0.4 0 1 0.36523
10 2 1 136 0.5 0 1 0.26564
10 2 1 137 0.4 0 1 0.29885
10 2 1 138 0.5 0 1 0.24907
10 2 1 139 0.6 0 1 0.049949
10 2 1 140 0.3 2 1 0.34863
10 2 1 141 0.6 2 1 0.29864
10 2 1 142 0.4 0 1 0.19933
10 2 1 143 0.6 0 1 0.066535
10 2 1 144 0.3 0 1 0.26567
10 2 1 145 0.4 0 1 0.24887
10 2 1 146 0.3 2 1 0.29886
10 2 1 147 0.4 0 1 0.26569
10 2 1 148 0.5 0 1 0.33201
10 2 1 149 0.6 0 1 0.16617
10 2 1 150 0.4 0 1 0.23228
10 2 1 151 0.6 0 1 0.19935
10 2 1 152 0.4 0 1 0.2325
10 2 1 153 0.5 0 1 0.19935
10 2 1 154 0.5 0 1 0.11634
10 2 1 155 0.5 0 1 0.066552
10 2 1 156 0.4 0 1 0.23247
10 2 1 157 0.6 0 0 NA
10 2 1 158 0.3 0 1 0.28228
10 2 1 159 0.6 2 1 0.033407
10 2 1 160 0.5 0 1 0.26546
10 2 2 1 0.4 2 1 0.36523
10 2 2 2 0.6 2 1 0.33204
10 2 2 3 0.3 0 1 0.36522
10 2 2 4 0.6 0 1 0.23248
10 2 2 5 0.4 0 1 0.29864
10 2 2 6 0.5 2 1 0.34863
10 2 2 7 0.5 0 1 0.24907
10 2 2 8 0.4 0 1 0.23247
10 2 2 9 0.6 0 1 0.24907
10 2 2 10 0.6 0 1 0.23226
10 2 2 11 0.6 0 1 0.23255
10 2 2 12 0.4 2 1 0.31546
10 2 2 13 0.3 0 1 0.28222
10 2 2 14 0.5 0 1 0.016723
10 2 2 15 0.5 0 1 0.23245
10 2 2 16 0.5 0 1 0.23243
10 2 2 17 0.4 0 1 0.29885
10 2 2 18 0.3 0 1 0.23247
10 2 2 19 0.6 0 0 NA
10 2 2 20 0.5 0 1 0.26569
10 2 2 21 0.3 0 1 0.28225
10 2 2 22 0.6 0 1 0.19901
10 2 2 23 0.4 0 1 0.26568
10 2 2 24 0.4 0 1 0.28205
10 2 2 25 0.5 0 1 0.28228
10 2 2 26 0.6 2 1 0.36522
10 2 2 27 0.3 0 1 0.31524
10 2 2 28 0.4 0 1 0.24908
10 2 2 29 0.4 2 1 0.41501
10 2 2 30 0.4 0 1 0.31546
10 2 2 31 0.5 2 1 0.31545
10 2 2 32 0.4 0 1 0.26568
10 2 2 33 0.5 0 1 0.26566
10 2 2 34 0.3 0 1 0.29886
10 2 2 35 0.5 0 1 0.099526
10 2 2 36 0.6 0 1 0.083131
10 2 2 37 0.6 0 1 0.23241
10 2 2 38 0.5 0 1 0.21588
10 2 2 39 0.5 0 1 0.24906
10 2 2 40 0.4 0 1 0.23247
10 2 2 41 0.4 0 1 0.28205
10 2 2 42 0.5 2 1 0.33203
10 2 2 43 0.4 0 1 0.29885
10 2 2 44 0.6 0 1 0.033337
10 2 2 45 0.5 0 1 0.31535
10 2 2 46 0.3 0 1 0.36524
10 2 2 47 0.3 0 1 0.29885
10 2 2 48 0.5 2 1 0.38182
10 2 2 49 0.6 2 1 0.21588
10 2 2 50 0.4 2 1 0.31541
10 2 2 51 0.5 0 1 0.2823
10 2 2 52 0.3 2 1 0.28226
10 2 2 53 0.4 0 1 0.28227
10 2 2 54 0.4 0 1 0.23248
10 2 2 55 0.3 2 1 0.34863
10 2 2 56 0.3 0 1 0.21588
10 2 2 57 0.6 0 0 NA
10 2 2 58 0.3 0 1 0.049942
10 2 2 59 0.6 0 1 0.26566
10 2 2 60 0.4 0 1 0.21591
10 2 2 61 0.5 0 1 0.23247
10 2 2 62 0.3 0 1 0.26568
10 2 2 63 0.6 2 1 0.016653
10 2 2 64 0.4 0 1 0.28222
10 2 2 65 0.4 0 1 0.29885
10 2 2 66 0.6 0 1 0.28226
10 2 2 67 0.6 0 1 0.24907
10 2 2 68 0.3 0 1 0.34864
10 2 2 69 0.4 2 1 0.26566
10 2 2 70 0.5 0 1 0.1661
10 2 2 71 0.3 2 1 0.23248
10 2 2 72 0.4 0 1 0.26566
10 2 2 73 0.4 0 1 0.16617
10 2 2 74 0.6 2 1 0.34864
10 2 2 75 0.3 0 1 0.28226
10 2 2 76 0.6 0 0 NA
10 2 2 77 0.3 0 1 0.31514
10 2 2 78 0.4 0 1 0.29885
10 2 2 79 0.3 0 1 0.28223
10 2 2 80 0.5 2 1 0.28225
10 2 2 81 0.4 0 1 0.24905
10 2 2 82 0.5 0 1 0.28226
10 2 2 83 0.6 2 1 0.26567
10 2 2 84 0.6 0 0 NA
10 2 2 85 0.4 2 1 0.43136
10 2 2 86 0.5 0 1 0.31526
10 2 2 87 0.5 2 1 0.36522
10 2 2 88 0.3 0 1 0.34872
10 2 2 89 0.3 0 1 0.36522
10 2 2 90 0.3 0 1 0.31544
10 2 2 91 0.6 0 1 0.21592
10 2 2 92 0.3 0 1 0.41503
10 2 2 93 0.4 0 1 0.2822
10 2 2 94 0.5 0 1 0.2158
10 2 2 95 0.3 0 1 0.36502
10 2 2 96 0.6 0 0 NA
10 2 2 97 0.5 0 1 0.28206
10 2 2 98 0.6 0 1 0.24907
10 2 2 99 0.3 0 1 0.33204
10 2 2 100 0.6 0 1 0.049952
10 2 2 101 0.6 0 1 0.23244
10 2 2 102 0.3 0 1 0.34866
10 2 2 103 0.6 0 1 0.24907
10 2 2 104 0.5 0 1 0.24907
10 2 2 105 0.6 0 1 0.033342
10 2 2 106 0.3 0 1 0.33203
10 2 2 107 0.5 0 1 0.23248
10 2 2 108 0.5 0 1 0.23246
10 2 2 109 0.3 2 1 0.29885
10 2 2 110 0.6 0 1 0.24904
10 2 2 111 0.3 0 1 0.28225
10 2 2 112 0.4 0 1 0.29886
10 2 2 113 0.3 0 1 0.28232
10 2 2 114 0.5 0 1 0.26572
10 2 2 115 0.4 0 1 0.26566
10 2 2 116 0.4 2 1 0.39841
10 2 2 117 0.5 0 1 0.11631
10 2 2 118 0.4 0 1 0.19929
10 2 2 119 0.4 0 1 0.1495
10 2 2 120 0.6 0 1 0.23254
10 2 2 121 0.6 0 0 NA
10 2 2 122 0.3 2 1 0.4316
10 2 2 123 0.3 0 1 0.33183
10 2 2 124 0.5 0 1 0.23247
10 2 2 125 0.3 0 1 0.54755
10 2 2 126 0.4 2 1 0.33206
10 2 2 127 0.5 0 1 0.24913
10 2 2 128 0.5 0 1 0.21588
10 2 2 129 0.4 0 1 0.23251
10 2 2 130 0.5 2 1 0.31539
10 2 2 131 0.6 0 1 0.24887
10 2 2 132 0.6 2 1 0.21585
10 2 2 133 0.6 0 1 0.24912
10 2 2 134 0.3 0 1 0.36522
10 2 2 135 0.3 0 1 0.24907
10 2 2 136 0.3 2 1 0.36519
10 2 2 137 0.6 0 1 0.24907
10 2 2 138 0.5 0 1 0.24907
10 2 2 139 0.4 0 1 0.24908
10 2 2 140 0.3 0 1 0.24907
10 2 2 141 0.6 0 1 0.033446
10 2 2 142 0.5 2 1 0.31543
10 2 2 143 0.5 0 1 0.29885
10 2 2 144 0.4 0 1 0.28232
10 2 2 145 0.5 0 1 0.1661
10 2 2 146 0.4 0 1 0.28226
10 2 2 147 0.3 0 1 0.31545
10 2 2 148 0.4 0 1 0.23247
10 2 2 149 0.5 0 0 NA
10 2 2 150 0.4 0 0 NA
10 2 2 151 0.3 2 1 0.38182
10 2 2 152 0.5 0 1 0.29886
10 2 2 153 0.6 2 1 0.31524
10 2 2 154 0.6 0 1 0.28226
10 2 2 155 0.3 0 1 0.28226
10 2 2 156 0.6 0 1 0.33203
10 2 2 157 0.3 2 1 0.48139
10 2 2 158 0.5 0 1 0.24891
10 2 2 159 0.4 0 1 0.24888
10 2 2 160 0.6 0 1 0.26568
10 2 3 1 0.6 0 1 0.24907
10 2 3 2 0.3 0 1 0.31546
10 2 3 3 0.5 0 1 0.21588
10 2 3 4 0.5 0 1 0.19909
10 2 3 5 0.6 0 1 0.049934
10 2 3 6 0.3 0 1 0.29886
10 2 3 7 0.4 0 1 0.23249
10 2 3 8 0.6 0 1 0.24906
10 2 3 9 0.4 0 1 0.31559
10 2 3 10 0.5 0 1 0.24903
10 2 3 11 0.4 0 1 0.36526
10 2 3 12 0.3 0 1 0.26566
10 2 3 13 0.6 0 1 0.59755
10 2 3 14 0.3 0 1 0.24907
10 2 3 15 0.6 0 1 0.19929
10 2 3 16 0.3 0 1 0.29883
10 2 3 17 0.5 2 1 0.34863
10 2 3 18 0.6 0 1 0.24907
10 2 3 19 0.4 0 1 0.24907
10 2 3 20 0.3 2 1 0.38182
10 2 3 21 0.6 0 1 0.21591
10 2 3 22 0.4 0 1 0.24907
10 2 3 23 0.5 0 1 0.23248
10 2 3 24 0.4 2 1 0.34867
10 2 3 25 0.5 0 1 0.050023
10 2 3 26 0.6 0 1 0.23249
10 2 3 27 0.4 2 1 0.28226
10 2 3 28 0.6 0 1 0.066534
10 2 3 29 0.3 0 1 0.24904
10 2 3 30 0.3 0 1 0.23248
10 2 3 31 0.5 0 1 0.23247
10 2 3 32 0.4 0 1 0.24906
10 2 3 33 0.3 0 1 0.23244
10 2 3 34 0.4 0 1 0.24906
10 2 3 35 0.4 0 1 0.29886
10 2 3 36 0.4 0 1 0.19929
10 2 3 37 0.4 0 1 0.24906
10 2 3 38 0.6 0 1 0.19929
10 2 3 39 0.6 0 1 0.28217
10 2 3 40 0.3 0 1 0.28222
10 2 3 41 0.6 0 1 0.24915
10 2 3 42 0.4 0 1 0.33204
10 2 3 43 0.6 0 1 0.23247
10 2 3 44 0.5 0 1 0.28226
10 2 3 45 0.6 0 1 0.24902
10 2 3 46 0.6 0 1 0.16609
10 2 3 47 0.6 0 1 0.28229
10 2 3 48 0.3 2 1 0.53117
10 2 3 49 0.5 0 1 0.28226
10 2 3 50 0.4 2 1 0.28229
10 2 3 51 0.5 0 1 0.13295
10 2 3 52 0.5 0 1 0.26546
10 2 3 53 0.4 0 1 0.24906
10 2 3 54 0.4 0 1 0.24907
10 2 3 55 0.5 2 1 0.34862
10 2 3 56 0.5 2 1 0.28227
10 2 3 57 0.4 2 1 0.33204
10 2 3 58 0.5 0 1 0.26566
10 2 3 59 0.3 0 1 0.34869
10 2 3 60 0.5 0 1 0.1661
10 2 3 61 0.4 2 1 0.38182
10 2 3 62 0.4 0 1 0.28226
10 2 3 63 0.4 2 1 0.34843
10 2 3 64 0.3 0 1 0.29892
10 2 3 65 0.6 0 1 0.26566
10 2 3 66 0.6 2 1 0.29865
10 2 3 67 0.6 0 1 0.24907
10 2 3 68 0.5 2 1 0.29884
10 2 3 69 0.6 0 1 0.24908
10 2 3 70 0.3 0 1 0.24904
10 2 3 71 0.6 0 1 0.066383
10 2 3 72 0.4 0 1 0.24909
10 2 3 73 0.6 0 1 0.21588
10 2 3 74 0.5 2 1 0.38182
10 2 3 75 0.3 0 1 0.38182
10 2 3 76 0.4 0 1 0.19937
10 2 3 77 0.4 0 0 NA
10 2 3 78 0.4 0 1 0.4148
10 2 3 79 0.3 0 1 0.26573
10 2 3 80 0.3 0 1 0.26566
10 2 3 81 0.3 0 1 0.28227
10 2 3 82 0.5 0 1 0.03315
10 2 3 83 0.5 0 1 0.24908
10 2 3 84 0.3 0 1 0.29901
10 2 3 85 0.6 0 1 0.2158
10 2 3 86 0.5 0 1 0.28226
10 2 3 87 0.6 0 1 0.1827
10 2 3 88 0.3 2 1 0.4482
10 2 3 89 0.3 0 1 0.31558
10 2 3 90 0.4 0 1 0.29886
10 2 3 91 0.4 0 1 0.23245
10 2 3 92 0.6 2 1 0.066533
10 2 3 93 0.6 2 1 0.26549
10 2 3 94 0.5 0 1 0.24906
10 2 3 95 0.5 0 1 0.11613
10 2 3 96 0.5 0 1 0.24884
10 2 3 97 0.4 0 1 0.24907
10 2 3 98 0.5 2 1 0.31545
10 2 3 99 0.5 0 1 0.26566
10 2 3 100 0.6 0 0 NA
10 2 3 101 0.6 0 0 NA
10 2 3 102 0.3 0 1 0.3819
10 2 3 103 0.4 0 1 0.26572
10 2 3 104 0.4 0 1 0.26567
10 2 3 105 0.3 0 1 0.29886
10 2 3 106 0.3 0 1 0.26568
10 2 3 107 0.5 0 1 0.082929
10 2 3 108 0.3 0 1 0.28206
10 2 3 109 0.4 0 1 0.21588
10 2 3 110 0.6 0 1 0.53116
10 2 3 111 0.5 0 1 0.26584
10 2 3 112 0.6 2 1 0.18273
10 2 3 113 0.3 2 1 0.39842
10 2 3 114 0.4 2 1 0.33211
10 2 3 115 0.3 0 1 0.24907
10 2 3 116 0.3 0 1 0.23247
10 2 3 117 0.3 0 1 0.26567
10 2 3 118 0.3 0 1 0.26547
10 2 3 119 0.4 0 1 0.24907
10 2 3 120 0.4 0 1 0.21589
10 2 3 121 0.5 0 0 NA
10 2 3 122 0.5 0 1 0.29885
10 2 3 123 0.3 0 1 0.26567
10 2 3 124 0.3 2 1 0.28227
10 2 3 125 0.5 0 1 0.26566
10 2 3 126 0.5 0 1 0.31544
10 2 3 127 0.6 0 1 0.26573
10 2 3 128 0.6 0 1 0.23248
10 2 3 129 0.4 0 1 0.24902
10 2 3 130 0.5 0 1 0.23248
10 2 3 131 0.6 2 1 0.1163
10 2 3 132 0.6 2 1 0.33208
10 2 3 133 0.3 0 1 0.33219
10 2 3 134 0.3 2 1 0.28225
10 2 3 135 0.5 0 1 0.11641
10 2 3 136 0.4 0 1 0.21589
10 2 3 137 0.5 0 1 0.066558
10 2 3 138 0.4 0 1 0.24915
10 2 3 139 0.3 0 1 0.26567
10 2 3 140 0.5 0 1 0.28226
10 2 3 141 0.3 0 1 0.26567
10 2 3 142 0.6 0 1 0.51456
10 2 3 143 0.6 2 1 0.3818
10 2 3 144 0.5 2 1 0.33204
10 2 3 145 0.4 0 1 0.2657
10 2 3 146 0.3 0 1 0.26592
10 2 3 147 0.4 0 1 0.2159
10 2 3 148 0.4 2 1 0.3486
10 2 3 149 0.6 0 1 0.066566
10 2 3 150 0.4 0 1 0.46461
10 2 3 151 0.6 2 1 0.29884
10 2 3 152 0.3 2 1 0.29886
10 2 3 153 0.5 0 1 0.23248
10 2 3 154 0.3 2 1 0.31539
10 2 3 155 0.3 0 1 0.28227
10 2 3 156 0.5 0 1 0.1661
10 2 3 157 0.6 0 1 0.1827
10 2 3 158 0.5 0 1 0.24887
10 2 3 159 0.6 0 0 NA
10 2 3 160 0.5 2 1 0.36522
10 2 4 1 0.3 0 1 0.31545
10 2 4 2 0.3 0 1 0.31545
10 2 4 3 0.5 0 1 0.23254
10 2 4 4 0.3 0 1 0.26567
10 2 4 5 0.5 0 1 0.23228
10 2 4 6 0.4 2 1 0.099662
10 2 4 7 0.4 0 1 0.23248
10 2 4 8 0.6 0 1 0.43136
10 2 4 9 0.6 2 1 0.19927
10 2 4 10 0.6 2 1 0.23245
10 2 4 11 0.3 0 1 0.24908
10 2 4 12 0.4 0 1 0.16611
10 2 4 13 0.5 2 1 0.19931
10 2 4 14 0.5 0 1 0.24906
10 2 4 15 0.5 2 1 0.26566
10 2 4 16 0.4 0 1 0.26566
10 2 4 17 0.4 0 1 0.2325
10 2 4 18 0.3 0 1 0.26566
10 2 4 19 0.6 2 1 0.24907
10 2 4 20 0.3 2 1 0.34862
10 2 4 21 0.3 0 1 0.29876
10 2 4 22 0.6 0 1 0.099727
10 2 4 23 0.6 0 1 0.016569
10 2 4 24 0.5 2 1 0.34857
10 2 4 25 0.4 0 1 0.29865
10 2 4 26 0.6 0 1 0.26568
10 2 4 27 0.4 2 1 0.3321
10 2 4 28 0.4 0 1 0.31544
10 2 4 29 0.6 2 1 0.54777
10 2 4 30 0.3 0 1 0.66392
10 2 4 31 0.3 2 1 0.48147
10 2 4 32 0.4 0 1 0.28225
10 2 4 33 0.6 0 1 0.21587
10 2 4 34 0.3 0 1 0.28197
10 2 4 35 0.4 0 1 0.24907
10 2 4 36 0.6 2 1 0.24906
10 2 4 37 0.6 0 1 0.24907
10 2 4 38 0.4 0 1 0.23251
10 2 4 39 0.6 0 1 0.46476
10 2 4 40 0.3 2 1 0.33203
10 2 4 41 0.6 0 1 0.19922
10 2 4 42 0.5 0 1 0.23247
10 2 4 43 0.6 0 1 0.083145
10 2 4 44 0.4 0 1 0.24907
10 2 4 45 0.3 0 1 0.23248
10 2 4 46 0.6 2 0 NA
10 2 4 47 0.5 2 1 0.33204
10 2 4 48 0.4 2 1 0.34862
10 2 4 49 0.3 0 1 0.24905
10 2 4 50 0.3 0 1 0.28227
10 2 4 51 0.4 0 1 0.23231
10 2 4 52 0.6 0 1 0.23247
10 2 4 53 0.5 2 1 0.23248
10 2 4 54 0.3 0 1 0.24918
10 2 4 55 0.6 0 1 0.21568
10 2 4 56 0.3 0 1 0.24906
10 2 4 57 0.4 0 0 NA
10 2 4 58 0.3 2 1 0.36523
10 2 4 59 0.6 0 1 0.033349
10 2 4 60 0.5 0 1 0.26566
10 2 4 61 0.6 2 1 0.099694
10 2 4 62 0.3 2 1 0.34863
10 2 4 63 0.3 0 1 0.26566
10 2 4 64 0.6 0 1 0.43158
10 2 4 65 0.6 0 1 0.23245
10 2 4 66 0.6 0 1 0.08313
10 2 4 67 0.4 0 1 0.26564
10 2 4 68 0.4 0 1 0.29885
10 2 4 69 0.6 0 1 0.26565
10 2 4 70 0.5 0 1 0.26547
10 2 4 71 0.5 0 1 0.28226
10 2 4 72 0.6 0 0 NA
10 2 4 73 0.5 0 1 0.24914
10 2 4 74 0.3 0 1 0.26574
10 2 4 75 0.4 2 1 0.31547
10 2 4 76 0.5 0 1 0.23248
10 2 4 77 0.3 2 1 0.34825
10 2 4 78 0.4 0 1 0.28228
10 2 4 79 0.3 0 1 0.24907
10 2 4 80 0.4 0 1 0.26566
10 2 4 81 0.3 0 1 0.28206
10 2 4 82 0.5 0 1 0.21589
10 2 4 83 0.4 2 1 0.26567
10 2 4 84 0.5 0 1 0.26544
10 2 4 85 0.6 0 1 0.19935
10 2 4 86 0.6 0 1 0.28225
10 2 4 87 0.5 0 1 0.24906
10 2 4 88 0.4 0 1 0.23247
10 2 4 89 0.3 0 1 0.38176
10 2 4 90 0.6 0 0 NA
10 2 4 91 0.4 0 1 0.26544
10 2 4 92 0.5 0 1 0.1495
10 2 4 93 0.5 0 1 0.26566
10 2 4 94 0.6 0 1 0.31524
10 2 4 95 0.3 0 1 0.36519
10 2 4 96 0.4 0 1 0.26556
10 2 4 97 0.6 0 1 0.049937
10 2 4 98 0.5 0 1 0.23225
10 2 4 99 0.3 0 1 0.33205
10 2 4 100 0.3 0 1 0.26566
10 2 4 101 0.4 0 1 0.24908
10 2 4 102 0.4 0 1 0.2323
10 2 4 103 0.3 0 1 0.28233
10 2 4 104 0.6 0 1 0.23248
10 2 4 105 0.6 0 0 NA
10 2 4 106 0.5 0 1 0.19923
10 2 4 107 0.3 0 1 0.31545
10 2 4 108 0.6 0 1 0.049969
10 2 4 109 0.3 0 1 0.33204
10 2 4 110 0.6 0 1 0.28204
10 2 4 111 0.6 0 1 0.34863
10 2 4 112 0.5 0 1 0.23247
10 2 4 113 0.5 0 1 0.21586
10 2 4 114 0.5 0 1 0.24887
10 2 4 115 0.6 2 1 0.39842
10 2 4 116 0.4 0 1 0.26572
10 2 4 117 0.4 0 1 0.19929
10 2 4 118 0.5 0 1 0.29885
10 2 4 119 0.5 0 1 0.24907
10 2 4 120 0.4 0 1 0.28202
10 2 4 121 0.4 0 1 0.31545
10 2 4 122 0.5 2 1 0.3485
10 2 4 123 0.5 0 1 0.34863
10 2 4 124 0.6 0 1 0.26565
10 2 4 125 0.4 2 1 0.31547
10 2 4 126 0.4 0 1 0.31554
10 2 4 127 0.5 2 1 0.11629
10 2 4 128 0.4 2 1 0.34843
10 2 4 129 0.5 0 1 0.24907
10 2 4 130 0.5 0 1 0.24904
10 2 4 131 0.5 0 1 0.099523
10 2 4 132 0.4 0 1 0.28226
10 2 4 133 0.5 0 1 0.24907
10 2 4 134 0.3 0 1 0.36525
10 2 4 135 0.3 0 1 0.28227
10 2 4 136 0.4 0 1 0.23245
10 2 4 137 0.5 0 1 0.049958
10 2 4 138 0.4 0 1 0.23248
10 2 4 139 0.5 0 1 0.24907
10 2 4 140 0.6 0 1 0.016765
10 2 4 141 0.6 0 1 0.31521
10 2 4 142 0.3 0 1 0.33212
10 2 4 143 0.4 2 1 0.19936
10 2 4 144 0.5 0 1 0.13288
10 2 4 145 0.5 0 1 0.24906
10 2 4 146 0.3 0 1 0.29882
10 2 4 147 0.3 2 1 0.23247
10 2 4 148 0.4 0 1 0.23247
10 2 4 149 0.4 0 1 0.26566
10 2 4 150 0.4 0 1 0.24905
10 2 4 151 0.3 0 1 0.26539
10 2 4 152 0.6 0 1 0.49797
10 2 4 153 0.5 0 1 0.2657
10 2 4 154 0.5 0 1 0.28226
10 2 4 155 0.3 0 1 0.28227
10 2 4 156 0.6 0 1 0.21591
10 2 4 157 0.3 0 1 0.29885
10 2 4 158 0.3 2 1 0.31546
10 2 4 159 0.3 0 1 0.21588
10 2 4 160 0.5 2 0 NA
12 1 1 1 0.4 0 1 0.31546
12 1 1 2 0.3 0 1 0.31524
12 1 1 3 0.5 0 1 0.31545
12 1 1 4 0.3 0 1 0.31545
12 1 1 5 0.3 0 1 0.28227
12 1 1 6 0.6 0 1 0.31524
12 1 1 7 0.5 0 1 0.23248
12 1 1 8 0.3 0 1 0.28214
12 1 1 9 0.3 0 1 0.26567
12 1 1 10 0.3 0 1 0.23248
12 1 1 11 0.6 2 1 0.1993
12 1 1 12 0.3 0 1 0.31525
12 1 1 13 0.5 0 1 0.26547
12 1 1 14 0.5 0 1 0.23247
12 1 1 15 0.3 0 1 0.34841
12 1 1 16 0.5 2 1 0.31555
12 1 1 17 0.4 0 1 0.29885
12 1 1 18 0.3 2 1 0.28237
12 1 1 19 0.6 0 1 0.2322
12 1 1 20 0.6 2 1 0.28226
12 1 1 21 0.3 0 1 0.28227
12 1 1 22 0.5 0 1 0.19929
12 1 1 23 0.6 0 1 0.08313
12 1 1 24 0.4 0 1 0.23251
12 1 1 25 0.4 0 1 0.24899
12 1 1 26 0.6 0 1 0.016757
12 1 1 27 0.6 0 1 0.21588
12 1 1 28 0.5 0 1 0.21588
12 1 1 29 0.3 0 1 0.23241
12 1 1 30 0.5 0 1 0.19908
12 1 1 31 0.6 0 1 0.083132
12 1 1 32 0.4 0 1 0.249
12 1 1 33 0.5 0 1 0.1661
12 1 1 34 0.4 0 1 0.24889
12 1 1 35 0.6 2 1 0.049947
12 1 1 36 0.5 0 1 0.21588
12 1 1 37 0.4 0 1 0.21596
12 1 1 38 0.3 0 1 0.24887
12 1 1 39 0.3 0 1 0.26569
12 1 1 40 0.4 0 1 0.28226
12 1 1 41 0.5 0 1 0.1659
12 1 1 42 0.4 2 1 0.24907
12 1 1 43 0.5 0 1 0.1993
12 1 1 44 0.6 0 1 0.23247
12 1 1 45 0.3 0 1 0.21595
12 1 1 46 0.6 0 1 0.083128
12 1 1 47 0.6 0 1 0.11632
12 1 1 48 0.4 2 1 0.29886
12 1 1 49 0.3 2 1 0.23247
12 1 1 50 0.4 0 1 0.1993
12 1 1 51 0.5 0 1 0.083128
