sub ses blk trl lg5 cond acc rt
10 2 1 96 1 0 1 0.46485
10 2 1 97 1 0 1 0.86309
10 2 1 98 1 0 1 0.49804
10 2 1 99 2 0 1 0.39852
10 2 1 100 2 0 0 0.49804
10 2 1 101 1 0 1 0.48144
10 2 1 102 2 0 1 0.43178
10 2 1 103 1 0 1 0.49799
10 2 1 104 1 0 1 0.39841
10 2 1 105 2 0 1 0.43159
10 2 1 106 2 0 1 0.41507
10 2 1 107 1 0 1 0.41507
10 2 1 108 1 0 1 0.44832
10 2 1 109 2 0 1 0.36536
10 2 1 110 1 0 1 0.36519
10 2 1 111 1 0 1 0.44826
10 2 1 112 2 0 1 0.3983
10 2 1 113 2 0 1 0.39847
10 2 1 114 2 0 0 0.33217
10 2 1 115 2 0 1 0.39849
10 2 1 116 2 0 1 0.36528
10 2 1 117 1 0 1 0.46479
10 2 1 118 2 0 1 0.38188
10 2 1 119 2 0 1 0.38189
10 2 1 120 2 0 1 0.39848
10 2 1 121 1 0 1 0.82998
10 2 1 122 1 0 1 0.68057
10 2 1 123 1 0 1 0.79669
10 2 1 124 1 0 1 0.39845
10 2 1 125 1 0 1 0.36536
10 2 1 126 1 0 1 0.51464
10 2 1 127 1 0 1 0.3488
10 2 1 128 1 0 1 0.39852
10 2 1 129 2 0 1 0.36535
10 2 1 130 1 0 1 0.38201
10 2 1 131 1 0 1 0.59761
10 2 1 132 1 0 1 0.39847
10 2 1 133 1 0 1 0.38189
10 2 1 134 2 0 1 0.46486
10 2 1 135 1 0 1 0.59767
10 2 1 136 2 0 1 0.39845
10 2 1 137 1 0 1 0.38169
10 2 1 138 2 0 1 0.41516
10 2 1 139 1 0 1 0.56442
10 2 1 140 2 0 1 0.33209
10 2 1 141 1 0 0 0.39847
10 2 1 142 2 0 1 0.43166
10 2 1 143 2 0 1 0.39841
10 2 1 144 2 0 1 0.41508
10 2 1 145 2 0 1 0.39848
10 2 1 146 1 0 1 0.44825
10 2 1 147 2 0 0 0.49804
10 2 1 148 2 0 1 0.43154
10 2 1 149 1 0 1 0.46477
10 2 1 150 1 0 1 0.41509
10 2 1 151 1 0 1 0.36526
10 2 1 152 1 0 1 0.39847
10 2 1 153 2 0 1 0.49809
10 2 1 154 2 0 1 0.48145
10 2 1 155 1 0 1 0.44825
10 2 1 156 1 0 1 0.5478
10 2 1 157 1 0 1 0.43166
10 2 1 158 2 0 1 0.38188
10 2 1 159 1 0 1 0.34869
10 2 1 160 2 0 1 0.39861
10 2 2 1 2 2 1 0.3155
10 2 2 2 2 2 1 0.3321
10 2 2 3 2 2 1 0.39848
10 2 2 4 2 2 1 0.39844
10 2 2 5 2 2 1 0.43166
10 2 2 6 1 2 1 0.43167
10 2 2 7 1 2 0 0.3321
10 2 2 8 2 2 1 0.43167
10 2 2 9 1 2 1 0.46478
10 2 2 10 1 2 1 0.33204
10 2 2 11 1 2 1 0.3321
10 2 2 12 1 2 1 0.34873
10 2 2 13 2 2 1 0.33206
10 2 2 14 1 2 1 0.3985
10 2 2 15 2 2 1 0.44826
10 2 2 16 1 2 1 0.34871
10 2 2 17 1 2 1 0.46484
10 2 2 18 1 2 1 0.31556
10 2 2 19 2 2 1 0.43166
10 2 2 20 2 2 0 0.34876
10 2 2 21 1 2 1 0.38185
10 2 2 22 2 2 1 0.4649
10 2 2 23 2 2 1 0.49809
10 2 2 24 2 2 1 0.39842
10 2 2 25 1 2 1 0.36529
10 2 2 26 1 2 1 0.41507
10 2 2 27 1 2 1 0.36509
10 2 2 28 2 2 1 0.41513
10 2 2 29 2 2 1 0.41506
10 2 2 30 2 2 1 0.36534
10 2 2 31 1 2 1 0.48144
10 2 2 32 2 2 0 0.39851
10 2 2 33 2 2 1 0.28238
10 2 2 34 2 2 1 0.39848
10 2 2 35 1 2 1 0.38189
10 2 2 36 2 2 1 0.34875
10 2 2 37 1 2 1 0.44826
10 2 2 38 2 2 1 0.43162
10 2 2 39 2 2 1 0.34893
10 2 2 40 1 2 1 0.41502
10 2 2 41 1 2 0 0.34872
10 2 2 42 2 2 0 0.34869
10 2 2 43 2 2 1 0.51464
10 2 2 44 1 2 1 0.7304
10 2 2 45 2 2 1 0.38188
10 2 2 46 2 2 1 0.46479
10 2 2 47 2 2 1 0.44841
10 2 2 48 2 2 1 0.34876
10 2 2 49 1 2 1 0.3319
10 2 2 50 1 2 0 0.23268
10 2 2 51 1 2 1 0.33221
10 2 2 52 2 2 1 0.38203
10 2 2 53 2 2 1 0.56443
10 2 2 54 2 2 1 0.2989
10 2 2 55 1 2 1 0.48146
10 2 2 56 1 2 1 0.33223
10 2 2 57 2 2 1 0.39847
10 2 2 58 1 2 1 0.33229
10 2 2 59 1 2 1 0.48151
10 2 2 60 2 2 1 0.39854
10 2 2 61 2 2 1 0.58106
10 2 2 62 1 2 1 0.33208
10 2 2 63 1 2 1 0.4152
10 2 2 64 2 2 1 0.49797
10 2 2 65 2 2 1 0.46484
10 2 2 66 2 2 1 0.38171
10 2 2 67 1 2 0 0.74694
10 2 2 68 1 2 0 0.29898
10 2 2 69 1 2 1 0.41503
10 2 2 70 2 2 1 0.41517
10 2 2 71 1 2 1 0.54779
10 2 2 72 2 2 1 0.41514
10 2 2 73 2 2 1 0.4316
10 2 2 74 1 2 1 0.53128
10 2 2 75 2 2 1 0.54789
10 2 2 76 2 2 1 0.43165
10 2 2 77 1 2 0 0.38189
10 2 2 78 2 2 1 0.39857
10 2 2 79 2 2 1 0.63077
10 2 2 80 2 2 1 0.34869
10 2 2 81 1 2 1 0.44824
10 2 2 82 2 2 1 0.59718
10 2 2 83 1 2 1 0.36529
10 2 2 84 1 2 1 0.38189
10 2 2 85 2 2 1 0.36526
10 2 2 86 1 2 1 0.3321
10 2 2 87 1 2 1 0.43173
10 2 2 88 2 2 1 0.43167
10 2 2 89 1 2 1 0.41507
10 2 2 90 1 2 0 0.36528
10 2 2 91 1 2 1 0.33209
10 2 2 92 1 2 1 0.39841
10 2 2 93 1 2 1 0.39834
10 2 2 94 1 2 1 0.44826
10 2 2 95 2 2 0 0.21598
10 2 2 96 2 2 1 0.43166
10 2 2 97 1 2 1 0.53123
10 2 2 98 2 2 1 0.43159
10 2 2 99 2 2 1 0.31578
10 2 2 100 2 2 1 0.41507
10 2 2 101 1 2 1 0.63073
10 2 2 102 2 2 1 0.43173
10 2 2 103 1 2 1 0.3156
10 2 2 104 2 2 0 0.39855
10 2 2 105 1 2 1 0.39845
10 2 2 106 2 2 1 0.43178
10 2 2 107 1 2 1 0.38189
10 2 2 108 2 2 0 0.36529
10 2 2 109 1 2 0 0.39848
10 2 2 110 1 2 1 0.39848
10 2 2 111 2 2 1 0.44825
10 2 2 112 2 2 0 0.33206
10 2 2 113 2 2 1 0.39847
10 2 2 114 2 2 1 0.44826
10 2 2 115 1 2 1 0.39849
10 2 2 116 1 2 0 0.3487
10 2 2 117 2 2 1 0.43171
10 2 2 118 1 2 1 0.36529
10 2 2 119 2 2 1 0.61413
10 2 2 120 1 2 1 0.39849
10 2 2 121 1 2 1 0.44825
10 2 2 122 1 2 0 0.46485
10 2 2 123 1 2 1 0.6142
10 2 2 124 1 2 1 0.36523
10 2 2 125 2 2 1 0.3986
10 2 2 126 1 2 1 0.5146
10 2 2 127 2 2 1 0.61423
10 2 2 128 1 2 1 0.41502
10 2 2 129 2 2 1 0.4649
10 2 2 130 2 2 0 0.31552
10 2 2 131 2 2 1 0.44833
10 2 2 132 1 2 1 0.33213
10 2 2 133 2 2 1 0.53116
10 2 2 134 1 2 1 0.41513
10 2 2 135 1 2 1 0.44824
10 2 2 136 2 2 1 0.43167
10 2 2 137 1 2 1 0.43171
10 2 2 138 2 2 1 0.43166
10 2 2 139 2 2 1 0.41507
10 2 2 140 1 2 1 0.34871
10 2 2 141 1 2 0 0.28228
10 2 2 142 1 2 1 0.38188
10 2 2 143 1 2 1 0.34869
10 2 2 144 2 2 0 0.3321
10 2 2 145 2 2 1 0.39841
10 2 2 146 1 2 1 0.34869
10 2 2 147 1 2 1 0.39854
10 2 2 148 2 2 1 0.34869
10 2 2 149 2 2 0 0.58107
10 2 2 150 1 2 1 0.39839
10 2 2 151 2 2 1 0.34868
10 2 2 152 2 2 1 0.41507
10 2 2 153 1 2 1 0.44826
10 2 2 154 2 2 1 0.36514
10 2 2 155 1 2 1 0.3819
10 2 2 156 1 2 1 0.44832
10 2 2 157 1 2 1 0.36528
10 2 2 158 2 2 1 0.38186
10 2 2 159 1 2 1 0.34869
10 2 2 160 1 2 1 0.43209
10 2 3 1 1 0 1 0.39858
10 2 3 2 2 0 1 0.43167
10 2 3 3 1 0 1 0.33209
10 2 3 4 2 0 1 0.39848
10 2 3 5 1 0 1 0.38196
10 2 3 6 2 0 1 0.39847
10 2 3 7 1 0 1 0.56442
10 2 3 8 2 0 1 0.34875
10 2 3 9 1 0 1 0.3487
10 2 3 10 1 0 1 0.53123
10 2 3 11 2 0 0 0.39854
10 2 3 12 2 0 1 0.6142
10 2 3 13 2 0 1 0.44823
10 2 3 14 2 0 1 0.41488
10 2 3 15 1 0 1 0.43167
10 2 3 16 2 0 1 0.36535
10 2 3 17 1 0 1 0.3653
10 2 3 18 1 0 0 0.31551
10 2 3 19 2 0 1 0.498
10 2 3 20 1 0 1 0.44826
10 2 3 21 1 0 1 0.41509
10 2 3 22 1 0 0 0.41511
10 2 3 23 1 0 1 0.58104
10 2 3 24 2 0 1 0.46484
10 2 3 25 2 0 1 0.49804
10 2 3 26 2 0 1 0.39847
10 2 3 27 2 0 1 0.43173
10 2 3 28 2 0 1 0.36529
10 2 3 29 1 0 1 0.36529
10 2 3 30 2 0 1 0.3487
10 2 3 31 1 0 1 0.36512
10 2 3 32 1 0 1 0.43173
10 2 3 33 2 0 1 0.44825
10 2 3 34 2 0 0 0.46485
10 2 3 35 2 0 1 0.44827
10 2 3 36 1 0 1 0.54786
10 2 3 37 2 0 1 0.66398
10 2 3 38 2 0 1 0.54798
10 2 3 39 1 0 1 0.74697
10 2 3 40 2 0 1 0.38188
10 2 3 41 1 0 1 0.46486
10 2 3 42 2 0 1 0.46489
10 2 3 43 1 0 1 0.48142
10 2 3 44 2 0 1 0.36509
10 2 3 45 1 0 1 0.36529
10 2 3 46 2 0 1 0.38188
10 2 3 47 1 0 1 0.44828
10 2 3 48 1 0 0 0.28232
10 2 3 49 1 0 0 0.41507
10 2 3 50 1 0 1 0.46487
10 2 3 51 1 0 1 0.43167
10 2 3 52 1 0 1 0.48151
10 2 3 53 1 0 1 0.61413
10 2 3 54 2 0 1 0.43166
10 2 3 55 1 0 1 0.43166
10 2 3 56 2 0 1 0.49814
10 2 3 57 1 0 1 0.48122
10 2 3 58 2 0 1 0.43166
10 2 3 59 2 0 1 0.54788
10 2 3 60 2 0 1 0.38194
10 2 3 61 1 0 1 0.38196
10 2 3 62 1 0 1 0.38187
10 2 3 63 2 0 1 0.46486
10 2 3 64 2 0 1 0.43172
10 2 3 65 1 0 1 0.46485
10 2 3 66 1 0 1 0.44872
10 2 3 67 2 0 1 0.39848
10 2 3 68 1 0 1 0.3155
10 2 3 69 2 0 1 0.39853
10 2 3 70 2 0 1 0.44832
10 2 3 71 2 0 1 0.41492
10 2 3 72 2 0 1 0.39855
10 2 3 73 2 0 1 0.38188
10 2 3 74 1 0 1 0.33211
10 2 3 75 1 0 1 0.43166
10 2 3 76 2 0 1 0.46487
10 2 3 77 2 0 1 0.46485
10 2 3 78 2 0 0 0.3487
10 2 3 79 2 0 1 0.41509
10 2 3 80 2 0 1 0.44807
10 2 3 81 1 0 1 0.49806
10 2 3 82 1 0 1 0.43161
10 2 3 83 2 0 1 0.3487
10 2 3 84 1 0 1 0.38203
10 2 3 85 1 0 0 0.31549
10 2 3 86 1 0 1 0.41508
10 2 3 87 2 0 1 0.46486
10 2 3 88 1 0 1 0.69717
10 2 3 89 2 0 1 0.38188
10 2 3 90 2 0 1 0.43177
10 2 3 91 2 0 1 0.39848
10 2 3 92 2 0 1 0.38188
10 2 3 93 1 0 1 0.38182
10 2 3 94 1 0 0 0.39847
10 2 3 95 1 0 1 0.46492
10 2 3 96 1 0 1 0.43166
10 2 3 97 2 0 1 0.38188
10 2 3 98 2 0 0 0.44826
10 2 3 99 1 0 1 0.51463
10 2 3 100 1 0 1 0.38194
10 2 3 101 2 0 1 0.46478
10 2 3 102 1 0 1 0.43173
10 2 3 103 1 0 1 0.48145
10 2 3 104 2 0 1 0.36536
10 2 3 105 1 0 0 0.43172
10 2 3 106 2 0 1 0.44831
10 2 3 107 1 0 1 0.43166
10 2 3 108 1 0 1 0.44826
10 2 3 109 2 0 1 0.38188
10 2 3 110 1 0 1 0.43165
10 2 3 111 2 0 1 0.36529
10 2 3 112 1 0 1 0.39848
10 2 3 113 1 0 1 0.48145
10 2 3 114 1 0 1 0.39856
10 2 3 115 1 0 1 0.43166
10 2 3 116 2 0 1 0.36527
10 2 3 117 1 0 1 0.36524
10 2 3 118 2 0 1 0.39857
10 2 3 119 1 0 1 0.24913
10 2 3 120 2 0 1 0.26573
10 2 3 121 1 0 1 0.56437
10 2 3 122 2 0 1 0.3651
10 2 3 123 2 0 1 0.36529
10 2 3 124 1 0 1 0.28232
10 2 3 125 2 0 1 0.3321
10 2 3 126 1 0 1 0.29888
10 2 3 127 2 0 1 0.24924
10 2 3 128 1 0 1 0.29887
10 2 3 129 2 0 1 0.29897
10 2 3 130 2 0 1 0.26572
10 2 3 131 1 0 1 0.78015
10 2 3 132 1 0 0 0.43166
10 2 3 133 1 0 0 0.69715
10 2 3 134 2 0 1 0.3653
10 2 3 135 2 0 0 0.38195
10 2 3 136 2 0 1 0.3486
10 2 3 137 1 0 1 0.36529
10 2 3 138 2 0 1 0.34869
10 2 3 139 1 0 1 0.48147
10 2 3 140 1 0 1 0.41506
10 2 3 141 1 0 1 0.53123
10 2 3 142 1 0 0 0.34871
10 2 3 143 1 0 0 0.38189
10 2 3 144 2 0 1 0.38169
10 2 3 145 1 0 1 0.39848
10 2 3 146 2 0 1 0.36528
10 2 3 147 2 0 1 0.38189
10 2 3 148 2 0 1 0.41507
10 2 3 149 2 0 1 0.36521
10 2 3 150 2 0 1 0.29887
10 2 3 151 1 0 1 0.38186
10 2 3 152 2 0 1 0.38194
10 2 3 153 2 0 1 0.39855
10 2 3 154 1 0 1 0.34869
10 2 3 155 2 0 1 0.34867
10 2 3 156 2 0 1 0.36505
10 2 3 157 1 0 0 0.36537
10 2 3 158 1 0 0 0.36526
10 2 3 159 1 0 1 0.46492
10 2 3 160 2 0 1 0.43166
10 2 4 1 2 2 1 0.34869
10 2 4 2 2 2 1 0.33215
10 2 4 3 1 2 1 0.36535
10 2 4 4 1 2 1 0.4482
10 2 4 5 1 2 1 0.38188
10 2 4 6 1 2 0 0.36527
10 2 4 7 1 2 1 0.54762
10 2 4 8 2 2 1 0.43173
10 2 4 9 1 2 1 0.41503
10 2 4 10 2 2 1 0.44825
10 2 4 11 1 2 1 0.38195
10 2 4 12 1 2 1 0.39848
10 2 4 13 2 2 1 0.44834
10 2 4 14 2 2 0 0.36543
10 2 4 15 2 2 1 0.39854
10 2 4 16 1 2 1 0.3487
10 2 4 17 2 2 1 0.38188
10 2 4 18 2 2 0 0.51467
10 2 4 19 1 2 1 0.38189
10 2 4 20 1 2 1 0.34867
10 2 4 21 1 2 1 0.36539
10 2 4 22 2 2 1 0.39854
10 2 4 23 1 2 1 0.34849
10 2 4 24 1 2 1 0.36529
10 2 4 25 2 2 1 0.36529
10 2 4 26 2 2 1 0.36528
10 2 4 27 1 2 1 0.39822
10 2 4 28 1 2 1 0.53136
10 2 4 29 2 2 1 0.41495
10 2 4 30 1 2 1 0.34879
10 2 4 31 2 2 0 0.43172
10 2 4 32 1 2 1 0.39849
10 2 4 33 1 2 1 0.34866
10 2 4 34 1 2 1 0.43167
10 2 4 35 2 2 1 0.39846
10 2 4 36 1 2 1 0.3819
10 2 4 37 2 2 1 0.51464
10 2 4 38 2 2 1 0.41487
10 2 4 39 1 2 1 0.39848
10 2 4 40 2 2 1 0.36529
10 2 4 41 1 2 0 0.43166
10 2 4 42 1 2 1 0.48134
10 2 4 43 2 2 1 0.43176
10 2 4 44 2 2 0 0.53123
10 2 4 45 2 2 1 0.38188
10 2 4 46 2 2 1 0.43166
10 2 4 47 2 2 1 0.36528
10 2 4 48 2 2 1 0.39847
10 2 4 49 2 2 1 0.39847
10 2 4 50 2 2 1 0.24915
10 2 4 51 2 2 1 0.34869
10 2 4 52 2 2 1 0.3155
10 2 4 53 1 2 0 0.31545
10 2 4 54 1 2 1 0.41506
10 2 4 55 2 2 1 0.44826
10 2 4 56 2 2 1 0.43174
10 2 4 57 2 2 1 0.43166
10 2 4 58 1 2 1 0.53123
10 2 4 59 2 2 1 0.48142
10 2 4 60 2 2 1 0.51463
10 2 4 61 1 2 1 0.38187
10 2 4 62 1 2 1 0.44822
10 2 4 63 2 2 1 0.39845
10 2 4 64 1 2 1 0.63081
10 2 4 65 2 2 1 0.51463
10 2 4 66 2 2 1 0.41504
10 2 4 67 1 2 0 0.48144
10 2 4 68 1 2 0 0.31561
10 2 4 69 1 2 1 0.36516
10 2 4 70 1 2 1 0.36529
10 2 4 71 1 2 1 0.41506
10 2 4 72 2 2 1 0.31559
10 2 4 73 2 2 1 0.38185
10 2 4 74 2 2 1 0.4482
10 2 4 75 2 2 1 0.46484
10 2 4 76 2 2 1 0.41509
10 2 4 77 1 2 1 0.39847
10 2 4 78 1 2 0 0.29891
10 2 4 79 1 2 1 0.38188
10 2 4 80 2 2 0 0.34875
10 2 4 81 1 2 0 0.38199
10 2 4 82 2 2 1 0.54789
10 2 4 83 2 2 1 0.43166
10 2 4 84 1 2 1 0.38196
10 2 4 85 2 2 1 0.36524
10 2 4 86 1 2 1 0.4316
10 2 4 87 1 2 1 0.34863
10 2 4 88 2 2 1 0.4318
10 2 4 89 2 2 1 0.34868
10 2 4 90 1 2 1 0.3321
10 2 4 91 1 2 1 0.34869
10 2 4 92 1 2 1 0.49803
10 2 4 93 2 2 1 0.56441
10 2 4 94 1 2 0 0.4153
10 2 4 95 2 2 1 0.44825
10 2 4 96 1 2 1 0.36542
10 2 4 97 1 2 1 0.33206
10 2 4 98 2 2 1 0.36529
10 2 4 99 2 2 1 0.49804
10 2 4 100 1 2 1 0.41487
10 2 4 101 2 2 1 0.39847
10 2 4 102 2 2 0 0.36531
10 2 4 103 1 2 1 0.48141
10 2 4 104 1 2 1 0.5313
10 2 4 105 2 2 1 0.34869
10 2 4 106 1 2 1 0.51463
10 2 4 107 1 2 1 0.48145
10 2 4 108 1 2 1 0.39848
10 2 4 109 2 2 1 0.36542
10 2 4 110 1 2 1 0.43165
10 2 4 111 1 2 1 0.56453
10 2 4 112 1 2 1 0.49804
10 2 4 113 2 2 1 0.48144
10 2 4 114 2 2 1 0.38193
10 2 4 115 1 2 1 0.44825
10 2 4 116 2 2 1 0.46491
10 2 4 117 2 2 1 0.54789
10 2 4 118 1 2 0 0.54782
10 2 4 119 2 2 1 0.49808
10 2 4 120 1 2 1 0.68057
10 2 4 121 1 2 0 0.4484
10 2 4 122 2 2 1 0.51464
10 2 4 123 2 2 1 0.53123
10 2 4 124 1 2 1 0.41514
10 2 4 125 1 2 1 0.6805
10 2 4 126 2 2 1 0.36541
10 2 4 127 1 2 1 0.58101
10 2 4 128 1 2 1 0.44827
10 2 4 129 1 2 1 0.54782
10 2 4 130 1 2 1 0.48165
10 2 4 131 2 2 1 0.51469
10 2 4 132 2 2 1 0.39848
10 2 4 133 1 2 1 0.49805
10 2 4 134 1 2 0 0.26579
10 2 4 135 1 2 0 0.61427
10 2 4 136 2 2 1 0.49815
10 2 4 137 1 2 1 0.36535
10 2 4 138 1 2 1 0.3653
10 2 4 139 1 2 1 0.38192
10 2 4 140 2 2 1 0.38188
10 2 4 141 2 2 0 0.49806
10 2 4 142 2 2 1 0.49804
10 2 4 143 1 2 1 0.49804
10 2 4 144 2 2 1 0.51464
10 2 4 145 2 2 1 0.39847
10 2 4 146 2 2 1 0.43173
10 2 4 147 1 2 1 0.39847
10 2 4 148 2 2 1 0.5146
10 2 4 149 2 2 1 0.41509
10 2 4 150 2 2 1 0.36513
10 2 4 151 1 2 1 0.38189
10 2 4 152 2 2 1 0.43166
10 2 4 153 2 2 0 0.33217
10 2 4 154 1 2 1 0.39848
10 2 4 155 2 2 1 0.36528
10 2 4 156 2 2 1 0.33207
10 2 4 157 1 2 1 0.38188
10 2 4 158 1 2 0 0.33211
10 2 4 159 2 2 1 0.36509
10 2 4 160 1 2 0 0.3319
12 1 1 1 1 0 1 0.4314
12 1 1 2 2 0 1 0.48143
12 1 1 3 2 0 1 0.38175
12 1 1 4 2 0 1 0.38148
12 1 1 5 1 0 0 0.34866
12 1 1 6 1 0 1 0.46492
12 1 1 7 1 0 1 0.36535
12 1 1 8 2 0 1 0.38193
12 1 1 9 1 0 1 0.39848
12 1 1 10 1 0 1 0.34875
12 1 1 11 2 0 0 0.34876
12 1 1 12 1 0 1 0.48146
12 1 1 13 1 0 1 0.41507
12 1 1 14 1 0 1 0.44824
12 1 1 15 2 0 1 0.39854
12 1 1 16 2 0 1 0.39849
12 1 1 17 1 0 1 0.34878
12 1 1 18 2 0 1 0.36528
12 1 1 19 1 0 0 0.34869
12 1 1 20 1 0 1 0.49798
12 1 1 21 2 0 1 0.41514
12 1 1 22 1 0 1 0.38192
12 1 1 23 2 0 1 0.38177
12 1 1 24 1 0 1 0.39854
12 1 1 25 2 0 1 0.33213
12 1 1 26 2 0 1 0.38191
12 1 1 27 1 0 1 0.38194
12 1 1 28 1 0 0 0.3487
12 1 1 29 1 0 1 0.43167
12 1 1 30 2 0 1 0.38186
12 1 1 31 2 0 1 0.41505
12 1 1 32 2 0 1 0.46482
12 1 1 33 1 0 1 0.38188
12 1 1 34 2 0 1 0.43174
12 1 1 35 1 0 1 0.34874
12 1 1 36 2 0 1 0.36528
12 1 1 37 2 0 1 0.34873
12 1 1 38 2 0 1 0.41506
12 1 1 39 1 0 1 0.43177
12 1 1 40 1 0 1 0.38189
12 1 1 41 2 0 1 0.41502
12 1 1 42 1 0 1 0.53125
12 1 1 43 1 0 0 0.36529
12 1 1 44 2 0 1 0.43172
12 1 1 45 2 0 1 0.34869
12 1 1 46 1 0 1 0.4317
12 1 1 47 1 0 1 0.33208
12 1 1 48 1 0 1 0.38188
12 1 1 49 1 0 1 0.29897
12 1 1 50 2 0 0 0.41507
12 1 1 51 2 0 1 0.3155
12 1 1 52 1 0 1 0.465
12 1 1 53 2 0 1 0.41497
12 1 1 54 1 0 1 0.4151
12 1 1 55 1 0 1 0.36547
12 1 1 56 1 0 1 0.31564
12 1 1 57 1 0 1 0.36522
12 1 1 58 2 0 1 0.41507
12 1 1 59 2 0 1 0.34873
12 1 1 60 2 0 1 0.34869
12 1 1 61 2 0 0 0.33211
12 1 1 62 2 0 1 0.43162
12 1 1 63 2 0 1 0.3985
12 1 1 64 1 0 1 0.46487
12 1 1 65 2 0 1 0.46477
12 1 1 66 2 0 1 0.3321
12 1 1 67 1 0 1 0.3654
12 1 1 68 2 0 1 0.34875
12 1 1 69 2 0 1 0.33207
12 1 1 70 1 0 1 0.41506
12 1 1 71 1 0 0 0.33209
12 1 1 72 1 0 0 0.44833
12 1 1 73 1 0 1 0.49806
12 1 1 74 2 0 1 0.46494
12 1 1 75 1 0 1 0.48148
12 1 1 76 2 0 1 0.39853
12 1 1 77 2 0 1 0.33207
12 1 1 78 2 0 1 0.39859
12 1 1 79 1 0 1 0.41507
12 1 1 80 1 0 1 0.31558
12 1 1 81 2 0 1 0.49813
12 1 1 82 1 0 1 0.48145
12 1 1 83 2 0 1 0.44828
12 1 1 84 1 0 1 0.46485
12 1 1 85 2 0 1 0.36536
12 1 1 86 2 0 1 0.54783
12 1 1 87 1 0 1 0.39848
12 1 1 88 1 0 1 0.38187
12 1 1 89 1 0 0 0.49805
12 1 1 90 1 0 1 0.46495
12 1 1 91 1 0 1 0.33214
12 1 1 92 2 0 0 0.34876
12 1 1 93 1 0 1 0.41513
12 1 1 94 2 0 1 0.38194
12 1 1 95 1 0 1 0.41509
12 1 1 96 1 0 0 0.34869
12 1 1 97 2 0 1 0.46488
12 1 1 98 2 0 1 0.48151
12 1 1 99 1 0 1 0.46484
12 1 1 100 1 0 1 0.33207
12 1 1 101 1 0 1 0.36529
12 1 1 102 1 0 1 0.3321
12 1 1 103 1 0 1 0.36547
12 1 1 104 1 0 1 0.31569
12 1 1 105 1 0 1 0.38208
12 1 1 106 1 0 1 0.3489
12 1 1 107 2 0 1 0.4483
12 1 1 108 1 0 0 0.28212
12 1 1 109 1 0 1 0.53117
12 1 1 110 2 0 1 0.39854
12 1 1 111 2 0 1 0.38192
12 1 1 112 2 0 1 0.33203
12 1 1 113 1 0 0 0.3653
12 1 1 114 2 0 1 0.48157
12 1 1 115 1 0 1 0.66405
12 1 1 116 2 0 1 0.4317
12 1 1 117 1 0 1 0.46482
12 1 1 118 2 0 1 0.41507
12 1 1 119 2 0 1 0.4483
12 1 1 120 1 0 1 0.41507
12 1 1 121 2 0 1 0.44822
12 1 1 122 2 0 1 0.51465
12 1 1 123 1 0 1 0.34881
12 1 1 124 2 0 1 0.39848
12 1 1 125 2 0 1 0.39854
12 1 1 126 2 0 1 0.34871
12 1 1 127 2 0 0 0.46491
12 1 1 128 1 0 1 0.64741
12 1 1 129 2 0 1 0.43176
12 1 1 130 1 0 0 0.31552
12 1 1 131 2 0 1 0.43173
12 1 1 132 2 0 1 0.39849
12 1 1 133 1 0 1 0.44826
12 1 1 134 2 0 1 0.41507
12 1 1 135 1 0 1 0.34864
12 1 1 136 1 0 1 0.36528
12 1 1 137 2 0 1 0.38194
12 1 1 138 2 0 0 0.36505
12 1 1 139 1 0 1 0.56447
12 1 1 140 1 0 1 0.39846
12 1 1 141 2 0 1 0.48147
12 1 1 142 2 0 1 0.38187
12 1 1 143 2 0 1 0.3487
12 1 1 144 2 0 0 0.54789
12 1 1 145 2 0 1 0.48149
12 1 1 146 2 0 1 0.34878
12 1 1 147 1 0 0 0.26575
12 1 1 148 2 0 1 0.68064
12 1 1 149 1 0 1 0.51463
12 1 1 150 2 0 1 0.48146
12 1 1 151 1 0 1 0.71384
12 1 1 152 2 0 1 0.46473
12 1 1 153 2 0 1 0.39867
12 1 1 154 1 0 1 0.44844
12 1 1 155 2 0 1 0.49823
12 1 1 156 2 0 1 0.39862
12 1 1 157 1 0 1 0.44825
12 1 1 158 1 0 1 0.38192
12 1 1 159 1 0 1 0.51465
12 1 1 160 2 0 1 0.48144
12 1 2 1 2 2 1 0.33205
12 1 2 2 2 2 1 0.48148
12 1 2 3 2 2 1 0.38188
12 1 2 4 2 2 0 0.34872
12 1 2 5 1 2 1 0.69729
12 1 2 6 1 2 1 0.46484
12 1 2 7 2 2 1 0.38188
12 1 2 8 1 2 1 0.36529
12 1 2 9 1 2 0 0.51464
12 1 2 10 1 2 0 0.46481
12 1 2 11 2 2 1 0.44828
12 1 2 12 2 2 1 0.39865
12 1 2 13 1 2 1 0.46485
12 1 2 14 2 2 1 0.48145
12 1 2 15 2 2 1 0.51465
12 1 2 16 1 2 1 0.44826
12 1 2 17 1 2 1 0.49804
12 1 2 18 2 2 1 0.44822
12 1 2 19 1 2 1 0.53123
12 1 2 20 2 2 1 0.34864
12 1 2 21 1 2 1 0.43163
12 1 2 22 2 2 1 0.44825
12 1 2 23 1 2 1 0.39849
12 1 2 24 2 2 1 0.3985
12 1 2 25 2 2 1 0.44831
12 1 2 26 2 2 1 0.415
12 1 2 27 2 2 1 0.49798
12 1 2 28 2 2 1 0.41496
12 1 2 29 2 2 1 0.36545
12 1 2 30 1 2 0 0.382
12 1 2 31 1 2 1 0.33207
