subject,session,date,time,screen_size,block,trial,trial_type,set_size,resp,acc,rt,proberesp,probresp
9006,2,10/18/2022,9:51,"(1600, 900)",real,4,no-change,6,f,1,1524.1392,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,5,change,6,f,0,2968.1281,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,6,change,6,f,0,650.278,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,7,no-change,6,f,1,2079.3483,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,8,no-change,6,f,1,941.8139,2,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,9,change,6,f,0,807.5005,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,10,no-change,6,f,1,382.8669,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,11,change,6,f,0,768.6158,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,12,no-change,6,j,0,3242.8457,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,13,no-change,6,f,1,600.3284,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,14,change,6,f,0,3208.4013,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,15,change,6,f,0,763.2767,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,16,no-change,6,f,1,737.6025,2,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,17,no-change,6,f,1,2506.2547,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,18,no-change,6,f,1,580.1759,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,19,no-change,6,f,1,799.3493,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,20,change,6,f,0,163.4909,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,21,change,6,j,1,2.8227,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,22,no-change,6,j,0,4.7298,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,23,change,6,f,0,13262.3375,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,24,no-change,6,f,1,5.5122,3,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,25,no-change,6,f,1,3137.8033,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,26,change,6,f,0,20401.5259,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,27,change,6,j,1,7904.0756,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,28,change,6,j,1,17142.1594,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,29,no-change,6,f,1,8432.972,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,30,no-change,6,f,1,719.8772,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,31,change,6,f,0,18503.0306,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,32,change,6,j,1,20278.9487,2,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,33,no-change,6,f,1,2.9404,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,34,no-change,6,f,1,10282.2701,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,35,change,6,f,0,14345.3219,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,36,no-change,6,f,1,4461.4289,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,37,no-change,6,f,1,3.8894,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,38,change,6,f,0,2855.3667,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,39,change,6,j,1,2395.9314,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,40,no-change,6,j,0,1548.4906,1,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,41,no-change,6,f,1,981.4978,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,42,change,6,f,0,961.5807,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,43,no-change,6,f,1,971.0556,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,44,change,6,f,0,1254.8533,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,45,no-change,6,f,1,868.3997,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,46,change,6,j,1,1819.7209,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,47,no-change,6,f,1,1663.9634,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,48,change,6,f,0,2625.4183,2,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,49,no-change,6,f,1,1509.9113,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,50,change,6,f,0,3178.4517,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,51,no-change,6,f,1,2882.9613,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,52,change,6,f,0,2047.3815,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,53,change,6,j,1,2488.7026,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,54,change,6,f,0,4187.2713,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,55,change,6,j,1,1763.2134,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,56,change,6,f,0,1774.8961,4,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,57,change,6,f,0,1663.5745,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,58,no-change,6,f,1,1479.4484,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,59,no-change,6,f,1,602.4667,NA,NA
9006,2,10/18/2022,9:51,"(1600, 900)",real,60,change,6,f,0,2.9947,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",practice,0,change,6,j,1,1210.1277,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",practice,0,no-change,6,f,1,1426.3474,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",practice,0,change,6,j,1,1004.845,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",practice,0,no-change,6,f,1,2330.1485,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",practice,0,no-change,6,j,0,2387.2981,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",practice,0,change,6,j,1,1619.4793,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,1,change,6,j,1,1030.8955,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,2,no-change,6,j,0,1260.6974,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,3,change,6,j,1,952.9455,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,4,change,6,j,1,1600.3437,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,5,no-change,6,f,1,1560.8739,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,6,change,6,j,1,1254.432,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,7,no-change,6,j,0,892.0725,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,8,change,6,j,1,1203.7986,1,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,9,no-change,6,f,1,859.9358,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,10,change,6,j,1,2672.1631,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,11,no-change,6,f,1,1229.1657,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,12,no-change,6,j,0,3234.5727,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,13,no-change,6,f,1,1967.5016,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,14,change,6,f,0,1753.6082,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,15,no-change,6,f,1,2104.1998,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,16,no-change,6,f,1,1748.5034,5,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,17,change,6,j,1,2221.9511,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,18,change,6,j,1,2261.5858,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,19,no-change,6,j,0,2759.204,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,20,no-change,6,j,0,2049.7444,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,21,no-change,6,j,0,1001.7505,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,22,no-change,6,f,1,1340.8595,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,23,no-change,6,f,1,1816.6042,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,24,change,6,f,0,4079.9252,5,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,25,change,6,j,1,1967.3176,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,26,no-change,6,j,0,1457.9663,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,27,change,6,f,0,1793.6094,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,28,change,6,j,1,1804.5064,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,29,no-change,6,f,1,4805.201,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,30,change,6,j,1,1320.3116,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,31,change,6,f,0,1446.1257,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,32,no-change,6,j,0,1032.813,5,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,33,no-change,6,f,1,1076.3737,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,34,change,6,j,1,1033.0687,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,35,change,6,j,1,1067.0817,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,36,change,6,j,1,868.0036,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,37,no-change,6,f,1,1475.0156,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,38,no-change,6,f,1,1167.4024,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,39,change,6,f,0,1260.6948,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,40,change,6,f,0,1084.8143,5,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,41,no-change,6,f,1,1613.53,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,42,no-change,6,f,1,1140.9418,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,43,no-change,6,f,1,1218.3037,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,44,change,6,j,1,1395.3422,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,45,no-change,6,f,1,1494.548,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,46,change,6,f,0,1824.4907,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,47,no-change,6,f,1,1008.3229,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,48,change,6,j,1,1731.2967,1,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,49,change,6,j,1,3416.8566,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,50,no-change,6,j,0,1290.04,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,51,change,6,j,1,1520.9485,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,52,change,6,j,1,1677.0796,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,53,change,6,f,0,1519.5862,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,54,change,6,j,1,843.9343,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,55,no-change,6,j,0,1144.8842,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,56,change,6,j,1,1893.365,5,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,57,change,6,j,1,1585.9022,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,58,no-change,6,f,1,1186.6153,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,59,no-change,6,f,1,1873.5432,NA,NA
9007,2,10/18/2022,9:47,"(1600, 900)",real,60,no-change,6,f,1,1076.2608,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",practice,0,no-change,6,f,1,1218.9972,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",practice,0,no-change,6,f,1,1105.1742,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",practice,0,change,6,j,1,632.6454,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",practice,0,no-change,6,f,1,1771.5111,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",practice,0,change,6,j,1,800.6454,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",practice,0,change,6,j,1,685.5499,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,1,change,6,j,1,800.8656,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,2,change,6,j,1,704.7596,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,3,change,6,j,1,1089.5022,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,4,change,6,j,1,709.3535,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,5,change,6,j,1,760.5552,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,6,no-change,6,f,1,960.1701,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,7,no-change,6,f,1,978.4271,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,8,change,6,j,1,837.7421,NA,1
9009,2,10/18/2022,12:45,"(1600, 900)",real,9,no-change,6,j,0,4.0642,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,10,no-change,6,f,1,760.3566,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,11,no-change,6,f,1,902.0581,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,12,change,6,j,1,901.6828,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,13,change,6,f,0,671.125,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,14,no-change,6,f,1,853.7623,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,15,no-change,6,f,1,847.8128,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,16,no-change,6,j,0,896.2124,NA,2
9009,2,10/18/2022,12:45,"(1600, 900)",real,17,no-change,6,f,1,752.8233,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,18,no-change,6,f,1,967.672,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,19,no-change,6,f,1,727.0277,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,20,change,6,j,1,840.7117,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,21,no-change,6,f,1,1097.3387,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,22,no-change,6,f,1,879.3451,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,23,change,6,j,1,878.2852,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,24,no-change,6,f,1,881.3891,NA,1
9009,2,10/18/2022,12:45,"(1600, 900)",real,25,no-change,6,f,1,777.5054,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,26,no-change,6,f,1,674.3919,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,27,no-change,6,f,1,678.2443,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,28,change,6,j,1,902.7437,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,29,no-change,6,f,1,948.7566,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,30,change,6,f,0,698.1225,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,31,change,6,f,0,699.6894,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,32,no-change,6,f,1,544.5346,NA,3
9009,2,10/18/2022,12:45,"(1600, 900)",real,33,change,6,j,1,774.2155,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,34,no-change,6,f,1,722.7609,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,35,no-change,6,f,1,719.3259,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,36,no-change,6,f,1,634.9172,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,37,no-change,6,f,1,647.4377,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,38,change,6,j,1,1189.9886,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,39,no-change,6,f,1,697.8245,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,40,change,6,j,1,865.291,NA,1
9009,2,10/18/2022,12:45,"(1600, 900)",real,41,change,6,f,0,1084.5876,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,42,change,6,f,0,697.4532,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,43,change,6,j,1,1208.9225,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,44,change,6,j,1,750.0244,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,45,no-change,6,f,1,863.0436,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,46,change,6,j,1,1601.1672,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,47,change,6,j,1,836.9274,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,48,no-change,6,f,1,1457.8744,NA,1
9009,2,10/18/2022,12:45,"(1600, 900)",real,49,no-change,6,f,1,652.3565,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,50,no-change,6,f,1,830.6591,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,51,no-change,6,f,1,1365.3988,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,52,change,6,j,1,991.3014,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,53,change,6,j,1,823.6478,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,54,change,6,f,0,952.9835,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,55,no-change,6,f,1,664.047,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,56,change,6,j,1,1006.9293,NA,1
9009,2,10/18/2022,12:45,"(1600, 900)",real,57,change,6,j,1,1251.6094,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,58,change,6,j,1,750.3664,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,59,change,6,j,1,1636.7758,NA,NA
9009,2,10/18/2022,12:45,"(1600, 900)",real,60,change,6,f,0,1335.171,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",practice,0,no-change,6,f,1,698.9939,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",practice,0,change,6,j,1,836.3438,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",practice,0,no-change,6,j,0,0.1773,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",practice,0,change,6,f,0,887.0063,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",practice,0,change,6,f,0,983.4857,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",practice,0,no-change,6,f,1,972.3243,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,1,change,6,j,1,1170.5456,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,2,no-change,6,f,1,1364.363,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,3,no-change,6,j,0,1737.8531,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,4,no-change,6,j,0,1891.4419,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,5,no-change,6,f,1,1055.8917,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,6,no-change,6,j,0,4349.8508,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,7,change,6,f,0,1299.9553,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,8,change,6,f,0,1042.1511,NA,2
9010,2,10/18/2022,15:40,"(1600, 900)",real,9,no-change,6,f,1,1571.355,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,10,change,6,j,1,1277.5363,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,11,change,6,j,1,1541.9426,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,12,no-change,6,f,1,1670.7354,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,13,change,6,j,1,1372.7164,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,14,change,6,j,1,954.6024,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,15,no-change,6,j,0,1139.7623,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,16,no-change,6,f,1,1113.411,NA,1
9010,2,10/18/2022,15:40,"(1600, 900)",real,17,no-change,6,f,1,1964.3126,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,18,no-change,6,f,1,1225.1066,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,19,change,6,j,1,3492.2872,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,20,change,6,f,0,8533.4604,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,21,change,6,j,1,1135.5958,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,22,change,6,j,1,4859.674,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,23,no-change,6,j,0,1174.3617,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,24,change,6,j,1,4792.0368,NA,5
9010,2,10/18/2022,15:40,"(1600, 900)",real,25,change,6,f,0,1313.3371,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,26,no-change,6,f,1,850.59760000000006,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,27,change,6,j,1,1170.576,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,28,no-change,6,f,1,3026.1128,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,29,change,6,j,1,4546.14,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,30,change,6,f,0,1013.1797,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,31,no-change,6,j,0,2535.6318,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,32,no-change,6,f,1,1456.8957,NA,1
9010,2,10/18/2022,15:40,"(1600, 900)",real,33,no-change,6,f,1,2330.2931,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,34,change,6,f,0,12745.4227,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,35,change,6,j,1,1643.7772,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,36,no-change,6,f,1,866.8158,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,37,no-change,6,f,1,732.726,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,38,change,6,f,0,863.7965,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,39,change,6,f,0,955.4735,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,40,no-change,6,j,0,2363.4779,NA,2
9010,2,10/18/2022,15:40,"(1600, 900)",real,41,no-change,6,j,0,5261.3027,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,42,no-change,6,f,1,917.7539,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,43,no-change,6,f,1,7169.8947,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,44,no-change,6,f,1,1853.2677,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,45,change,6,f,0,968.1871,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,46,change,6,f,0,4377.5554,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,47,change,6,f,0,961.432,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,48,change,6,f,0,4014.3119,NA,2
9010,2,10/18/2022,15:40,"(1600, 900)",real,49,no-change,6,f,1,1087.0338,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,50,change,6,j,1,1062.4671,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,51,no-change,6,j,0,10592.7383,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,52,no-change,6,f,1,1034.8709,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,53,change,6,f,0,2987.1451,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,54,change,6,j,1,3182.9391,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,55,no-change,6,f,1,7923.4184,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,56,change,6,j,1,1805.5627,NA,1
9010,2,10/18/2022,15:40,"(1600, 900)",real,57,change,6,f,0,7715.0815,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,58,change,6,f,0,2116.744,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,59,no-change,6,f,1,1313.8199,NA,NA
9010,2,10/18/2022,15:40,"(1600, 900)",real,60,no-change,6,f,1,1346.4907,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",practice,0,no-change,6,f,1,1127.9592,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",practice,0,change,6,f,0,894.3598,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",practice,0,change,6,j,1,1353.3894,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",practice,0,change,6,f,0,1286.9329,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",practice,0,no-change,6,f,1,1.3165,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",practice,0,no-change,6,j,0,1.5661,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,1,no-change,6,f,1,9.1474,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,2,change,6,j,1,3.3991,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,3,change,6,f,0,4.2812,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,4,no-change,6,j,0,4.0321,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,5,no-change,6,f,1,4.0979,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,6,no-change,6,f,1,5.242,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,7,change,6,j,1,4.5513,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,8,no-change,6,j,0,4.7779,5,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,9,no-change,6,f,1,4.4578,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,10,no-change,6,j,0,5.7981,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,11,no-change,6,f,1,5.292,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,12,no-change,6,j,0,4.8623,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,13,no-change,6,f,1,3.6607,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,14,change,6,f,0,3.3276,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,15,change,6,f,0,3.8909,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,16,change,6,f,0,4.2866,3,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,17,no-change,6,f,1,3.0811,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,18,change,6,f,0,6.1427,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,19,change,6,f,0,3.9987,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,20,change,6,j,1,3.375,NA,NA
9011,2,10/18/2022,15:41,"(1600, 900)",real,21,no-change,6,j,0,3.6722,NA,NA
