Subject,TrialProc,Trial,Accuracy,RT,Response,CorrectResponse,Symbol,Time,SessionDate,SessionTime
14433,practice,8,1,3031,5,5,U,324566,07-30-2014,13:25:47
14433,practice,9,1,2110,4,4,L,327615,07-30-2014,13:25:47
14433,real,1,1,1685,2,2,?,335080,07-30-2014,13:25:47
14433,real,2,1,913,1,1,–,336780,07-30-2014,13:25:47
14433,real,3,1,1340,3,3,?,337713,07-30-2014,13:25:47
14433,real,4,1,1014,2,2,?,339079,07-30-2014,13:25:47
14433,real,5,1,845,1,1,–,340112,07-30-2014,13:25:47
14433,real,6,1,1802,4,4,L,340979,07-30-2014,13:25:47
14433,real,7,1,1202,2,2,?,342795,07-30-2014,13:25:47
14433,real,8,1,1282,3,3,?,344011,07-30-2014,13:25:47
14433,real,9,1,1438,5,5,U,345311,07-30-2014,13:25:47
14433,real,10,1,1188,2,2,?,346777,07-30-2014,13:25:47
14433,real,11,1,804,3,3,?,347993,07-30-2014,13:25:47
14433,real,12,1,643,1,1,–,348826,07-30-2014,13:25:47
14433,real,13,1,1592,4,4,L,349493,07-30-2014,13:25:47
14433,real,14,1,1912,6,6,0,351109,07-30-2014,13:25:47
14433,real,15,1,1403,3,3,?,353042,07-30-2014,13:25:47
14433,real,16,1,915,1,1,–,354458,07-30-2014,13:25:47
14433,real,17,1,2094,5,5,U,355391,07-30-2014,13:25:47
14433,real,18,1,1512,4,4,L,357508,07-30-2014,13:25:47
14433,real,19,1,908,2,2,?,359040,07-30-2014,13:25:47
14433,real,20,1,2230,7,7,?,359974,07-30-2014,13:25:47
14433,real,21,1,2205,6,6,0,362223,07-30-2014,13:25:47
14433,real,22,1,1332,3,3,?,364456,07-30-2014,13:25:47
14433,real,23,1,1599,5,5,U,365805,07-30-2014,13:25:47
14433,real,24,1,1278,7,7,?,367422,07-30-2014,13:25:47
14433,real,25,1,1227,2,2,?,368721,07-30-2014,13:25:47
14433,real,26,0,1401,5,8,X,369971,07-30-2014,13:25:47
14433,real,27,1,3249,5,5,U,371387,07-30-2014,13:25:47
14433,real,28,1,1903,4,4,L,374653,07-30-2014,13:25:47
14433,real,29,1,1634,6,6,0,376586,07-30-2014,13:25:47
14433,real,30,1,1041,3,3,?,378235,07-30-2014,13:25:47
14433,real,31,1,1606,7,7,?,379302,07-30-2014,13:25:47
14433,real,32,1,1637,2,2,?,380935,07-30-2014,13:25:47
14433,real,33,1,1443,8,8,X,382601,07-30-2014,13:25:47
14433,real,34,1,1529,1,1,–,384067,07-30-2014,13:25:47
14433,real,35,1,4443,9,9,=,385617,07-30-2014,13:25:47
14433,real,36,1,2442,5,5,U,390082,07-30-2014,13:25:47
14433,real,37,1,2440,8,8,X,392548,07-30-2014,13:25:47
14433,real,38,1,2070,4,4,L,395014,07-30-2014,13:25:47
14433,real,39,1,1650,7,7,?,397097,07-30-2014,13:25:47
14433,real,40,1,1104,3,3,?,398763,07-30-2014,13:25:47
14433,real,41,1,1539,6,6,0,399896,07-30-2014,13:25:47
14433,real,42,1,1348,2,2,?,401463,07-30-2014,13:25:47
14433,real,43,1,1374,5,5,U,402829,07-30-2014,13:25:47
14433,real,44,1,1014,1,1,–,404229,07-30-2014,13:25:47
14433,real,45,1,1277,9,9,=,405262,07-30-2014,13:25:47
14433,real,46,1,1290,2,2,?,406561,07-30-2014,13:25:47
14433,real,47,1,2821,8,8,X,407878,07-30-2014,13:25:47
14433,real,48,1,836,3,3,?,410727,07-30-2014,13:25:47
14433,real,49,1,1202,7,7,?,411577,07-30-2014,13:25:47
14433,real,50,1,1922,4,4,L,412793,07-30-2014,13:25:47
14433,real,51,1,1828,6,6,0,414743,07-30-2014,13:25:47
14433,real,52,1,1547,5,5,U,416592,07-30-2014,13:25:47
14433,real,53,1,1213,9,9,=,418158,07-30-2014,13:25:47
14433,real,54,1,1404,4,4,L,419391,07-30-2014,13:25:47
14433,real,55,1,1875,8,8,X,420808,07-30-2014,13:25:47
14433,real,56,1,1080,3,3,?,422707,07-30-2014,13:25:47
14433,real,57,1,1148,7,7,?,423807,07-30-2014,13:25:47
14433,real,58,1,894,2,2,?,424973,07-30-2014,13:25:47
14434,practice,1,1,5127,1,1,–,70490,07-30-2014,13:30:16
14434,practice,2,0,10713,1,3,?,75656,07-30-2014,13:30:16
14434,practice,3,1,10767,7,7,?,86386,07-30-2014,13:30:16
14434,practice,4,0,2146,3,2,?,97167,07-30-2014,13:30:16
14434,practice,5,1,2860,4,4,L,99333,07-30-2014,13:30:16
14434,practice,6,1,2377,8,8,X,102216,07-30-2014,13:30:16
14434,practice,7,1,1850,1,1,–,104615,07-30-2014,13:30:16
14434,practice,8,1,3360,5,5,U,106481,07-30-2014,13:30:16
14434,practice,9,1,2184,4,4,L,109864,07-30-2014,13:30:16
14434,practice,10,1,1716,1,1,–,147804,07-30-2014,13:30:16
14434,practice,11,1,3183,3,3,?,149537,07-30-2014,13:30:16
14434,practice,12,1,2112,7,7,?,152736,07-30-2014,13:30:16
14434,practice,13,1,4075,2,2,?,154869,07-30-2014,13:30:16
14434,practice,14,1,2376,4,4,L,158968,07-30-2014,13:30:16
14434,practice,15,1,2201,8,8,X,161367,07-30-2014,13:30:16
14434,practice,16,1,3296,1,1,–,163583,07-30-2014,13:30:16
14434,practice,17,1,2156,5,5,U,166899,07-30-2014,13:30:16
14434,practice,18,1,2485,4,4,L,169082,07-30-2014,13:30:16
14434,real,1,1,1837,2,2,?,184578,07-30-2014,13:30:16
14434,real,2,1,1396,1,1,–,186427,07-30-2014,13:30:16
14434,real,3,1,1915,3,3,?,187844,07-30-2014,13:30:16
14434,real,4,1,2638,2,2,?,189777,07-30-2014,13:30:16
14434,real,5,1,1684,1,1,–,192443,07-30-2014,13:30:16
14434,real,6,1,1521,4,4,L,194142,07-30-2014,13:30:16
14434,real,7,1,2052,2,2,?,195675,07-30-2014,13:30:16
14434,real,8,1,1986,3,3,?,197741,07-30-2014,13:30:16
14434,real,9,1,2802,5,5,U,199741,07-30-2014,13:30:16
14434,real,10,1,1698,2,2,?,202557,07-30-2014,13:30:16
14434,real,11,1,2350,3,3,?,204273,07-30-2014,13:30:16
14434,real,12,1,1152,1,1,–,206639,07-30-2014,13:30:16
14434,real,13,1,1826,4,4,L,207805,07-30-2014,13:30:16
14434,real,14,1,1992,6,6,0,209655,07-30-2014,13:30:16
14434,real,15,1,5144,3,3,?,211671,07-30-2014,13:30:16
14434,real,16,1,1226,1,1,–,216836,07-30-2014,13:30:16
14434,real,17,1,1416,5,5,U,218086,07-30-2014,13:30:16
14434,real,18,1,2111,4,4,L,219519,07-30-2014,13:30:16
14434,real,19,1,1066,2,2,?,221652,07-30-2014,13:30:16
14434,real,20,1,2639,7,7,?,222735,07-30-2014,13:30:16
14434,real,21,1,3141,6,6,0,225401,07-30-2014,13:30:16
14434,real,22,1,3127,3,3,?,228567,07-30-2014,13:30:16
14434,real,23,1,1626,5,5,U,231716,07-30-2014,13:30:16
14434,real,24,1,1673,7,7,?,233365,07-30-2014,13:30:16
14434,real,25,1,1621,2,2,?,235065,07-30-2014,13:30:16
14434,real,26,1,2468,8,8,X,236698,07-30-2014,13:30:16
14434,real,27,1,2753,5,5,U,239181,07-30-2014,13:30:16
14434,real,28,1,1171,4,4,L,241947,07-30-2014,13:30:16
14434,real,29,1,1364,6,6,0,243130,07-30-2014,13:30:16
14434,real,30,1,1213,3,3,?,244513,07-30-2014,13:30:16
14434,real,31,1,1196,7,7,?,245746,07-30-2014,13:30:16
14434,real,32,1,972,2,2,?,246962,07-30-2014,13:30:16
14434,real,33,1,2212,8,8,X,247962,07-30-2014,13:30:16
14434,real,34,1,1500,1,1,–,250194,07-30-2014,13:30:16
14434,real,35,1,1583,9,9,=,251711,07-30-2014,13:30:16
14434,real,36,1,1824,5,5,U,253310,07-30-2014,13:30:16
14434,real,37,1,1862,8,8,X,255160,07-30-2014,13:30:16
14434,real,38,1,1211,4,4,L,257043,07-30-2014,13:30:16
14434,real,39,1,1178,7,7,?,258276,07-30-2014,13:30:16
14434,real,40,1,987,3,3,?,259475,07-30-2014,13:30:16
14434,real,41,1,1315,6,6,0,260475,07-30-2014,13:30:16
14434,real,42,1,1166,2,2,?,261808,07-30-2014,13:30:16
14434,real,43,1,1167,5,5,U,262991,07-30-2014,13:30:16
14434,real,44,1,1120,1,1,–,264174,07-30-2014,13:30:16
14434,real,45,1,1059,9,9,=,265307,07-30-2014,13:30:16
14434,real,46,1,1176,2,2,?,266390,07-30-2014,13:30:16
14434,real,47,1,1448,8,8,X,267590,07-30-2014,13:30:16
14434,real,48,1,958,3,3,?,269056,07-30-2014,13:30:16
14434,real,49,1,1063,7,7,?,270039,07-30-2014,13:30:16
14434,real,50,1,2091,4,4,L,271122,07-30-2014,13:30:16
14434,real,51,1,1126,6,6,0,273239,07-30-2014,13:30:16
14434,real,52,1,1065,5,5,U,274388,07-30-2014,13:30:16
14437,practice,1,1,2670,1,1,–,90813,08-27-2014,10:18:00
14437,practice,2,1,2131,3,3,?,93512,08-27-2014,10:18:00
14437,practice,3,1,2222,7,7,?,95661,08-27-2014,10:18:00
14437,practice,4,1,2612,2,2,?,97911,08-27-2014,10:18:00
14437,practice,5,1,1930,4,4,L,100544,08-27-2014,10:18:00
14437,practice,6,1,2637,8,8,X,102493,08-27-2014,10:18:00
14437,practice,7,1,2675,1,1,–,105159,08-27-2014,10:18:00
14437,practice,8,1,1912,5,5,U,107858,08-27-2014,10:18:00
14437,practice,9,1,2059,4,4,L,109791,08-27-2014,10:18:00
14437,real,1,1,1812,2,2,?,118422,08-27-2014,10:18:00
14437,real,2,1,1355,1,1,–,120255,08-27-2014,10:18:00
14437,real,3,1,1140,3,3,?,121638,08-27-2014,10:18:00
14437,real,4,1,1637,2,2,?,122805,08-27-2014,10:18:00
14437,real,5,1,931,1,1,–,124471,08-27-2014,10:18:00
14437,real,6,1,1453,4,4,L,125421,08-27-2014,10:18:00
14437,real,7,1,1858,2,2,?,126904,08-27-2014,10:18:00
14437,real,8,1,1096,3,3,?,128786,08-27-2014,10:18:00
14437,real,9,1,1339,5,5,U,129903,08-27-2014,10:18:00
14437,real,10,1,1605,2,2,?,131269,08-27-2014,10:18:00
14437,real,11,0,1972,4,3,?,132902,08-27-2014,10:18:00
14437,real,12,1,1188,1,1,–,134902,08-27-2014,10:18:00
14437,real,13,1,1716,4,4,L,136118,08-27-2014,10:18:00
14437,real,14,1,2271,6,6,0,137851,08-27-2014,10:18:00
14437,real,15,1,1908,3,3,?,140150,08-27-2014,10:18:00
14437,real,16,1,1431,1,1,–,142083,08-27-2014,10:18:00
14437,real,17,1,2221,5,5,U,143533,08-27-2014,10:18:00
14437,real,18,1,1540,4,4,L,145782,08-27-2014,10:18:00
14437,real,19,1,1734,2,2,?,147348,08-27-2014,10:18:00
14437,real,20,1,1792,7,7,?,149098,08-27-2014,10:18:00
14437,real,21,1,1608,6,6,0,150914,08-27-2014,10:18:00
14437,real,22,1,1543,3,3,?,152547,08-27-2014,10:18:00
14437,real,23,1,1609,5,5,U,154113,08-27-2014,10:18:00
14437,real,24,1,2392,7,7,?,155746,08-27-2014,10:18:00
14437,real,25,1,2552,2,2,?,158162,08-27-2014,10:18:00
14437,real,26,1,1618,8,8,X,160728,08-27-2014,10:18:00
14437,real,27,1,1169,5,5,U,162361,08-27-2014,10:18:00
14437,real,28,1,1666,4,4,L,163544,08-27-2014,10:18:00
14437,real,29,1,1663,6,6,0,165227,08-27-2014,10:18:00
14437,real,30,1,1435,3,3,?,166910,08-27-2014,10:18:00
14437,real,31,1,1665,7,7,?,168360,08-27-2014,10:18:00
14437,real,32,1,1102,2,2,?,170043,08-27-2014,10:18:00
14437,real,33,1,2146,8,8,X,171159,08-27-2014,10:18:00
14437,real,34,1,1404,1,1,–,173325,08-27-2014,10:18:00
14437,real,35,1,1843,9,9,=,174758,08-27-2014,10:18:00
14437,real,36,1,1417,5,5,U,176624,08-27-2014,10:18:00
14437,real,37,1,1664,8,8,X,178057,08-27-2014,10:18:00
14437,real,38,1,1581,4,4,L,179740,08-27-2014,10:18:00
14437,real,39,1,1405,7,7,?,181340,08-27-2014,10:18:00
14437,real,40,1,1428,3,3,?,182773,08-27-2014,10:18:00
14437,real,41,1,2955,6,6,0,184222,08-27-2014,10:18:00
14437,real,42,1,1828,2,2,?,187205,08-27-2014,10:18:00
14437,real,43,1,1450,5,5,U,189055,08-27-2014,10:18:00
14437,real,44,1,1344,1,1,–,190521,08-27-2014,10:18:00
14437,real,45,1,1482,9,9,=,191887,08-27-2014,10:18:00
14437,real,46,1,1214,2,2,?,193387,08-27-2014,10:18:00
14437,real,47,1,1597,8,8,X,194620,08-27-2014,10:18:00
14437,real,48,1,1277,3,3,?,196236,08-27-2014,10:18:00
14437,real,49,1,1449,7,7,?,197536,08-27-2014,10:18:00
14437,real,50,1,1375,4,4,L,199002,08-27-2014,10:18:00
14437,real,51,1,2103,6,6,0,200402,08-27-2014,10:18:00
14437,real,52,1,1155,5,5,U,202534,08-27-2014,10:18:00
14437,real,53,1,1972,9,9,=,203717,08-27-2014,10:18:00
14437,real,54,1,1684,4,4,L,205717,08-27-2014,10:18:00
14437,real,55,1,1328,8,8,X,207417,08-27-2014,10:18:00
14438,practice,1,1,3355,1,1,–,49037,08-08-2014,10:27:54
14438,practice,2,0,6725,1,3,?,52419,08-08-2014,10:27:54
14438,practice,3,0,2537,1,7,?,59167,08-08-2014,10:27:54
14438,practice,4,0,7442,1,2,?,61733,08-08-2014,10:27:54
14438,practice,5,0,809,1,4,L,69198,08-08-2014,10:27:54
14438,practice,6,0,2040,2,8,X,70031,08-08-2014,10:27:54
14438,practice,7,0,374,3,1,–,72097,08-08-2014,10:27:54
14438,practice,8,0,8662,1,5,U,72497,08-08-2014,10:27:54
14438,practice,9,0,301,2,4,L,81178,08-08-2014,10:27:54
14438,practice,10,1,1526,1,1,–,124784,08-08-2014,10:27:54
14438,practice,11,1,2121,3,3,?,126333,08-08-2014,10:27:54
14438,practice,12,1,1875,7,7,?,128483,08-08-2014,10:27:54
14438,practice,13,1,1944,2,2,?,130382,08-08-2014,10:27:54
14438,practice,14,1,1722,4,4,L,132348,08-08-2014,10:27:54
14438,practice,15,1,2020,8,8,X,134098,08-08-2014,10:27:54
14438,practice,16,1,3282,1,1,–,136148,08-08-2014,10:27:54
14438,practice,17,1,3935,5,5,U,139447,08-08-2014,10:27:54
14438,practice,18,1,2930,4,4,L,143396,08-08-2014,10:27:54
14438,real,1,1,2265,2,2,?,148461,08-08-2014,10:27:54
14438,real,2,1,1214,1,1,–,150744,08-08-2014,10:27:54
14438,real,3,1,1581,3,3,?,151977,08-08-2014,10:27:54
14438,real,4,1,2110,2,2,?,153576,08-08-2014,10:27:54
14438,real,5,1,713,1,1,–,155709,08-08-2014,10:27:54
14438,real,6,1,1308,4,4,L,156442,08-08-2014,10:27:54
14438,real,7,1,1079,2,2,?,157775,08-08-2014,10:27:54
14438,real,8,1,1195,3,3,?,158875,08-08-2014,10:27:54
14438,real,9,1,1739,5,5,U,160091,08-08-2014,10:27:54
14438,real,10,1,1332,2,2,?,161858,08-08-2014,10:27:54
14438,real,11,1,1311,3,3,?,163207,08-08-2014,10:27:54
14438,real,12,1,954,1,1,–,164540,08-08-2014,10:27:54
14438,real,13,1,979,4,4,L,165523,08-08-2014,10:27:54
14438,real,14,1,2043,6,6,0,166523,08-08-2014,10:27:54
14438,real,15,1,1881,3,3,?,168589,08-08-2014,10:27:54
14438,real,16,1,796,1,1,–,170489,08-08-2014,10:27:54
14438,real,17,1,1004,5,5,U,171305,08-08-2014,10:27:54
14438,real,18,1,2355,4,4,L,172338,08-08-2014,10:27:54
14438,real,19,1,1028,2,2,?,174721,08-08-2014,10:27:54
14438,real,20,1,1930,7,7,?,175771,08-08-2014,10:27:54
14438,real,21,1,1437,6,6,0,177720,08-08-2014,10:27:54
14438,real,22,1,1635,3,3,?,179186,08-08-2014,10:27:54
14438,real,23,1,1809,5,5,U,180836,08-08-2014,10:27:54
14438,real,24,1,1432,7,7,?,182669,08-08-2014,10:27:54
14438,real,25,1,1486,2,2,?,184119,08-08-2014,10:27:54
14438,real,26,1,1266,8,8,X,185635,08-08-2014,10:27:54
14438,real,27,1,2079,5,5,U,186918,08-08-2014,10:27:54
14438,real,28,1,1228,4,4,L,189017,08-08-2014,10:27:54
14438,real,29,1,954,6,6,0,190267,08-08-2014,10:27:54
14438,real,30,1,1379,3,3,?,191250,08-08-2014,10:27:54
14438,real,31,1,2283,7,7,?,192650,08-08-2014,10:27:54
14438,real,32,1,1680,2,2,?,194949,08-08-2014,10:27:54
14438,real,33,1,1228,8,8,X,196649,08-08-2014,10:27:54
14438,real,34,1,843,1,1,–,197898,08-08-2014,10:27:54
14438,real,35,1,1464,9,9,=,198765,08-08-2014,10:27:54
14438,real,36,1,1389,5,5,U,200248,08-08-2014,10:27:54
14438,real,37,0,2293,9,8,X,201664,08-08-2014,10:27:54
14438,real,38,1,2057,4,4,L,203980,08-08-2014,10:27:54
14438,real,39,1,1478,7,7,?,206063,08-08-2014,10:27:54
14438,real,40,1,858,3,3,?,207563,08-08-2014,10:27:54
14438,real,41,1,759,6,6,0,208446,08-08-2014,10:27:54
14438,real,42,1,808,2,2,?,209229,08-08-2014,10:27:54
14438,real,43,1,839,5,5,U,210062,08-08-2014,10:27:54
14438,real,44,1,1621,1,1,–,210928,08-08-2014,10:27:54
14438,real,45,1,2259,9,9,=,212578,08-08-2014,10:27:54
14438,real,46,1,920,2,2,?,214861,08-08-2014,10:27:54
14438,real,47,1,1875,8,8,X,215810,08-08-2014,10:27:54
14438,real,48,1,823,3,3,?,217710,08-08-2014,10:27:54
14438,real,49,1,2773,7,7,?,218560,08-08-2014,10:27:54
14438,real,50,1,838,4,4,L,221359,08-08-2014,10:27:54
14438,real,51,1,836,6,6,0,222225,08-08-2014,10:27:54
14438,real,52,1,994,5,5,U,223075,08-08-2014,10:27:54
14438,real,53,1,904,9,9,=,224092,08-08-2014,10:27:54
14438,real,54,1,835,4,4,L,225025,08-08-2014,10:27:54
14438,real,55,1,1137,8,8,X,225875,08-08-2014,10:27:54
14438,real,56,1,883,3,3,?,227041,08-08-2014,10:27:54
14438,real,57,1,2095,7,7,?,227941,08-08-2014,10:27:54
14438,real,58,1,955,2,2,?,230057,08-08-2014,10:27:54
14438,real,59,0,1108,5,6,0,231040,08-08-2014,10:27:54
14438,real,60,1,1191,1,1,–,232173,08-08-2014,10:27:54
14438,real,61,1,855,5,5,U,233389,08-08-2014,10:27:54
14438,real,62,1,788,4,4,L,234272,08-08-2014,10:27:54
14438,real,63,1,867,6,6,0,235089,08-08-2014,10:27:54
14438,real,64,1,832,3,3,?,235972,08-08-2014,10:27:54
14438,real,65,1,1534,7,7,?,236822,08-08-2014,10:27:54
14438,real,66,1,849,9,9,=,238371,08-08-2014,10:27:54
14442,practice,1,1,4487,1,1,–,62152,08-13-2014,10:25:24
14442,practice,2,1,1620,3,3,?,66667,08-13-2014,10:25:24
14442,practice,3,1,2962,7,7,?,68317,08-13-2014,10:25:24
14442,practice,4,1,2428,2,2,?,71299,08-13-2014,10:25:24
14442,practice,5,1,3130,4,4,L,73749,08-13-2014,10:25:24
14442,practice,6,1,2429,8,8,X,76898,08-13-2014,10:25:24
14442,practice,7,1,1932,1,1,–,79347,08-13-2014,10:25:24
14442,practice,8,1,2222,5,5,U,81297,08-13-2014,10:25:24
14442,practice,9,1,2229,4,4,L,83546,08-13-2014,10:25:24
14442,real,1,1,3761,2,2,?,92094,08-13-2014,10:25:24
14442,real,2,1,1611,1,1,–,95876,08-13-2014,10:25:24
14442,real,3,1,1145,3,3,?,97509,08-13-2014,10:25:24
14442,real,4,1,2427,2,2,?,98675,08-13-2014,10:25:24
14442,real,5,1,1145,1,1,–,101125,08-13-2014,10:25:24
14442,real,6,1,1595,4,4,L,102291,08-13-2014,10:25:24
14442,real,7,1,1707,2,2,?,103907,08-13-2014,10:25:24
14442,real,8,1,1510,3,3,?,105640,08-13-2014,10:25:24
14442,real,9,1,2425,5,5,U,107173,08-13-2014,10:25:24
14442,real,10,1,2295,2,2,?,109623,08-13-2014,10:25:24
14442,real,11,1,1275,3,3,?,111939,08-13-2014,10:25:24
14442,real,12,1,968,1,1,–,113238,08-13-2014,10:25:24
14442,real,13,1,1521,4,4,L,114221,08-13-2014,10:25:24
14442,real,14,1,1891,6,6,0,115771,08-13-2014,10:25:24
14442,real,15,1,2423,3,3,?,117687,08-13-2014,10:25:24
14442,real,16,1,1190,1,1,–,120136,08-13-2014,10:25:24
14442,real,17,1,2901,5,5,U,121353,08-13-2014,10:25:24
14442,real,18,1,1505,4,4,L,124269,08-13-2014,10:25:24
14442,real,19,1,2196,2,2,?,125802,08-13-2014,10:25:24
14442,real,20,1,2844,7,7,?,128018,08-13-2014,10:25:24
14442,real,21,1,2970,6,6,0,130884,08-13-2014,10:25:24
14442,real,22,1,1298,3,3,?,133883,08-13-2014,10:25:24
14442,real,23,1,2046,5,5,U,135199,08-13-2014,10:25:24
14442,real,24,1,2284,7,7,?,137265,08-13-2014,10:25:24
14442,real,25,1,2080,2,2,?,139565,08-13-2014,10:25:24
14442,real,26,1,2781,8,8,X,141664,08-13-2014,10:25:24
14442,real,27,1,1550,5,5,U,144463,08-13-2014,10:25:24
14442,real,28,1,2063,4,4,L,146030,08-13-2014,10:25:24
14442,real,29,0,1677,5,6,0,148112,08-13-2014,10:25:24
14442,real,30,1,1449,3,3,?,149812,08-13-2014,10:25:24
14442,real,31,1,2367,7,7,?,151278,08-13-2014,10:25:24
14442,real,32,1,2240,2,2,?,153661,08-13-2014,10:25:24
14442,real,33,1,2374,8,8,X,155927,08-13-2014,10:25:24
14442,real,34,1,1735,1,1,–,158326,08-13-2014,10:25:24
14442,real,35,1,2273,9,9,=,160076,08-13-2014,10:25:24
14442,real,36,1,1750,5,5,U,162375,08-13-2014,10:25:24
14442,real,37,1,2128,8,8,X,164141,08-13-2014,10:25:24
14442,real,38,1,1530,4,4,L,166291,08-13-2014,10:25:24
14442,real,39,1,2557,7,7,?,167840,08-13-2014,10:25:24
14442,real,40,1,1637,3,3,?,170423,08-13-2014,10:25:24
14442,real,41,1,1891,6,6,0,172089,08-13-2014,10:25:24
14442,real,42,1,1623,2,2,?,174005,08-13-2014,10:25:24
14442,real,43,1,1429,5,5,U,175655,08-13-2014,10:25:24
14442,real,44,1,1323,1,1,–,177105,08-13-2014,10:25:24
14442,real,45,1,1750,9,9,=,178454,08-13-2014,10:25:24
14442,real,46,1,2288,2,2,?,180220,08-13-2014,10:25:24
14443,practice,1,1,1656,1,1,–,60065,09-18-2014,11:05:13
14443,practice,2,1,1685,3,3,?,61748,09-18-2014,11:05:13
14443,practice,3,1,1745,7,7,?,63448,09-18-2014,11:05:13
14443,practice,4,1,1675,2,2,?,65214,09-18-2014,11:05:13
14443,practice,5,1,1671,4,4,L,66913,09-18-2014,11:05:13
14443,practice,6,1,1411,8,8,X,68613,09-18-2014,11:05:13
14443,practice,7,1,1402,1,1,–,70046,09-18-2014,11:05:13
14443,practice,8,1,2354,5,5,U,71462,09-18-2014,11:05:13
14443,practice,9,1,1587,4,4,L,73845,09-18-2014,11:05:13
14443,real,1,1,1303,2,2,?,83009,09-18-2014,11:05:13
14443,real,2,1,771,1,1,–,84325,09-18-2014,11:05:13
14443,real,3,1,899,3,3,?,85125,09-18-2014,11:05:13
14443,real,4,1,878,2,2,?,86042,09-18-2014,11:05:13
14443,real,5,1,731,1,1,–,86941,09-18-2014,11:05:13
14443,real,6,1,1037,4,4,L,87691,09-18-2014,11:05:13
14443,real,7,1,1106,2,2,?,88758,09-18-2014,11:05:13
14443,real,8,1,1317,3,3,?,89891,09-18-2014,11:05:13
14443,real,9,1,816,5,5,U,91224,09-18-2014,11:05:13
14443,real,10,1,1055,2,2,?,92057,09-18-2014,11:05:13
14443,real,11,1,964,3,3,?,93140,09-18-2014,11:05:13
14443,real,12,1,589,1,1,–,94123,09-18-2014,11:05:13
14443,real,13,1,1029,4,4,L,94739,09-18-2014,11:05:13
14443,real,14,1,859,6,6,0,95789,09-18-2014,11:05:13
14443,real,15,1,1640,3,3,?,96672,09-18-2014,11:05:13
14443,real,16,1,694,1,1,–,98338,09-18-2014,11:05:13
14443,real,17,1,953,5,5,U,99055,09-18-2014,11:05:13
14443,real,18,1,995,4,4,L,100021,09-18-2014,11:05:13
14443,real,19,1,746,2,2,?,101038,09-18-2014,11:05:13
14443,real,20,1,940,7,7,?,101804,09-18-2014,11:05:13
14443,real,21,1,708,6,6,0,102771,09-18-2014,11:05:13
14443,real,22,1,759,3,3,?,103504,09-18-2014,11:05:13
14443,real,23,1,1528,5,5,U,104287,09-18-2014,11:05:13
14443,real,24,1,795,7,7,?,105836,09-18-2014,11:05:13
14443,real,25,1,762,2,2,?,106653,09-18-2014,11:05:13
14443,real,26,1,1371,8,8,X,107436,09-18-2014,11:05:13
14443,real,27,1,787,5,5,U,108836,09-18-2014,11:05:13
14443,real,28,1,883,4,4,L,109652,09-18-2014,11:05:13
14443,real,29,1,959,6,6,0,110552,09-18-2014,11:05:13
14443,real,30,1,712,3,3,?,111535,09-18-2014,11:05:13
14443,real,31,1,811,7,7,?,112268,09-18-2014,11:05:13
14443,real,32,1,634,2,2,?,113101,09-18-2014,11:05:13
14443,real,33,0,1104,5,8,X,113751,09-18-2014,11:05:13
14443,real,34,1,787,1,1,–,114884,09-18-2014,11:05:13
14443,real,35,1,899,9,9,=,115700,09-18-2014,11:05:13
14443,real,36,1,798,5,5,U,116617,09-18-2014,11:05:13
14443,real,37,1,718,8,8,X,117433,09-18-2014,11:05:13
14443,real,38,1,721,4,4,L,118166,09-18-2014,11:05:13
14443,real,39,1,835,7,7,?,118916,09-18-2014,11:05:13
14443,real,40,1,737,3,3,?,119766,09-18-2014,11:05:13
14443,real,41,1,723,6,6,0,120532,09-18-2014,11:05:13
14443,real,42,1,693,2,2,?,121282,09-18-2014,11:05:13
14443,real,43,1,936,5,5,U,121999,09-18-2014,11:05:13
14443,real,44,1,754,1,1,–,122949,09-18-2014,11:05:13
14443,real,45,1,1107,9,9,=,123732,09-18-2014,11:05:13
14443,real,46,1,774,2,2,?,124865,09-18-2014,11:05:13
14443,real,47,1,823,8,8,X,125664,09-18-2014,11:05:13
14443,real,48,1,773,3,3,?,126514,09-18-2014,11:05:13
14443,real,49,1,789,7,7,?,127314,09-18-2014,11:05:13
14443,real,50,1,645,4,4,L,128130,09-18-2014,11:05:13
14443,real,51,1,810,6,6,0,128797,09-18-2014,11:05:13
14443,real,52,1,633,5,5,U,129630,09-18-2014,11:05:13
14443,real,53,1,815,9,9,=,130280,09-18-2014,11:05:13
14443,real,54,1,862,4,4,L,131113,09-18-2014,11:05:13
14443,real,55,0,1131,5,8,X,131996,09-18-2014,11:05:13
14443,real,56,1,1821,3,3,?,133146,09-18-2014,11:05:13
14443,real,57,1,724,7,7,?,134995,09-18-2014,11:05:13
14443,real,58,1,614,2,2,?,135745,09-18-2014,11:05:13
14443,real,59,1,733,6,6,0,136378,09-18-2014,11:05:13
14443,real,60,1,879,1,1,–,137128,09-18-2014,11:05:13
14443,real,61,1,1211,5,5,U,138028,09-18-2014,11:05:13
14443,real,62,1,2169,4,4,L,139261,09-18-2014,11:05:13
14443,real,63,1,722,6,6,0,141460,09-18-2014,11:05:13
14443,real,64,1,676,3,3,?,142210,09-18-2014,11:05:13
14443,real,65,1,712,7,7,?,142910,09-18-2014,11:05:13
14443,real,66,1,715,9,9,=,143643,09-18-2014,11:05:13
14443,real,67,1,718,2,2,?,144376,09-18-2014,11:05:13
14443,real,68,0,673,5,8,X,145109,09-18-2014,11:05:13
14443,real,69,1,629,1,1,–,145809,09-18-2014,11:05:13
