Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,DurationThreshold.last,SessionDate,SessionTime
14311,25,350,390,40,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,26,220,250,30,second,0,1,1,7,30,10-17-2018,14:01:43
14311,27,310,250,60,first,1,0,1,8,30,10-17-2018,14:01:43
14311,28,350,300,50,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,29,280,320,40,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,30,320,350,30,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,31,320,300,20,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,32,240,250,10,second,0,1,1,9,30,10-17-2018,14:01:43
14311,33,320,280,40,first,0,0,0,NA,30,10-17-2018,14:01:43
14311,34,280,350,70,second,1,0,1,10,30,10-17-2018,14:01:43
14311,35,320,380,60,second,0,1,1,11,30,10-17-2018,14:01:43
14311,36,230,320,90,second,1,0,1,12,30,10-17-2018,14:01:43
14311,37,320,400,80,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,38,320,250,70,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,39,280,220,60,first,0,1,1,13,30,10-17-2018,14:01:43
14311,40,260,350,90,second,1,0,1,14,30,10-17-2018,14:01:43
14311,41,280,200,80,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,42,320,250,70,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,43,250,190,60,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,44,350,300,50,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,45,290,250,40,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,46,380,350,30,first,0,1,1,15,30,10-17-2018,14:01:43
14311,47,190,250,60,second,1,0,1,16,30,10-17-2018,14:01:43
14311,48,320,270,50,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,49,280,320,40,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,50,250,280,30,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,51,350,330,20,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,52,330,320,10,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,53,270,280,10,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,54,250,260,10,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,55,270,280,10,second,0,1,1,17,30,10-17-2018,14:01:43
14311,56,360,320,40,first,0,0,0,NA,30,10-17-2018,14:01:43
14311,57,250,320,70,second,1,0,1,18,30,10-17-2018,14:01:43
14311,58,350,410,60,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,59,400,350,50,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,60,250,290,40,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,61,350,320,30,first,1,1,0,NA,30,10-17-2018,14:01:43
14311,62,330,350,20,second,1,1,0,NA,30,10-17-2018,14:01:43
14311,63,350,360,10,second,0,1,1,19,30,10-17-2018,14:01:43
14311,64,250,210,40,first,1,0,1,20,30,10-17-2018,14:01:43
14335,1,350,450,100,second,1,NA,NA,NA,80,08-06-2018,11:35:01
14335,2,280,360,80,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,3,320,260,60,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,4,280,240,40,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,5,230,250,20,second,0,1,1,1,80,08-06-2018,11:35:01
14335,6,250,330,80,second,1,0,1,2,80,08-06-2018,11:35:01
14335,7,320,260,60,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,8,270,320,50,second,0,1,1,3,80,08-06-2018,11:35:01
14335,9,360,280,80,first,1,0,1,4,80,08-06-2018,11:35:01
14335,10,280,350,70,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,11,380,320,60,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,12,230,280,50,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,13,250,290,40,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,14,290,320,30,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,15,320,340,20,second,0,1,1,5,80,08-06-2018,11:35:01
14335,16,330,280,50,first,0,0,0,NA,80,08-06-2018,11:35:01
14335,17,270,350,80,second,1,0,1,6,80,08-06-2018,11:35:01
14335,18,280,350,70,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,19,320,260,60,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,20,320,270,50,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,21,350,310,40,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,22,380,350,30,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,23,330,350,20,second,0,1,1,7,80,08-06-2018,11:35:01
14335,24,300,250,50,first,1,0,1,8,80,08-06-2018,11:35:01
14335,25,350,390,40,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,26,220,250,30,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,27,350,330,20,first,0,1,1,9,80,08-06-2018,11:35:01
14335,28,330,280,50,first,1,0,1,10,80,08-06-2018,11:35:01
14335,29,320,280,40,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,30,350,320,30,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,31,300,320,20,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,32,280,290,10,second,0,1,1,11,80,08-06-2018,11:35:01
14335,33,360,320,40,first,1,0,1,12,80,08-06-2018,11:35:01
14335,34,250,280,30,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,35,270,250,20,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,36,310,320,10,second,0,1,1,13,80,08-06-2018,11:35:01
14335,37,350,390,40,second,0,0,0,NA,80,08-06-2018,11:35:01
14335,38,320,250,70,first,0,0,0,NA,80,08-06-2018,11:35:01
14335,39,250,350,100,second,0,0,0,NA,80,08-06-2018,11:35:01
14335,40,150,280,130,second,1,0,1,14,80,08-06-2018,11:35:01
14335,41,320,440,120,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,42,250,140,110,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,43,250,350,100,second,0,1,1,15,80,08-06-2018,11:35:01
14335,44,450,320,130,first,0,0,0,NA,80,08-06-2018,11:35:01
14335,45,130,280,150,second,0,0,0,NA,80,08-06-2018,11:35:01
14335,46,280,130,150,first,1,0,1,16,80,08-06-2018,11:35:01
14335,47,490,350,140,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,48,350,220,130,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,49,130,250,120,second,0,1,1,17,80,08-06-2018,11:35:01
14335,50,320,470,150,second,1,0,1,18,80,08-06-2018,11:35:01
14335,51,320,460,140,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,52,480,350,130,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,53,350,470,120,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,54,430,320,110,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,55,250,350,100,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,56,160,250,90,second,1,1,0,NA,80,08-06-2018,11:35:01
14335,57,430,350,80,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,58,280,210,70,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,59,250,190,60,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,60,250,200,50,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,61,250,210,40,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,62,280,250,30,first,1,1,0,NA,80,08-06-2018,11:35:01
14335,63,280,260,20,first,0,1,1,19,80,08-06-2018,11:35:01
14335,64,300,350,50,second,0,0,0,NA,80,08-06-2018,11:35:01
14347,1,280,380,100,second,1,NA,NA,NA,40,11-05-2018,14:10:22
14347,2,430,350,80,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,3,220,280,60,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,4,240,280,40,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,5,300,280,20,first,0,1,1,1,40,11-05-2018,14:10:22
14347,6,240,320,80,second,1,0,1,2,40,11-05-2018,14:10:22
14347,7,290,350,60,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,8,350,400,50,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,9,210,250,40,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,10,350,380,30,second,0,1,1,3,40,11-05-2018,14:10:22
14347,11,310,250,60,first,1,0,1,4,40,11-05-2018,14:10:22
14347,12,250,300,50,second,0,1,1,5,40,11-05-2018,14:10:22
14347,13,200,280,80,second,1,0,1,6,40,11-05-2018,14:10:22
14347,14,350,420,70,second,0,1,1,7,40,11-05-2018,14:10:22
14347,15,350,250,100,first,1,0,1,8,40,11-05-2018,14:10:22
14347,16,250,340,90,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,17,320,240,80,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,18,320,250,70,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,19,340,280,60,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,20,350,400,50,second,0,1,1,9,40,11-05-2018,14:10:22
14347,21,360,280,80,first,1,0,1,10,40,11-05-2018,14:10:22
14347,22,180,250,70,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,23,380,320,60,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,24,250,200,50,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,25,310,350,40,second,0,1,1,11,40,11-05-2018,14:10:22
14347,26,280,350,70,second,0,0,0,NA,40,11-05-2018,14:10:22
14347,27,250,150,100,first,1,0,1,12,40,11-05-2018,14:10:22
14347,28,250,160,90,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,29,350,270,80,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,30,250,320,70,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,31,280,220,60,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,32,270,320,50,second,0,1,1,13,40,11-05-2018,14:10:22
14347,33,280,360,80,second,0,0,0,NA,40,11-05-2018,14:10:22
14347,34,140,250,110,second,1,0,1,14,40,11-05-2018,14:10:22
14347,35,350,250,100,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,36,320,410,90,second,0,1,1,15,40,11-05-2018,14:10:22
14347,37,350,230,120,first,1,0,1,16,40,11-05-2018,14:10:22
14347,38,320,210,110,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,39,320,220,100,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,40,370,280,90,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,41,240,320,80,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,42,390,320,70,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,43,380,320,60,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,44,250,300,50,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,45,280,320,40,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,46,280,250,30,first,0,1,1,17,40,11-05-2018,14:10:22
14347,47,410,350,60,first,1,0,1,18,40,11-05-2018,14:10:22
14347,48,280,330,50,second,0,1,1,19,40,11-05-2018,14:10:22
14347,49,400,320,80,first,1,0,1,20,40,11-05-2018,14:10:22
14347,50,250,180,70,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,51,320,380,60,second,0,1,1,21,40,11-05-2018,14:10:22
14347,52,250,340,90,second,0,0,0,NA,40,11-05-2018,14:10:22
14347,53,280,160,120,first,1,0,1,22,40,11-05-2018,14:10:22
14347,54,280,170,110,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,55,150,250,100,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,56,320,410,90,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,57,430,350,80,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,58,320,390,70,second,0,1,1,23,40,11-05-2018,14:10:22
14347,59,350,250,100,first,1,0,1,24,40,11-05-2018,14:10:22
14347,60,440,350,90,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,61,330,250,80,first,1,1,0,NA,40,11-05-2018,14:10:22
14347,62,280,350,70,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,63,220,280,60,second,1,1,0,NA,40,11-05-2018,14:10:22
14347,64,320,270,50,first,1,1,0,NA,40,11-05-2018,14:10:22
14355,1,150,250,100,second,0,NA,NA,NA,100,08-08-2018,11:16:58
14355,2,100,250,150,second,1,0,1,1,100,08-08-2018,11:16:58
14355,3,410,280,130,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,4,430,320,110,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,5,320,230,90,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,6,350,280,70,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,7,320,270,50,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,8,320,280,40,first,0,1,1,2,100,08-08-2018,11:16:58
14355,9,280,350,70,second,0,0,0,NA,100,08-08-2018,11:16:58
14355,10,320,420,100,second,1,0,1,3,100,08-08-2018,11:16:58
14355,11,190,280,90,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,12,350,270,80,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,13,250,180,70,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,14,260,320,60,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,15,300,350,50,second,0,1,1,4,100,08-08-2018,11:16:58
14355,16,360,280,80,first,1,0,1,5,100,08-08-2018,11:16:58
14355,17,350,420,70,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,18,290,350,60,second,0,1,1,6,100,08-08-2018,11:16:58
14355,19,350,440,90,second,1,0,1,7,100,08-08-2018,11:16:58
14355,20,320,400,80,second,0,1,1,8,100,08-08-2018,11:16:58
14355,21,250,360,110,second,1,0,1,9,100,08-08-2018,11:16:58
14355,22,250,350,100,second,0,1,1,10,100,08-08-2018,11:16:58
14355,23,250,120,130,first,1,0,1,11,100,08-08-2018,11:16:58
14355,24,350,470,120,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,25,170,280,110,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,26,420,320,100,first,0,1,1,12,100,08-08-2018,11:16:58
14355,27,410,280,130,first,1,0,1,13,100,08-08-2018,11:16:58
14355,28,320,200,120,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,29,140,250,110,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,30,350,250,100,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,31,250,160,90,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,32,400,320,80,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,33,250,180,70,first,0,1,1,14,100,08-08-2018,11:16:58
14355,34,280,180,100,first,1,0,1,15,100,08-08-2018,11:16:58
14355,35,250,340,90,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,36,430,350,80,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,37,250,320,70,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,38,250,310,60,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,39,300,250,50,first,0,1,1,16,100,08-08-2018,11:16:58
14355,40,330,250,80,first,1,0,1,17,100,08-08-2018,11:16:58
14355,41,280,210,70,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,42,280,340,60,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,43,230,280,50,second,0,1,1,18,100,08-08-2018,11:16:58
14355,44,430,350,80,first,1,0,1,19,100,08-08-2018,11:16:58
14355,45,390,320,70,first,0,1,1,20,100,08-08-2018,11:16:58
14355,46,280,180,100,first,1,0,1,21,100,08-08-2018,11:16:58
14355,47,230,320,90,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,48,430,350,80,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,49,420,350,70,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,50,350,290,60,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,51,200,250,50,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,52,280,320,40,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,53,350,320,30,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,54,320,340,20,second,0,1,1,22,100,08-08-2018,11:16:58
14355,55,300,350,50,second,0,0,0,NA,100,08-08-2018,11:16:58
14355,56,320,400,80,second,0,0,0,NA,100,08-08-2018,11:16:58
14355,57,280,170,110,first,1,0,1,23,100,08-08-2018,11:16:58
14355,58,280,380,100,second,0,1,1,24,100,08-08-2018,11:16:58
14355,59,190,320,130,second,0,0,0,NA,100,08-08-2018,11:16:58
14355,60,400,250,150,first,1,0,1,25,100,08-08-2018,11:16:58
14355,61,140,280,140,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,62,280,410,130,second,1,1,0,NA,100,08-08-2018,11:16:58
14355,63,350,230,120,first,1,1,0,NA,100,08-08-2018,11:16:58
14355,64,350,460,110,second,1,1,0,NA,100,08-08-2018,11:16:58
14385,1,280,380,100,second,1,NA,NA,NA,90,08-06-2018,15:39:03
14385,2,430,350,80,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,3,260,320,60,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,4,290,250,40,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,5,280,300,20,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,6,250,260,10,second,0,1,1,1,90,08-06-2018,15:39:03
14385,7,320,390,70,second,0,0,0,NA,90,08-06-2018,15:39:03
14385,8,420,320,100,first,1,0,1,2,90,08-06-2018,15:39:03
14385,9,350,260,90,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,10,250,170,80,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,11,280,350,70,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,12,320,260,60,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,13,370,320,50,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,14,280,240,40,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,15,350,380,30,second,0,1,1,3,90,08-06-2018,15:39:03
14385,16,340,280,60,first,0,0,0,NA,90,08-06-2018,15:39:03
14385,17,260,350,90,second,1,0,1,4,90,08-06-2018,15:39:03
14385,18,330,250,80,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,19,250,320,70,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,20,280,220,60,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,21,350,400,50,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,22,350,390,40,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,23,350,320,30,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,24,230,250,20,second,0,1,1,5,90,08-06-2018,15:39:03
14385,25,280,330,50,second,1,0,1,6,90,08-06-2018,15:39:03
14385,26,280,240,40,first,0,1,1,7,90,08-06-2018,15:39:03
14385,27,210,280,70,second,0,0,0,NA,90,08-06-2018,15:39:03
14385,28,350,250,100,first,1,0,1,8,90,08-06-2018,15:39:03
14385,29,230,320,90,second,0,1,1,9,90,08-06-2018,15:39:03
14385,30,350,230,120,first,1,0,1,10,90,08-06-2018,15:39:03
14385,31,460,350,110,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,32,220,320,100,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,33,280,190,90,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,34,170,250,80,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,35,320,250,70,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,36,290,350,60,second,0,1,1,11,90,08-06-2018,15:39:03
14385,37,160,250,90,second,1,0,1,12,90,08-06-2018,15:39:03
14385,38,320,240,80,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,39,350,280,70,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,40,250,310,60,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,41,280,330,50,second,0,1,1,13,90,08-06-2018,15:39:03
14385,42,200,280,80,second,1,0,1,14,90,08-06-2018,15:39:03
14385,43,350,420,70,second,0,1,1,15,90,08-06-2018,15:39:03
14385,44,250,150,100,first,1,0,1,16,90,08-06-2018,15:39:03
14385,45,250,340,90,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,46,360,280,80,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,47,420,350,70,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,48,320,380,60,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,49,300,250,50,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,50,250,210,40,first,0,1,1,17,90,08-06-2018,15:39:03
14385,51,320,390,70,second,1,0,1,18,90,08-06-2018,15:39:03
14385,52,220,280,60,second,0,1,1,19,90,08-06-2018,15:39:03
14385,53,260,350,90,second,1,0,1,20,90,08-06-2018,15:39:03
14385,54,250,170,80,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,55,350,280,70,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,56,380,320,60,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,57,300,250,50,first,0,1,1,21,90,08-06-2018,15:39:03
14385,58,320,240,80,first,1,0,1,22,90,08-06-2018,15:39:03
14385,59,350,280,70,first,1,1,0,NA,90,08-06-2018,15:39:03
14385,60,320,380,60,second,1,1,0,NA,90,08-06-2018,15:39:03
14385,61,250,300,50,second,0,1,1,23,90,08-06-2018,15:39:03
14385,62,200,280,80,second,0,0,0,NA,90,08-06-2018,15:39:03
14385,63,460,350,110,first,1,0,1,24,90,08-06-2018,15:39:03
14385,64,150,250,100,second,1,1,0,NA,90,08-06-2018,15:39:03
14387,1,380,280,100,first,1,NA,NA,NA,150,09-17-2018,14:59:21
14387,2,240,320,80,second,0,1,1,1,150,09-17-2018,14:59:21
14387,3,280,140,140,first,1,0,1,2,150,09-17-2018,14:59:21
14387,4,470,350,120,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,5,250,150,100,first,0,1,1,3,150,09-17-2018,14:59:21
14387,6,250,100,150,first,1,0,1,4,150,09-17-2018,14:59:21
14387,7,250,380,130,second,0,1,1,5,150,09-17-2018,14:59:21
14387,8,320,470,150,second,0,0,0,NA,150,09-17-2018,14:59:21
14387,9,320,170,150,first,1,0,1,6,150,09-17-2018,14:59:21
14387,10,460,320,140,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,11,480,350,130,first,0,1,1,7,150,09-17-2018,14:59:21
14387,12,320,170,150,first,1,0,1,8,150,09-17-2018,14:59:21
14387,13,350,210,140,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,14,190,320,130,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,15,130,250,120,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,16,210,320,110,second,0,1,1,9,150,09-17-2018,14:59:21
14387,17,350,210,140,first,1,0,1,10,150,09-17-2018,14:59:21
14387,18,350,480,130,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,19,400,280,120,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,20,210,320,110,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,21,350,450,100,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,22,370,280,90,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,23,400,320,80,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,24,250,320,70,second,0,1,1,11,150,09-17-2018,14:59:21
14387,25,450,350,100,first,1,0,1,12,150,09-17-2018,14:59:21
14387,26,260,350,90,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,27,320,240,80,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,28,180,250,70,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,29,350,410,60,second,0,1,1,13,150,09-17-2018,14:59:21
14387,30,250,160,90,first,1,0,1,14,150,09-17-2018,14:59:21
14387,31,200,280,80,second,0,1,1,15,150,09-17-2018,14:59:21
14387,32,350,460,110,second,1,0,1,16,150,09-17-2018,14:59:21
14387,33,280,380,100,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,34,320,410,90,second,0,1,1,17,150,09-17-2018,14:59:21
14387,35,320,200,120,first,1,0,1,18,150,09-17-2018,14:59:21
14387,36,250,140,110,first,0,1,1,19,150,09-17-2018,14:59:21
14387,37,110,250,140,second,1,0,1,20,150,09-17-2018,14:59:21
14387,38,450,320,130,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,39,370,250,120,first,0,1,1,21,150,09-17-2018,14:59:21
14387,40,280,130,150,first,0,0,0,NA,150,09-17-2018,14:59:21
14387,41,320,470,150,second,1,0,1,22,150,09-17-2018,14:59:21
14387,42,210,350,140,second,0,1,1,23,150,09-17-2018,14:59:21
14387,43,350,200,150,first,1,0,1,24,150,09-17-2018,14:59:21
14387,44,110,250,140,second,0,1,1,25,150,09-17-2018,14:59:21
14387,45,280,430,150,second,0,0,0,NA,150,09-17-2018,14:59:21
14387,46,400,250,150,first,0,0,0,NA,150,09-17-2018,14:59:21
14387,47,430,280,150,first,0,0,0,NA,150,09-17-2018,14:59:21
14387,48,250,400,150,second,0,0,0,NA,150,09-17-2018,14:59:21
14387,49,400,250,150,first,0,0,0,NA,150,09-17-2018,14:59:21
14387,50,280,430,150,second,0,0,0,NA,150,09-17-2018,14:59:21
14387,51,130,280,150,second,1,0,1,26,150,09-17-2018,14:59:21
14387,52,280,140,140,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,53,480,350,130,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,54,280,400,120,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,55,240,350,110,second,0,1,1,27,150,09-17-2018,14:59:21
14387,56,140,280,140,second,1,0,1,28,150,09-17-2018,14:59:21
14387,57,350,220,130,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,58,440,320,120,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,59,240,350,110,second,1,1,0,NA,150,09-17-2018,14:59:21
14387,60,280,180,100,first,1,1,0,NA,150,09-17-2018,14:59:21
14387,61,190,280,90,second,0,1,1,29,150,09-17-2018,14:59:21
14387,62,320,440,120,second,0,0,0,NA,150,09-17-2018,14:59:21
14387,63,400,250,150,first,1,0,1,30,150,09-17-2018,14:59:21
14387,64,250,390,140,second,0,1,1,31,150,09-17-2018,14:59:21
14389,1,320,220,100,first,1,NA,NA,NA,40,08-14-2018,12:43:07
14389,2,320,240,80,first,1,1,0,NA,40,08-14-2018,12:43:07
14389,3,220,280,60,second,1,1,0,NA,40,08-14-2018,12:43:07
14389,4,390,350,40,first,1,1,0,NA,40,08-14-2018,12:43:07
14389,5,300,280,20,first,1,1,0,NA,40,08-14-2018,12:43:07
14389,6,340,350,10,second,1,1,0,NA,40,08-14-2018,12:43:07
14389,7,270,280,10,second,1,1,0,NA,40,08-14-2018,12:43:07
14389,8,280,290,10,second,1,1,0,NA,40,08-14-2018,12:43:07
14389,9,280,290,10,second,0,1,1,1,40,08-14-2018,12:43:07
14389,10,240,280,40,second,1,0,1,2,40,08-14-2018,12:43:07
14389,11,290,320,30,second,1,1,0,NA,40,08-14-2018,12:43:07
14389,12,250,270,20,second,1,1,0,NA,40,08-14-2018,12:43:07
14389,13,330,320,10,first,1,1,0,NA,40,08-14-2018,12:43:07
14389,14,350,360,10,second,0,1,1,3,40,08-14-2018,12:43:07
14389,15,350,310,40,first,1,0,1,4,40,08-14-2018,12:43:07
14389,16,310,280,30,first,1,1,0,NA,40,08-14-2018,12:43:07
14389,17,350,330,20,first,0,1,1,5,40,08-14-2018,12:43:07
14389,18,250,200,50,first,1,0,1,6,40,08-14-2018,12:43:07
14389,19,350,310,40,first,1,1,0,NA,40,08-14-2018,12:43:07
