Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,AdminTime,SessionDate,SessionTime
14260,real,67,0,377,Q,3000,7.752516666666667,02-23-2018,11:22:38
14260,real,68,0,398,O,2000,7.752516666666667,02-23-2018,11:22:38
14260,real,69,0,539,O,3000,7.752516666666667,02-23-2018,11:22:38
14260,real,70,0,297,Q,2000,7.752516666666667,02-23-2018,11:22:38
14260,real,71,0,289,O,2000,7.752516666666667,02-23-2018,11:22:38
14260,real,72,1,450,Q,3000,7.752516666666667,02-23-2018,11:22:38
14261,practice,1,1,623,O,3000,8.09205,02-26-2018,15:22:24
14261,practice,2,1,618,Q,2000,8.09205,02-26-2018,15:22:24
14261,practice,3,1,582,O,2000,8.09205,02-26-2018,15:22:24
14261,practice,4,1,1323,Q,3000,8.09205,02-26-2018,15:22:24
14261,practice,5,1,1289,O,2000,8.09205,02-26-2018,15:22:24
14261,practice,6,1,697,O,2000,8.09205,02-26-2018,15:22:24
14261,practice,7,1,521,O,3000,8.09205,02-26-2018,15:22:24
14261,practice,8,1,959,O,3000,8.09205,02-26-2018,15:22:24
14261,practice,9,1,709,Q,3000,8.09205,02-26-2018,15:22:24
14261,practice,10,1,421,Q,3000,8.09205,02-26-2018,15:22:24
14261,practice,11,0,408,Q,2000,8.09205,02-26-2018,15:22:24
14261,practice,12,1,620,Q,2000,8.09205,02-26-2018,15:22:24
14261,practice,13,1,359,Q,2000,8.09205,02-26-2018,15:22:24
14261,practice,14,0,811,O,2000,8.09205,02-26-2018,15:22:24
14261,practice,15,1,407,Q,3000,8.09205,02-26-2018,15:22:24
14261,practice,16,1,496,O,3000,8.09205,02-26-2018,15:22:24
14261,real,1,1,493,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,2,1,437,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,3,1,967,O,2000,8.09205,02-26-2018,15:22:24
14261,real,4,0,708,O,2000,8.09205,02-26-2018,15:22:24
14261,real,5,1,652,O,2000,8.09205,02-26-2018,15:22:24
14261,real,6,1,614,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,7,0,1224,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,8,1,498,O,3000,8.09205,02-26-2018,15:22:24
14261,real,9,1,449,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,10,1,491,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,11,1,283,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,12,1,540,O,3000,8.09205,02-26-2018,15:22:24
14261,real,13,1,506,O,2000,8.09205,02-26-2018,15:22:24
14261,real,14,1,593,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,15,1,941,O,2000,8.09205,02-26-2018,15:22:24
14261,real,16,1,433,O,3000,8.09205,02-26-2018,15:22:24
14261,real,17,1,564,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,18,0,753,O,2000,8.09205,02-26-2018,15:22:24
14261,real,19,0,942,O,3000,8.09205,02-26-2018,15:22:24
14261,real,20,0,1573,O,3000,8.09205,02-26-2018,15:22:24
14261,real,21,1,497,O,3000,8.09205,02-26-2018,15:22:24
14261,real,22,1,417,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,23,1,405,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,24,1,351,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,25,1,435,O,2000,8.09205,02-26-2018,15:22:24
14261,real,26,1,636,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,27,1,406,O,2000,8.09205,02-26-2018,15:22:24
14261,real,28,1,423,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,29,1,450,O,3000,8.09205,02-26-2018,15:22:24
14261,real,30,0,568,O,3000,8.09205,02-26-2018,15:22:24
14261,real,31,0,851,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,32,1,467,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,33,1,458,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,34,1,435,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,35,1,580,O,2000,8.09205,02-26-2018,15:22:24
14261,real,36,1,433,O,2000,8.09205,02-26-2018,15:22:24
14261,real,37,1,1151,O,3000,8.09205,02-26-2018,15:22:24
14261,real,38,1,389,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,39,1,417,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,40,1,395,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,41,1,343,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,42,0,460,O,2000,8.09205,02-26-2018,15:22:24
14261,real,43,1,1134,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,44,1,380,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,45,1,319,O,2000,8.09205,02-26-2018,15:22:24
14261,real,46,1,591,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,47,1,330,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,48,1,586,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,49,1,406,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,50,0,1026,O,3000,8.09205,02-26-2018,15:22:24
14261,real,51,0,701,O,2000,8.09205,02-26-2018,15:22:24
14261,real,52,1,787,O,2000,8.09205,02-26-2018,15:22:24
14261,real,53,1,464,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,54,1,586,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,55,1,494,O,3000,8.09205,02-26-2018,15:22:24
14261,real,56,1,479,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,57,1,431,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,58,1,410,O,3000,8.09205,02-26-2018,15:22:24
14261,real,59,0,859,O,2000,8.09205,02-26-2018,15:22:24
14261,real,60,1,404,O,3000,8.09205,02-26-2018,15:22:24
14261,real,61,1,343,O,2000,8.09205,02-26-2018,15:22:24
14261,real,62,1,422,O,3000,8.09205,02-26-2018,15:22:24
14261,real,63,0,400,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,64,1,1381,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,65,1,362,Q,3000,8.09205,02-26-2018,15:22:24
14261,real,66,0,766,O,2000,8.09205,02-26-2018,15:22:24
14261,real,67,0,842,O,3000,8.09205,02-26-2018,15:22:24
14261,real,68,1,1331,O,3000,8.09205,02-26-2018,15:22:24
14261,real,69,0,1298,O,2000,8.09205,02-26-2018,15:22:24
14261,real,70,1,419,Q,2000,8.09205,02-26-2018,15:22:24
14261,real,71,0,879,O,3000,8.09205,02-26-2018,15:22:24
14261,real,72,1,744,O,3000,8.09205,02-26-2018,15:22:24
14262,practice,1,1,1344,Q,3000,8.5583,02-14-2018,13:23:41
14262,practice,2,1,845,Q,2000,8.5583,02-14-2018,13:23:41
14262,practice,3,1,735,Q,2000,8.5583,02-14-2018,13:23:41
14262,practice,4,1,533,Q,2000,8.5583,02-14-2018,13:23:41
14262,practice,5,0,1132,Q,3000,8.5583,02-14-2018,13:23:41
14262,practice,6,0,851,O,2000,8.5583,02-14-2018,13:23:41
14262,practice,7,1,1150,O,3000,8.5583,02-14-2018,13:23:41
14262,practice,8,1,509,Q,3000,8.5583,02-14-2018,13:23:41
14262,practice,9,1,1644,O,2000,8.5583,02-14-2018,13:23:41
14262,practice,10,0,1159,O,3000,8.5583,02-14-2018,13:23:41
14262,practice,11,0,877,Q,2000,8.5583,02-14-2018,13:23:41
14262,practice,12,0,823,O,3000,8.5583,02-14-2018,13:23:41
14262,practice,13,1,1034,O,2000,8.5583,02-14-2018,13:23:41
14262,practice,14,1,477,Q,3000,8.5583,02-14-2018,13:23:41
14262,practice,15,1,462,O,2000,8.5583,02-14-2018,13:23:41
14262,practice,16,0,712,O,3000,8.5583,02-14-2018,13:23:41
14262,real,1,1,570,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,2,1,1039,O,3000,8.5583,02-14-2018,13:23:41
14262,real,3,0,978,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,4,1,1087,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,5,0,863,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,6,0,656,O,2000,8.5583,02-14-2018,13:23:41
14262,real,7,1,1129,O,2000,8.5583,02-14-2018,13:23:41
14262,real,8,0,1384,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,9,1,1085,O,3000,8.5583,02-14-2018,13:23:41
14262,real,10,0,1006,O,3000,8.5583,02-14-2018,13:23:41
14262,real,11,1,586,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,12,1,487,O,2000,8.5583,02-14-2018,13:23:41
14262,real,13,1,1031,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,14,1,683,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,15,1,756,O,2000,8.5583,02-14-2018,13:23:41
14262,real,16,0,849,O,3000,8.5583,02-14-2018,13:23:41
14262,real,17,1,483,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,18,0,948,O,2000,8.5583,02-14-2018,13:23:41
14262,real,19,0,730,O,3000,8.5583,02-14-2018,13:23:41
14262,real,20,1,632,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,21,1,539,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,22,1,1032,O,2000,8.5583,02-14-2018,13:23:41
14262,real,23,1,812,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,24,1,575,O,2000,8.5583,02-14-2018,13:23:41
14262,real,25,1,516,O,3000,8.5583,02-14-2018,13:23:41
14262,real,26,0,988,O,3000,8.5583,02-14-2018,13:23:41
14262,real,27,1,497,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,28,1,554,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,29,1,375,O,2000,8.5583,02-14-2018,13:23:41
14262,real,30,1,515,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,31,1,1475,O,2000,8.5583,02-14-2018,13:23:41
14262,real,32,1,380,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,33,1,393,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,34,1,981,O,3000,8.5583,02-14-2018,13:23:41
14262,real,35,1,923,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,36,0,1122,O,3000,8.5583,02-14-2018,13:23:41
14262,real,37,0,897,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,38,1,1010,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,39,1,501,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,40,1,421,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,41,1,464,O,3000,8.5583,02-14-2018,13:23:41
14262,real,42,1,649,O,3000,8.5583,02-14-2018,13:23:41
14262,real,43,1,420,O,2000,8.5583,02-14-2018,13:23:41
14262,real,44,1,382,O,3000,8.5583,02-14-2018,13:23:41
14262,real,45,1,483,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,46,1,466,O,2000,8.5583,02-14-2018,13:23:41
14262,real,47,1,576,O,2000,8.5583,02-14-2018,13:23:41
14262,real,48,1,605,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,49,1,505,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,50,0,1009,O,3000,8.5583,02-14-2018,13:23:41
14262,real,51,0,637,O,2000,8.5583,02-14-2018,13:23:41
14262,real,52,1,464,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,53,1,450,O,2000,8.5583,02-14-2018,13:23:41
14262,real,54,1,595,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,55,1,520,O,3000,8.5583,02-14-2018,13:23:41
14262,real,56,1,383,O,3000,8.5583,02-14-2018,13:23:41
14262,real,57,1,547,O,2000,8.5583,02-14-2018,13:23:41
14262,real,58,1,393,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,59,0,733,O,2000,8.5583,02-14-2018,13:23:41
14262,real,60,1,355,O,2000,8.5583,02-14-2018,13:23:41
14262,real,61,1,425,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,62,1,635,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,63,1,413,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,64,1,463,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,65,1,377,O,3000,8.5583,02-14-2018,13:23:41
14262,real,66,1,558,O,2000,8.5583,02-14-2018,13:23:41
14262,real,67,0,548,O,3000,8.5583,02-14-2018,13:23:41
14262,real,68,1,394,O,3000,8.5583,02-14-2018,13:23:41
14262,real,69,1,358,Q,3000,8.5583,02-14-2018,13:23:41
14262,real,70,1,412,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,71,1,415,Q,2000,8.5583,02-14-2018,13:23:41
14262,real,72,1,305,Q,2000,8.5583,02-14-2018,13:23:41
14264,practice,1,1,1779,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,practice,2,1,1665,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,3,0,1187,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,4,1,2392,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,5,0,1404,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,6,1,1504,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,practice,7,1,1736,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,8,1,1727,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,practice,9,0,886,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,practice,10,0,743,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,11,1,862,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,12,1,615,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,practice,13,0,476,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,practice,14,1,996,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,practice,15,1,1329,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,practice,16,0,809,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,1,0,592,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,2,0,341,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,3,1,2082,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,4,1,1157,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,5,1,1410,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,6,0,855,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,7,1,952,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,8,0,950,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,9,1,652,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,10,0,303,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,11,0,799,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,12,1,323,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,13,0,257,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,14,1,795,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,15,1,584,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,16,1,1365,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,17,0,819,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,18,1,439,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,19,0,689,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,20,0,354,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,21,0,647,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,22,1,497,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,23,1,842,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,24,0,548,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,25,0,362,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,26,0,463,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,27,1,401,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,28,0,381,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,29,0,514,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,30,1,225,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,31,1,212,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,32,1,344,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,33,1,271,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,34,1,888,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,35,0,752,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,36,1,527,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,37,0,229,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,38,0,297,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,39,1,144,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,40,1,302,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,41,1,318,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,42,1,373,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,43,1,282,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,44,1,378,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,45,0,343,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,46,0,212,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,47,1,392,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,48,0,412,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,49,1,398,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,50,1,290,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,51,0,138,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,52,0,336,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,53,0,486,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,54,0,95,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,55,1,326,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,56,1,374,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,57,1,403,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,58,0,871,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,59,1,104,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,60,0,744,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,61,0,398,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,62,1,331,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,63,0,281,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,64,0,146,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,65,1,239,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,66,1,305,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,67,0,497,O,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,68,0,409,Q,3000,8.220133333333333,02-15-2018,09:24:55
14264,real,69,1,381,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,70,1,722,O,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,71,1,1065,Q,2000,8.220133333333333,02-15-2018,09:24:55
14264,real,72,1,1713,Q,2000,8.220133333333333,02-15-2018,09:24:55
14265,practice,1,1,623,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,2,0,1187,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,3,0,1040,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,4,1,1155,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,5,1,496,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,6,1,488,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,7,1,392,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,8,1,428,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,9,1,591,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,10,1,444,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,11,1,494,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,12,0,983,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,13,1,476,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,14,1,508,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,15,1,587,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,practice,16,1,488,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,1,1,362,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,2,1,488,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,3,1,400,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,4,1,443,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,5,1,461,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,6,1,375,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,7,1,468,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,8,1,1118,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,9,0,757,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,10,1,586,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,11,1,910,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,12,1,926,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,13,1,413,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,14,1,479,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,15,1,456,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,16,1,377,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,17,1,412,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,18,1,361,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,19,1,422,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,20,1,401,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,21,1,557,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,22,1,362,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,23,1,407,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,24,1,394,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,25,1,380,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,26,1,416,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,27,1,476,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,28,1,389,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,29,1,394,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,30,1,302,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,31,1,366,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,32,1,482,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,33,1,466,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,34,1,355,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,35,1,417,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,36,1,493,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,37,1,399,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,38,1,354,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,39,1,455,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,40,1,344,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,41,1,334,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,42,1,347,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,43,1,400,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,44,1,450,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,45,1,531,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,46,1,458,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,47,1,395,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,48,1,327,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,49,1,405,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,50,1,384,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,51,1,323,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,52,1,384,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,53,1,429,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,54,1,368,O,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,55,1,1101,Q,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,56,1,1310,O,3000,7.9336166666666665,02-22-2018,13:58:56
14265,real,57,1,430,Q,2000,7.9336166666666665,02-22-2018,13:58:56
14265,real,58,1,433,O,2000,7.9336166666666665,02-22-2018,13:58:56
