Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,PitchThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12025,17,830,817,13,first,1,13,0,1,7
12025,18,822,810,12,first,1,13,1,0,
12025,19,800,811,11,second,1,13,1,0,
12025,20,810,820,10,second,1,13,1,0,
12025,21,820,811,9,first,1,13,1,0,
12025,22,808,800,8,first,1,13,1,0,
12025,23,800,807,7,second,0,13,1,1,8
12025,24,810,800,10,first,1,13,0,1,9
12025,25,800,809,9,second,0,13,1,1,10
12025,26,820,832,12,second,1,13,0,1,11
12025,27,841,830,11,first,1,13,1,0,
12025,28,830,840,10,second,1,13,1,0,
12025,29,800,791,9,first,1,13,1,0,
12025,30,822,830,8,second,1,13,1,0,
12025,31,830,823,7,first,1,13,1,0,
12025,32,800,806,6,second,0,13,1,1,12
12025,33,830,839,9,second,1,13,0,1,13
12025,34,838,830,8,first,1,13,1,0,
12025,35,830,837,7,second,1,13,1,0,
12025,36,820,814,6,first,1,13,1,0,
12025,37,805,800,5,first,1,13,1,0,
12025,38,796,800,4,second,0,13,1,1,14
12025,39,820,813,7,first,1,13,0,1,15
12025,40,814,820,6,second,1,13,1,0,
12025,41,815,820,5,second,0,13,1,1,16
12025,42,820,828,8,second,1,13,0,1,17
12025,43,810,803,7,first,1,13,1,0,
12025,44,814,820,6,second,1,13,1,0,
12025,45,805,800,5,first,1,13,1,0,
12025,46,814,810,4,first,1,13,1,0,
12025,47,800,797,3,first,1,13,1,0,
12025,48,832,830,2,first,0,13,1,1,18
12025,49,825,820,5,first,0,13,0,0,
12025,50,838,830,8,first,0,13,0,0,
12025,51,811,800,11,first,1,13,0,1,19
12025,52,820,810,10,first,1,13,1,0,
12025,53,821,830,9,second,1,13,1,0,
12025,54,822,830,8,second,0,13,1,1,20
12025,55,810,821,11,second,1,13,0,1,21
12025,56,810,800,10,first,1,13,1,0,
12025,57,830,821,9,first,1,13,1,0,
12025,58,792,800,8,second,0,13,1,1,22
12025,59,831,820,11,first,1,13,0,1,23
12025,60,790,800,10,second,0,13,1,1,24
12025,61,787,800,13,second,0,13,0,0,
12025,62,810,794,16,first,1,13,0,1,25
12025,63,820,835,15,second,1,13,1,0,
12025,64,806,820,14,second,1,13,1,0,
12027,1,800,815,15,second,1,20,,,
12027,2,833,820,13,first,1,20,1,0,
12027,3,819,830,11,second,1,20,1,0,
12027,4,830,839,9,second,1,20,1,0,
12027,5,837,830,7,first,0,20,1,1,1
12027,6,820,807,13,first,1,20,0,1,2
12027,7,800,811,11,second,0,20,1,1,3
12027,8,786,800,14,second,0,20,0,0,
12027,9,817,800,17,first,1,20,0,1,4
12027,10,826,810,16,first,1,20,1,0,
12027,11,810,825,15,second,0,20,1,1,5
12027,12,802,820,18,second,0,20,0,0,
12027,13,830,851,21,second,1,20,0,1,6
12027,14,830,810,20,first,1,20,1,0,
12027,15,829,810,19,first,1,20,1,0,
12027,16,830,812,18,first,1,20,1,0,
12027,17,830,813,17,first,1,20,1,0,
12027,18,810,794,16,first,1,20,1,0,
12027,19,830,845,15,second,0,20,1,1,7
12027,20,810,828,18,second,1,20,0,1,8
12027,21,817,800,17,first,1,20,1,0,
12027,22,810,794,16,first,1,20,1,0,
12027,23,785,800,15,second,0,20,1,1,9
12027,24,800,782,18,first,1,20,0,1,10
12027,25,830,847,17,second,1,20,1,0,
12027,26,814,830,16,second,1,20,1,0,
12027,27,820,835,15,second,1,20,1,0,
12027,28,820,806,14,first,1,20,1,0,
12027,29,800,787,13,first,1,20,1,0,
12027,30,788,800,12,second,0,20,1,1,11
12027,31,800,815,15,second,0,20,0,0,
12027,32,828,810,18,first,0,20,0,0,
12027,33,820,841,21,second,1,20,0,1,12
12027,34,840,820,20,first,1,20,1,0,
12027,35,849,830,19,first,1,20,1,0,
12027,36,838,820,18,first,0,20,1,1,13
12027,37,810,831,21,second,0,20,0,0,
12027,38,820,844,24,second,1,20,0,1,14
12027,39,823,800,23,first,1,20,1,0,
12027,40,822,800,22,first,1,20,1,0,
12027,41,800,821,21,second,0,20,1,1,15
12027,42,796,820,24,second,0,20,0,0,
12027,43,806,830,24,second,0,20,0,0,
12027,44,810,786,24,first,1,20,0,1,16
12027,45,843,820,23,first,1,20,1,0,
12027,46,798,820,22,second,0,20,1,1,17
12027,47,800,776,24,first,1,20,0,1,18
12027,48,853,830,23,first,1,20,1,0,
12027,49,820,798,22,first,1,20,1,0,
12027,50,810,831,21,second,0,20,1,1,19
12027,51,854,830,24,first,1,20,0,1,20
12027,52,800,777,23,first,1,20,1,0,
12027,53,808,830,22,second,0,20,1,1,21
12027,54,834,810,24,first,1,20,0,1,22
12027,55,830,807,23,first,1,20,1,0,
12027,56,778,800,22,second,0,20,1,1,23
12027,57,820,796,24,first,1,20,0,1,24
12027,58,810,787,23,first,1,20,1,0,
12027,59,798,820,22,second,1,20,1,0,
12027,60,820,841,21,second,1,20,1,0,
12027,61,800,820,20,second,1,20,1,0,
12027,62,801,820,19,second,1,20,1,0,
12027,63,802,820,18,second,1,20,1,0,
12027,64,803,820,17,second,0,20,1,1,25
12029,1,820,805,15,first,1,6,,,
12029,2,820,807,13,first,1,6,1,0,
12029,3,809,820,11,second,1,6,1,0,
12029,4,811,820,9,second,1,6,1,0,
12029,5,830,837,7,second,1,6,1,0,
12029,6,825,820,5,first,1,6,1,0,
12029,7,830,827,3,first,1,6,1,0,
12029,8,810,812,2,second,0,6,1,1,1
12029,9,805,800,5,first,1,6,0,1,2
12029,10,804,800,4,first,1,6,1,0,
12029,11,827,830,3,second,1,6,1,0,
12029,12,820,818,2,first,1,6,1,0,
12029,13,820,821,1,second,0,6,1,1,3
12029,14,810,814,4,second,1,6,0,1,4
12029,15,810,813,3,second,0,6,1,1,5
12029,16,820,826,6,second,1,6,0,1,6
12029,17,815,820,5,second,0,6,1,1,7
12029,18,792,800,8,second,1,6,0,1,8
12029,19,827,820,7,first,1,6,1,0,
12029,20,836,830,6,first,1,6,1,0,
12029,21,815,820,5,second,0,6,1,1,9
12029,22,822,830,8,second,1,6,0,1,10
12029,23,830,823,7,first,1,6,1,0,
12029,24,816,810,6,first,1,6,1,0,
12029,25,815,820,5,second,1,6,1,0,
12029,26,820,816,4,first,1,6,1,0,
12029,27,810,807,3,first,1,6,1,0,
12029,28,830,832,2,second,1,6,1,0,
12029,29,810,809,1,first,1,6,1,0,
12029,30,831,830,1,first,0,6,1,1,11
12029,31,810,806,4,first,1,6,0,1,12
12029,32,797,800,3,second,1,6,1,0,
12029,33,800,798,2,first,1,6,1,0,
12029,34,819,820,1,second,0,6,1,1,13
12029,35,830,826,4,first,0,6,0,0,
12029,36,817,810,7,first,1,6,0,1,14
12029,37,816,810,6,first,1,6,1,0,
12029,38,815,820,5,second,0,6,1,1,15
12029,39,792,800,8,second,0,6,0,0,
12029,40,820,831,11,second,1,6,0,1,16
12029,41,830,820,10,first,1,6,1,0,
12029,42,839,830,9,first,1,6,1,0,
12029,43,810,818,8,second,0,6,1,1,17
12029,44,819,830,11,second,1,6,0,1,18
12029,45,820,830,10,second,1,6,1,0,
12029,46,800,809,9,second,0,6,1,1,19
12029,47,800,812,12,second,1,6,0,1,20
12029,48,811,800,11,first,1,6,1,0,
12029,49,800,810,10,second,1,6,1,0,
12029,50,830,821,9,first,1,6,1,0,
12029,51,800,792,8,first,1,6,1,0,
12029,52,813,820,7,second,1,6,1,0,
12029,53,806,800,6,first,1,6,1,0,
12029,54,835,830,5,first,1,6,1,0,
12029,55,810,806,4,first,1,6,1,0,
12029,56,800,803,3,second,0,6,1,1,21
12029,57,830,836,6,second,1,6,0,1,22
12029,58,825,820,5,first,0,6,1,1,23
12029,59,830,838,8,second,1,6,0,1,24
12029,60,800,793,7,first,1,6,1,0,
12029,61,816,810,6,first,1,6,1,0,
12029,62,820,825,5,second,1,6,1,0,
12029,63,796,800,4,second,0,6,1,1,25
12029,64,800,793,7,first,1,6,0,1,26
12030,1,815,830,15,second,0,24,,,
12030,2,820,841,21,second,1,24,0,1,1
12030,3,800,819,19,second,1,24,1,0,
12030,4,810,793,17,first,1,24,1,0,
12030,5,815,800,15,first,1,24,1,0,
12030,6,820,833,13,second,1,24,1,0,
12030,7,820,809,11,first,1,24,1,0,
12030,8,830,820,10,first,0,24,1,1,2
12030,9,800,787,13,first,1,24,0,1,3
12030,10,808,820,12,second,1,24,1,0,
12030,11,831,820,11,first,1,24,1,0,
12030,12,830,820,10,first,1,24,1,0,
12030,13,810,819,9,second,1,24,1,0,
12030,14,800,808,8,second,0,24,1,1,4
12030,15,809,820,11,second,0,24,0,0,
12030,16,820,806,14,first,0,24,0,0,
12030,17,810,793,17,first,1,24,0,1,5
12030,18,804,820,16,second,1,24,1,0,
12030,19,830,845,15,second,1,24,1,0,
12030,20,800,814,14,second,0,24,1,1,6
12030,21,837,820,17,first,1,24,0,1,7
12030,22,816,800,16,first,0,24,1,1,8
12030,23,781,800,19,second,0,24,0,0,
12030,24,842,820,22,first,1,24,0,1,9
12030,25,810,831,21,second,1,24,1,0,
12030,26,810,830,20,second,1,24,1,0,
12030,27,849,830,19,first,0,24,1,1,10
12030,28,820,798,22,first,1,24,0,1,11
12030,29,779,800,21,second,0,24,1,1,12
12030,30,796,820,24,second,1,24,0,1,13
12030,31,777,800,23,second,0,24,1,1,14
12030,32,810,786,24,first,1,24,0,1,15
12030,33,830,807,23,first,1,24,1,0,
12030,34,852,830,22,first,0,24,1,1,16
12030,35,800,776,24,first,1,24,0,1,17
12030,36,810,833,23,second,0,24,1,1,18
12030,37,834,810,24,first,1,24,0,1,19
12030,38,810,787,23,first,1,24,1,0,
12030,39,832,810,22,first,0,24,1,1,20
12030,40,796,820,24,second,1,24,0,1,21
12030,41,797,820,23,second,0,24,1,1,22
12030,42,824,800,24,first,1,24,0,1,23
12030,43,853,830,23,first,0,24,1,1,24
12030,44,830,854,24,second,1,24,0,1,25
12030,45,833,810,23,first,1,24,1,0,
12030,46,830,852,22,second,1,24,1,0,
12030,47,830,809,21,first,1,24,1,0,
12030,48,820,840,20,second,0,24,1,1,26
12030,49,830,807,23,first,1,24,0,1,27
12030,50,852,830,22,first,0,24,1,1,28
12030,51,800,776,24,first,1,24,0,1,29
12030,52,820,843,23,second,1,24,1,0,
12030,53,778,800,22,second,0,24,1,1,30
12030,54,810,834,24,second,0,24,0,0,
12030,55,800,824,24,second,0,24,0,0,
12030,56,834,810,24,first,1,24,0,1,31
12030,57,807,830,23,second,1,24,1,0,
12030,58,798,820,22,second,1,24,1,0,
12030,59,820,799,21,first,1,24,1,0,
12030,60,830,850,20,second,1,24,1,0,
12030,61,819,800,19,first,0,24,1,1,32
12030,62,800,778,22,first,1,24,0,1,33
12030,63,799,820,21,second,0,24,1,1,34
12030,64,806,830,24,second,0,24,0,0,
12033,1,830,815,15,first,1,5,,,
12033,2,810,797,13,first,1,5,1,0,
12033,3,810,821,11,second,1,5,1,0,
12033,4,811,820,9,second,1,5,1,0,
12033,5,800,793,7,first,1,5,1,0,
12033,6,810,805,5,first,1,5,1,0,
12033,7,800,803,3,second,0,5,1,1,1
12033,8,806,800,6,first,1,5,0,1,2
12033,9,830,835,5,second,1,5,1,0,
12033,10,826,830,4,second,1,5,1,0,
12033,11,800,803,3,second,0,5,1,1,3
12033,12,800,794,6,first,1,5,0,1,4
12033,13,830,835,5,second,1,5,1,0,
12033,14,820,824,4,second,1,5,1,0,
12033,15,823,820,3,first,1,5,1,0,
12033,16,802,800,2,first,1,5,1,0,
12033,17,820,819,1,first,0,5,1,1,5
12033,18,830,834,4,second,1,5,0,1,6
12033,19,797,800,3,second,0,5,1,1,7
12033,20,816,810,6,first,1,5,0,1,8
12033,21,820,815,5,first,0,5,1,1,9
12033,22,800,792,8,first,1,5,0,1,10
12033,23,810,817,7,second,1,5,1,0,
12033,24,816,810,6,first,1,5,1,0,
12033,25,835,830,5,first,0,5,1,1,11
12033,26,810,818,8,second,1,5,0,1,12
12033,27,813,820,7,second,1,5,1,0,
12033,28,836,830,6,first,0,5,1,1,13
12033,29,819,810,9,first,1,5,0,1,14
12033,30,792,800,8,second,1,5,1,0,
12033,31,837,830,7,first,0,5,1,1,15
12033,32,830,820,10,first,1,5,0,1,16
12033,33,811,820,9,second,1,5,1,0,
12033,34,800,808,8,second,1,5,1,0,
12033,35,817,810,7,first,1,5,1,0,
12033,36,810,804,6,first,1,5,1,0,
12033,37,805,800,5,first,1,5,1,0,
12033,38,804,800,4,first,1,5,1,0,
12033,39,820,817,3,first,0,5,1,1,17
12033,40,830,824,6,first,0,5,0,0,
12033,41,829,820,9,first,1,5,0,1,18
12033,42,800,792,8,first,1,5,1,0,
12033,43,823,830,7,second,1,5,1,0,
12033,44,800,806,6,second,1,5,1,0,
12033,45,815,820,5,second,1,5,1,0,
12033,46,816,820,4,second,1,5,1,0,
12033,47,810,813,3,second,1,5,1,0,
12033,48,818,820,2,second,1,5,1,0,
12033,49,821,820,1,first,0,5,1,1,19
12033,50,816,820,4,second,1,5,0,1,20
12033,51,797,800,3,second,1,5,1,0,
12033,52,822,820,2,first,0,5,1,1,21
12033,53,820,815,5,first,1,5,0,1,22
12033,54,820,824,4,second,1,5,1,0,
12033,55,820,823,3,second,1,5,1,0,
12033,56,810,808,2,first,1,5,1,0,
12033,57,830,829,1,first,0,5,1,1,23
12033,58,796,800,4,second,0,5,0,0,
12033,59,823,830,7,second,1,5,0,1,24
12033,60,824,830,6,second,1,5,1,0,
12033,61,815,820,5,second,1,5,1,0,
12033,62,830,834,4,second,1,5,1,0,
12033,63,820,823,3,second,1,5,1,0,
12033,64,832,830,2,first,0,5,1,1,25
12034,1,800,785,15,first,0,22,,,
12034,2,820,841,21,second,1,22,0,1,1
12034,3,801,820,19,second,0,22,1,1,2
12034,4,830,806,24,first,0,22,0,0,
12034,5,854,830,24,first,1,22,0,1,3
12034,6,832,810,22,first,1,22,1,0,
12034,7,780,800,20,second,1,22,1,0,
12034,8,781,800,19,second,1,22,1,0,
12034,9,820,838,18,second,1,22,1,0,
12034,10,830,847,17,second,1,22,1,0,
12034,11,800,816,16,second,0,22,1,1,4
12034,12,849,830,19,first,1,22,0,1,5
12034,13,800,818,18,second,0,22,1,1,6
12034,14,820,799,21,first,1,22,0,1,7
12034,15,800,820,20,second,0,22,1,1,8
12034,16,797,820,23,second,1,22,0,1,9
12034,17,820,842,22,second,1,22,1,0,
12034,18,821,800,21,first,0,22,1,1,10
12034,19,820,844,24,second,1,22,0,1,11
12034,20,807,830,23,second,0,22,1,1,12
12034,21,796,820,24,second,0,22,0,0,
12034,22,800,824,24,second,1,22,0,1,13
12034,23,810,833,23,second,1,22,1,0,
12034,24,832,810,22,first,1,22,1,0,
12034,25,841,820,21,first,1,22,1,0,
12034,26,830,810,20,first,1,22,1,0,
12034,27,801,820,19,second,1,22,1,0,
12034,28,848,830,18,first,1,22,1,0,
12034,29,783,800,17,second,0,22,1,1,14
12034,30,800,820,20,second,0,22,0,0,
12034,31,797,820,23,second,0,22,0,0,
12034,32,800,776,24,first,1,22,0,1,15
12034,33,810,787,23,first,1,22,1,0,
12034,34,820,798,22,first,1,22,1,0,
12034,35,821,800,21,first,1,22,1,0,
12034,36,830,850,20,second,1,22,1,0,
12034,37,811,830,19,second,0,22,1,1,16
12034,38,830,808,22,first,0,22,0,0,
12034,39,854,830,24,first,1,22,0,1,17
12034,40,843,820,23,first,1,22,1,0,
12034,41,830,808,22,first,1,22,1,0,
12034,42,799,820,21,second,1,22,1,0,
12034,43,830,850,20,second,0,22,1,1,18
12034,44,823,800,23,first,1,22,0,1,19
12034,45,842,820,22,first,0,22,1,1,20
12034,46,806,830,24,second,0,22,0,0,
12034,47,844,820,24,first,0,22,0,0,
12034,48,820,796,24,first,0,22,0,0,
12034,49,810,834,24,second,1,22,0,1,21
12034,50,830,807,23,first,0,22,1,1,22
12034,51,776,800,24,second,1,22,0,1,23
12034,52,800,823,23,second,1,22,1,0,
12034,53,810,832,22,second,1,22,1,0,
12034,54,810,789,21,first,1,22,1,0,
12034,55,800,780,20,first,1,22,1,0,
12034,56,820,801,19,first,1,22,1,0,
12034,57,800,782,18,first,0,22,1,1,24
12034,58,809,830,21,second,1,22,0,1,25
12034,59,830,810,20,first,1,22,1,0,
12034,60,819,800,19,first,1,22,1,0,
12034,61,810,792,18,first,1,22,1,0,
12034,62,830,847,17,second,0,22,1,1,26
12034,63,810,790,20,first,1,22,0,1,27
12034,64,810,829,19,second,0,22,1,1,28
12035,1,830,815,15,first,1,13,,,
12035,2,830,817,13,first,1,13,1,0,
12035,3,821,810,11,first,1,13,1,0,
12035,4,839,830,9,first,0,13,1,1,1
12035,5,845,830,15,first,1,13,0,1,2
12035,6,787,800,13,second,1,13,1,0,
12035,7,811,800,11,first,1,13,1,0,
12035,8,800,790,10,first,1,13,1,0,
12035,9,821,830,9,second,1,13,1,0,
12035,10,820,812,8,first,0,13,1,1,3
12035,11,811,800,11,first,1,13,0,1,4
12035,12,810,800,10,first,1,13,1,0,
12035,13,821,830,9,second,1,13,1,0,
12035,14,820,828,8,second,1,13,1,0,
12035,15,827,820,7,first,1,13,1,0,
12035,16,814,820,6,second,1,13,1,0,
12035,17,810,805,5,first,1,13,1,0,
12035,18,796,800,4,second,0,13,1,1,5
12035,19,837,830,7,first,0,13,0,0,
12035,20,800,790,10,first,1,13,0,1,6
12035,21,830,821,9,first,1,13,1,0,
12035,22,838,830,8,first,1,13,1,0,
12035,23,813,820,7,second,0,13,1,1,7
12035,24,800,810,10,second,0,13,0,0,
12035,25,830,843,13,second,1,13,0,1,8
12035,26,810,798,12,first,1,13,1,0,
12035,27,809,820,11,second,0,13,1,1,9
12035,28,810,824,14,second,0,13,0,0,
12035,29,813,830,17,second,1,13,0,1,10
12035,30,820,804,16,first,1,13,1,0,
12035,31,800,785,15,first,1,13,1,0,
12035,32,810,824,14,second,1,13,1,0,
12035,33,800,813,13,second,1,13,1,0,
12035,34,810,822,12,second,1,13,1,0,
12035,35,831,820,11,first,1,13,1,0,
12035,36,810,800,10,first,1,13,1,0,
12035,37,819,810,9,first,1,13,1,0,
12035,38,830,838,8,second,1,13,1,0,
