Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,LoudThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12415,39,16,13,3,first,1,10,1,0,
12415,40,15,13,2,first,0,10,1,1,15
12415,41,13,18,5,second,1,10,0,1,16
12415,42,13,17,4,second,1,10,1,0,
12415,43,10,13,3,second,1,10,1,0,
12415,44,11,13,2,second,0,10,1,1,17
12415,45,8,13,5,second,0,10,0,0,
12415,46,5,13,8,second,0,10,0,0,
12415,47,24,13,11,first,1,10,0,1,18
12415,48,23,13,10,first,1,10,1,0,
12415,49,4,13,9,second,1,10,1,0,
12415,50,21,13,8,first,1,10,1,0,
12415,51,13,20,7,second,1,10,1,0,
12415,52,19,13,6,first,1,10,1,0,
12415,53,18,13,5,first,1,10,1,0,
12415,54,17,13,4,first,1,10,1,0,
12415,55,16,13,3,first,1,10,1,0,
12415,56,13,11,2,first,1,10,1,0,
12415,57,14,13,1,first,1,10,1,0,
12415,58,13,14,1,second,0,10,1,1,19
12415,59,13,9,4,first,1,10,0,1,20
12415,60,13,10,3,first,1,10,1,0,
12415,61,11,13,2,second,0,10,1,1,21
12415,62,13,8,5,first,1,10,0,1,22
12415,63,9,13,4,second,0,10,1,1,23
12415,64,13,6,7,first,0,10,0,0,
12416,1,23,13,10,first,1,3,,,
12416,2,5,13,8,second,1,3,1,0,
12416,3,13,7,6,first,1,3,1,0,
12416,4,9,13,4,second,1,3,1,0,
12416,5,11,13,2,second,1,3,1,0,
12416,6,12,13,1,second,0,3,1,1,1
12416,7,6,13,7,second,1,3,0,1,2
12416,8,7,13,6,second,1,3,1,0,
12416,9,8,13,5,second,0,3,1,1,3
12416,10,21,13,8,first,1,3,0,1,4
12416,11,6,13,7,second,1,3,1,0,
12416,12,19,13,6,first,1,3,1,0,
12416,13,13,8,5,first,1,3,1,0,
12416,14,17,13,4,first,1,3,1,0,
12416,15,13,16,3,second,0,3,1,1,5
12416,16,13,7,6,first,1,3,0,1,6
12416,17,8,13,5,second,0,3,1,1,7
12416,18,5,13,8,second,1,3,0,1,8
12416,19,13,20,7,second,1,3,1,0,
12416,20,13,19,6,second,1,3,1,0,
12416,21,13,18,5,second,0,3,1,1,9
12416,22,13,21,8,second,1,3,0,1,10
12416,23,13,6,7,first,1,3,1,0,
12416,24,13,7,6,first,1,3,1,0,
12416,25,13,8,5,first,1,3,1,0,
12416,26,17,13,4,first,1,3,1,0,
12416,27,13,10,3,first,1,3,1,0,
12416,28,13,15,2,second,1,3,1,0,
12416,29,12,13,1,second,0,3,1,1,11
12416,30,13,17,4,second,1,3,0,1,12
12416,31,16,13,3,first,1,3,1,0,
12416,32,15,13,2,first,0,3,1,1,13
12416,33,13,18,5,second,0,3,0,0,
12416,34,13,5,8,first,0,3,0,0,
12416,35,24,13,11,first,1,3,0,1,14
12416,36,3,13,10,second,1,3,1,0,
12416,37,22,13,9,first,1,3,1,0,
12416,38,13,5,8,first,1,3,1,0,
12416,39,20,13,7,first,1,3,1,0,
12416,40,13,19,6,second,1,3,1,0,
12416,41,8,13,5,second,1,3,1,0,
12416,42,13,9,4,first,1,3,1,0,
12416,43,13,16,3,second,1,3,1,0,
12416,44,15,13,2,first,0,3,1,1,15
12416,45,13,8,5,first,1,3,0,1,16
12416,46,13,17,4,second,1,3,1,0,
12416,47,16,13,3,first,1,3,1,0,
12416,48,11,13,2,second,1,3,1,0,
12416,49,14,13,1,first,1,3,1,0,
12416,50,13,14,1,second,1,3,1,0,
12416,51,14,13,1,first,0,3,1,1,17
12416,52,9,13,4,second,1,3,0,1,18
12416,53,13,10,3,first,0,3,1,1,19
12416,54,13,19,6,second,1,3,0,1,20
12416,55,13,8,5,first,1,3,1,0,
12416,56,17,13,4,first,1,3,1,0,
12416,57,13,10,3,first,0,3,1,1,21
12416,58,13,7,6,first,1,3,0,1,22
12416,59,13,18,5,second,1,3,1,0,
12416,60,13,17,4,second,1,3,1,0,
12416,61,13,16,3,second,1,3,1,0,
12416,62,11,13,2,second,0,3,1,1,23
12416,63,18,13,5,first,1,3,0,1,24
12416,64,13,9,4,first,1,3,1,0,
12417,1,23,13,10,first,1,13,,,
12417,2,21,13,8,first,1,13,1,0,
12417,3,19,13,6,first,1,13,1,0,
12417,4,17,13,4,first,0,13,1,1,1
12417,5,3,13,10,second,0,13,0,0,
12417,6,26,13,13,first,0,13,0,0,
12417,7,13,0,13,first,1,13,0,1,2
12417,8,13,25,12,second,1,13,1,0,
12417,9,13,2,11,first,0,13,1,1,3
12417,10,13,0,13,first,0,13,0,0,
12417,11,13,26,13,second,0,13,0,0,
12417,12,13,26,13,second,1,13,0,1,4
12417,13,1,13,12,second,1,13,1,0,
12417,14,13,2,11,first,1,13,1,0,
12417,15,13,23,10,second,1,13,1,0,
12417,16,13,4,9,first,1,13,1,0,
12417,17,13,5,8,first,0,13,1,1,5
12417,18,2,13,11,second,1,13,0,1,6
12417,19,3,13,10,second,0,13,1,1,7
12417,20,0,13,13,second,1,13,0,1,8
12417,21,13,1,12,first,0,13,1,1,9
12417,22,0,13,13,second,0,13,0,0,
12417,23,0,13,13,second,1,13,0,1,10
12417,24,13,25,12,second,1,13,1,0,
12417,25,13,24,11,second,1,13,1,0,
12417,26,13,23,10,second,1,13,1,0,
12417,27,22,13,9,first,1,13,1,0,
12417,28,13,21,8,second,0,13,1,1,11
12417,29,2,13,11,second,1,13,0,1,12
12417,30,3,13,10,second,1,13,1,0,
12417,31,13,22,9,second,1,13,1,0,
12417,32,5,13,8,second,0,13,1,1,13
12417,33,13,2,11,first,0,13,0,0,
12417,34,26,13,13,first,0,13,0,0,
12417,35,26,13,13,first,0,13,0,0,
12417,36,0,13,13,second,0,13,0,0,
12417,37,13,26,13,second,0,13,0,0,
12417,38,26,13,13,first,0,13,0,0,
12417,39,26,13,13,first,1,13,0,1,14
12417,40,13,25,12,second,1,13,1,0,
12417,41,13,2,11,first,0,13,1,1,15
12417,42,26,13,13,first,1,13,0,1,16
12417,43,25,13,12,first,1,13,1,0,
12417,44,13,24,11,second,1,13,1,0,
12417,45,3,13,10,second,1,13,1,0,
12417,46,13,4,9,first,0,13,1,1,17
12417,47,13,25,12,second,0,13,0,0,
12417,48,13,0,13,first,1,13,0,1,18
12417,49,1,13,12,second,1,13,1,0,
12417,50,13,24,11,second,1,13,1,0,
12417,51,13,3,10,first,0,13,1,1,19
12417,52,13,26,13,second,0,13,0,0,
12417,53,0,13,13,second,1,13,0,1,20
12417,54,13,1,12,first,1,13,1,0,
12417,55,24,13,11,first,1,13,1,0,
12417,56,23,13,10,first,1,13,1,0,
12417,57,4,13,9,second,0,13,1,1,21
12417,58,25,13,12,first,1,13,0,1,22
12417,59,24,13,11,first,0,13,1,1,23
12417,60,13,0,13,first,1,13,0,1,24
12417,61,13,1,12,first,0,13,1,1,25
12417,62,0,13,13,second,0,13,0,0,
12417,63,13,26,13,second,1,13,0,1,26
12417,64,13,1,12,first,0,13,1,1,27
12418,1,3,13,10,second,1,13,,,
12418,2,13,5,8,first,1,13,1,0,
12418,3,13,19,6,second,1,13,1,0,
12418,4,13,17,4,second,1,13,1,0,
12418,5,11,13,2,second,0,13,1,1,1
12418,6,5,13,8,second,1,13,0,1,2
12418,7,13,7,6,first,1,13,1,0,
12418,8,13,18,5,second,0,13,1,1,3
12418,9,5,13,8,second,1,13,0,1,4
12418,10,20,13,7,first,1,13,1,0,
12418,11,7,13,6,second,0,13,1,1,5
12418,12,13,4,9,first,1,13,0,1,6
12418,13,5,13,8,second,1,13,1,0,
12418,14,20,13,7,first,1,13,1,0,
12418,15,19,13,6,first,1,13,1,0,
12418,16,13,8,5,first,1,13,1,0,
12418,17,9,13,4,second,0,13,1,1,7
12418,18,13,20,7,second,1,13,0,1,8
12418,19,13,7,6,first,1,13,1,0,
12418,20,13,8,5,first,0,13,1,1,9
12418,21,13,5,8,first,0,13,0,0,
12418,22,24,13,11,first,1,13,0,1,10
12418,23,23,13,10,first,1,13,1,0,
12418,24,22,13,9,first,1,13,1,0,
12418,25,13,5,8,first,1,13,1,0,
12418,26,13,20,7,second,1,13,1,0,
12418,27,19,13,6,first,0,13,1,1,11
12418,28,13,22,9,second,0,13,0,0,
12418,29,25,13,12,first,1,13,0,1,12
12418,30,13,24,11,second,1,13,1,0,
12418,31,3,13,10,second,1,13,1,0,
12418,32,22,13,9,first,0,13,1,1,13
12418,33,13,25,12,second,1,13,0,1,14
12418,34,13,2,11,first,1,13,1,0,
12418,35,3,13,10,second,1,13,1,0,
12418,36,13,22,9,second,0,13,1,1,15
12418,37,13,25,12,second,1,13,0,1,16
12418,38,13,2,11,first,1,13,1,0,
12418,39,13,3,10,first,0,13,1,1,17
12418,40,13,26,13,second,1,13,0,1,18
12418,41,25,13,12,first,1,13,1,0,
12418,42,24,13,11,first,1,13,1,0,
12418,43,13,3,10,first,1,13,1,0,
12418,44,13,22,9,second,1,13,1,0,
12418,45,5,13,8,second,0,13,1,1,19
12418,46,2,13,11,second,1,13,0,1,20
12418,47,13,23,10,second,1,13,1,0,
12418,48,13,4,9,first,1,13,1,0,
12418,49,21,13,8,first,0,13,1,1,21
12418,50,2,13,11,second,1,13,0,1,22
12418,51,23,13,10,first,1,13,1,0,
12418,52,4,13,9,second,0,13,1,1,23
12418,53,13,1,12,first,1,13,0,1,24
12418,54,24,13,11,first,1,13,1,0,
12418,55,13,23,10,second,1,13,1,0,
12418,56,4,13,9,second,1,13,1,0,
12418,57,5,13,8,second,0,13,1,1,25
12418,58,24,13,11,first,0,13,0,0,
12418,59,13,26,13,second,1,13,0,1,26
12418,60,25,13,12,first,1,13,1,0,
12418,61,13,2,11,first,0,13,1,1,27
12418,62,13,0,13,first,1,13,0,1,28
12418,63,1,13,12,second,0,13,1,1,29
12418,64,13,26,13,second,0,13,0,0,
12419,1,13,3,10,first,1,1,,,
12419,2,21,13,8,first,1,1,1,0,
12419,3,13,7,6,first,1,1,1,0,
12419,4,13,17,4,second,1,1,1,0,
12419,5,13,15,2,second,0,1,1,1,1
12419,6,13,5,8,first,1,1,0,1,2
12419,7,13,7,6,first,1,1,1,0,
12419,8,13,18,5,second,1,1,1,0,
12419,9,9,13,4,second,1,1,1,0,
12419,10,13,10,3,first,1,1,1,0,
12419,11,11,13,2,second,0,1,1,1,3
12419,12,18,13,5,first,1,1,0,1,4
12419,13,13,17,4,second,1,1,1,0,
12419,14,13,16,3,second,1,1,1,0,
12419,15,13,11,2,first,1,1,1,0,
12419,16,13,14,1,second,1,1,1,0,
12419,17,13,14,1,second,0,1,1,1,5
12419,18,13,17,4,second,1,1,0,1,6
12419,19,13,10,3,first,1,1,1,0,
12419,20,15,13,2,first,1,1,1,0,
12419,21,13,12,1,first,1,1,1,0,
12419,22,12,13,1,second,1,1,1,0,
12419,23,12,13,1,second,1,1,1,0,
12419,24,14,13,1,first,0,1,1,1,7
12419,25,13,9,4,first,1,1,0,1,8
12419,26,13,16,3,second,1,1,1,0,
12419,27,13,11,2,first,1,1,1,0,
12419,28,13,14,1,second,0,1,1,1,9
12419,29,17,13,4,first,1,1,0,1,10
12419,30,10,13,3,second,1,1,1,0,
12419,31,15,13,2,first,1,1,1,0,
12419,32,13,14,1,second,1,1,1,0,
12419,33,13,12,1,first,1,1,1,0,
12419,34,14,13,1,first,0,1,1,1,11
12419,35,9,13,4,second,0,1,0,0,
12419,36,20,13,7,first,1,1,0,1,12
12419,37,7,13,6,second,1,1,1,0,
12419,38,13,8,5,first,1,1,1,0,
12419,39,17,13,4,first,1,1,1,0,
12419,40,13,16,3,second,1,1,1,0,
12419,41,15,13,2,first,1,1,1,0,
12419,42,13,14,1,second,0,1,1,1,13
12419,43,9,13,4,second,1,1,0,1,14
12419,44,10,13,3,second,0,1,1,1,15
12419,45,19,13,6,first,1,1,0,1,16
12419,46,18,13,5,first,1,1,1,0,
12419,47,13,17,4,second,1,1,1,0,
12419,48,13,10,3,first,1,1,1,0,
12419,49,11,13,2,second,1,1,1,0,
12419,50,12,13,1,second,1,1,1,0,
12419,51,13,14,1,second,1,1,1,0,
12419,52,12,13,1,second,0,1,1,1,17
12419,53,17,13,4,first,1,1,0,1,18
12419,54,10,13,3,second,1,1,1,0,
12419,55,11,13,2,second,1,1,1,0,
12419,56,13,14,1,second,1,1,1,0,
12419,57,14,13,1,first,1,1,1,0,
12419,58,12,13,1,second,1,1,1,0,
12419,59,13,12,1,first,1,1,1,0,
12419,60,13,12,1,first,0,1,1,1,19
12419,61,17,13,4,first,1,1,0,1,20
12419,62,10,13,3,second,1,1,1,0,
12419,63,15,13,2,first,1,1,1,0,
12419,64,13,12,1,first,1,1,1,0,
12420,1,23,13,10,first,1,3,,,
12420,2,21,13,8,first,1,3,1,0,
12420,3,19,13,6,first,1,3,1,0,
12420,4,17,13,4,first,1,3,1,0,
12420,5,11,13,2,second,0,3,1,1,1
12420,6,13,21,8,second,1,3,0,1,2
12420,7,19,13,6,first,1,3,1,0,
12420,8,8,13,5,second,1,3,1,0,
12420,9,17,13,4,first,0,3,1,1,3
12420,10,13,6,7,first,1,3,0,1,4
12420,11,13,19,6,second,0,3,1,1,5
12420,12,13,4,9,first,0,3,0,0,
12420,13,13,1,12,first,1,3,0,1,6
12420,14,13,24,11,second,1,3,1,0,
12420,15,13,23,10,second,1,3,1,0,
12420,16,13,22,9,second,1,3,1,0,
12420,17,5,13,8,second,1,3,1,0,
12420,18,6,13,7,second,0,3,1,1,7
12420,19,23,13,10,first,0,3,0,0,
12420,20,13,0,13,first,1,3,0,1,8
12420,21,13,1,12,first,1,3,1,0,
12420,22,13,2,11,first,1,3,1,0,
12420,23,23,13,10,first,1,3,1,0,
12420,24,4,13,9,second,1,3,1,0,
12420,25,13,5,8,first,1,3,1,0,
12420,26,20,13,7,first,1,3,1,0,
12420,27,13,19,6,second,1,3,1,0,
12420,28,13,8,5,first,1,3,1,0,
12420,29,17,13,4,first,1,3,1,0,
12420,30,13,16,3,second,1,3,1,0,
12420,31,13,11,2,first,1,3,1,0,
12420,32,13,12,1,first,1,3,1,0,
12420,33,12,13,1,second,0,3,1,1,9
12420,34,17,13,4,first,0,3,0,0,
12420,35,6,13,7,second,0,3,0,0,
12420,36,23,13,10,first,1,3,0,1,10
12420,37,22,13,9,first,1,3,1,0,
12420,38,5,13,8,second,1,3,1,0,
12420,39,13,20,7,second,1,3,1,0,
12420,40,7,13,6,second,1,3,1,0,
12420,41,8,13,5,second,1,3,1,0,
12420,42,9,13,4,second,1,3,1,0,
12420,43,13,10,3,first,1,3,1,0,
12420,44,13,15,2,second,0,3,1,1,11
12420,45,18,13,5,first,1,3,0,1,12
12420,46,9,13,4,second,1,3,1,0,
12420,47,13,16,3,second,1,3,1,0,
12420,48,11,13,2,second,1,3,1,0,
12420,49,13,14,1,second,1,3,1,0,
12420,50,13,14,1,second,0,3,1,1,13
12420,51,9,13,4,second,1,3,0,1,14
12420,52,13,16,3,second,1,3,1,0,
12420,53,11,13,2,second,1,3,1,0,
12420,54,13,12,1,first,1,3,1,0,
12420,55,14,13,1,first,1,3,1,0,
12420,56,13,12,1,first,1,3,1,0,
12420,57,13,12,1,first,1,3,1,0,
12420,58,13,14,1,second,0,3,1,1,15
12420,59,9,13,4,second,1,3,0,1,16
12420,60,13,16,3,second,1,3,1,0,
12420,61,13,11,2,first,1,3,1,0,
12420,62,13,12,1,first,1,3,1,0,
12420,63,13,14,1,second,0,3,1,1,17
12420,64,17,13,4,first,1,3,0,1,18
12421,1,23,13,10,first,1,3,,,
12421,2,13,21,8,second,1,3,1,0,
12421,3,7,13,6,second,0,3,1,1,1
12421,4,13,1,12,first,1,3,0,1,2
12421,5,13,23,10,second,1,3,1,0,
12421,6,5,13,8,second,0,3,1,1,3
12421,7,13,26,13,second,1,3,0,1,4
12421,8,13,1,12,first,1,3,1,0,
12421,9,13,24,11,second,1,3,1,0,
12421,10,23,13,10,first,0,3,1,1,5
12421,11,26,13,13,first,0,3,0,0,
12421,12,13,26,13,second,1,3,0,1,6
12421,13,13,25,12,second,1,3,1,0,
12421,14,24,13,11,first,0,3,1,1,7
12421,15,13,0,13,first,1,3,0,1,8
12421,16,1,13,12,second,1,3,1,0,
12421,17,2,13,11,second,1,3,1,0,
12421,18,23,13,10,first,1,3,1,0,
12421,19,13,22,9,second,1,3,1,0,
12421,20,13,5,8,first,0,3,1,1,9
12421,21,24,13,11,first,1,3,0,1,10
12421,22,23,13,10,first,1,3,1,0,
12421,23,13,4,9,first,1,3,1,0,
12421,24,5,13,8,second,1,3,1,0,
12421,25,13,6,7,first,1,3,1,0,
12421,26,19,13,6,first,1,3,1,0,
12421,27,13,8,5,first,1,3,1,0,
12421,28,9,13,4,second,0,3,1,1,11
12421,29,13,20,7,second,1,3,0,1,12
12421,30,13,7,6,first,1,3,1,0,
12421,31,13,18,5,second,1,3,1,0,
12421,32,13,17,4,second,1,3,1,0,
12421,33,10,13,3,second,1,3,1,0,
12421,34,11,13,2,second,1,3,1,0,
12421,35,13,14,1,second,0,3,1,1,13
12421,36,17,13,4,first,1,3,0,1,14
12421,37,13,10,3,first,1,3,1,0,
12421,38,13,11,2,first,0,3,1,1,15
12421,39,13,18,5,second,0,3,0,0,
12421,40,5,13,8,second,1,3,0,1,16
12421,41,6,13,7,second,1,3,1,0,
12421,42,7,13,6,second,1,3,1,0,
12421,43,18,13,5,first,1,3,1,0,
12421,44,13,9,4,first,1,3,1,0,
12421,45,13,10,3,first,1,3,1,0,
12421,46,13,15,2,second,1,3,1,0,
12421,47,14,13,1,first,0,3,1,1,17
12421,48,13,17,4,second,1,3,0,1,18
12421,49,10,13,3,second,0,3,1,1,19
12421,50,19,13,6,first,1,3,0,1,20
12421,51,13,8,5,first,1,3,1,0,
12421,52,13,9,4,first,1,3,1,0,
12421,53,16,13,3,first,0,3,1,1,21
12421,54,7,13,6,second,1,3,0,1,22
12421,55,8,13,5,second,1,3,1,0,
12421,56,13,17,4,second,0,3,1,1,23
12421,57,6,13,7,second,1,3,0,1,24
12421,58,13,19,6,second,1,3,1,0,
12421,59,18,13,5,first,1,3,1,0,
12421,60,9,13,4,second,0,3,1,1,25
12421,61,13,6,7,first,1,3,0,1,26
12421,62,19,13,6,first,1,3,1,0,
12421,63,13,8,5,first,1,3,1,0,
12421,64,17,13,4,first,1,3,1,0,
12422,1,3,13,10,second,1,6,,,
12422,2,5,13,8,second,1,6,1,0,
12422,3,13,7,6,first,1,6,1,0,
12422,4,9,13,4,second,0,6,1,1,1
12422,5,13,23,10,second,1,6,0,1,2
12422,6,5,13,8,second,1,6,1,0,
12422,7,19,13,6,first,1,6,1,0,
12422,8,18,13,5,first,1,6,1,0,
12422,9,13,9,4,first,1,6,1,0,
12422,10,13,16,3,second,1,6,1,0,
12422,11,13,15,2,second,1,6,1,0,
12422,12,14,13,1,first,0,6,1,1,3
12422,13,13,9,4,first,1,6,0,1,4
12422,14,10,13,3,second,1,6,1,0,
12422,15,13,15,2,second,1,6,1,0,
12422,16,14,13,1,first,1,6,1,0,
12422,17,12,13,1,second,1,6,1,0,
12422,18,14,13,1,first,0,6,1,1,5
12422,19,13,17,4,second,0,6,0,0,
12422,20,13,6,7,first,1,6,0,1,6
12422,21,19,13,6,first,1,6,1,0,
12422,22,8,13,5,second,1,6,1,0,
12422,23,9,13,4,second,1,6,1,0,
12422,24,10,13,3,second,0,6,1,1,7
12422,25,13,7,6,first,1,6,0,1,8
12422,26,13,18,5,second,0,6,1,1,9
12422,27,13,5,8,first,1,6,0,1,10
12422,28,13,20,7,second,1,6,1,0,
12422,29,19,13,6,first,1,6,1,0,
12422,30,13,8,5,first,0,6,1,1,11
12422,31,21,13,8,first,1,6,0,1,12
12422,32,13,20,7,second,0,6,1,1,13
12422,33,13,3,10,first,1,6,0,1,14
12422,34,22,13,9,first,1,6,1,0,
12422,35,13,5,8,first,1,6,1,0,
12422,36,20,13,7,first,1,6,1,0,
12422,37,19,13,6,first,0,6,1,1,15
12422,38,22,13,9,first,1,6,0,1,16
12422,39,13,21,8,second,1,6,1,0,
12422,40,6,13,7,second,0,6,1,1,17
12422,41,13,3,10,first,1,6,0,1,18
12422,42,13,22,9,second,1,6,1,0,
12422,43,13,21,8,second,0,6,1,1,19
12422,44,13,24,11,second,1,6,0,1,20
12422,45,13,3,10,first,1,6,1,0,
12422,46,4,13,9,second,1,6,1,0,
12422,47,5,13,8,second,1,6,1,0,
12422,48,13,20,7,second,0,6,1,1,21
12422,49,3,13,10,second,1,6,0,1,22
12422,50,22,13,9,first,1,6,1,0,
12422,51,13,5,8,first,0,6,1,1,23
12422,52,13,24,11,second,0,6,0,0,
12422,53,13,0,13,first,0,6,0,0,
12422,54,13,26,13,second,1,6,0,1,24
12422,55,13,1,12,first,1,6,1,0,
12422,56,24,13,11,first,1,6,1,0,
12422,57,23,13,10,first,1,6,1,0,
12422,58,13,4,9,first,0,6,1,1,25
12422,59,13,1,12,first,1,6,0,1,26
12422,60,2,13,11,second,1,6,1,0,
12422,61,3,13,10,second,1,6,1,0,
12422,62,13,22,9,second,1,6,1,0,
12422,63,5,13,8,second,1,6,1,0,
12422,64,20,13,7,first,1,6,1,0,
12424,1,13,3,10,first,1,12,,,
12424,2,13,21,8,second,1,12,1,0,
12424,3,19,13,6,first,1,12,1,0,
12424,4,9,13,4,second,0,12,1,1,1
12424,5,13,3,10,first,1,12,0,1,2
12424,6,13,5,8,first,0,12,1,1,3
12424,7,13,26,13,second,1,12,0,1,4
12424,8,25,13,12,first,1,12,1,0,
12424,9,13,24,11,second,1,12,1,0,
12424,10,23,13,10,first,1,12,1,0,
12424,11,13,22,9,second,1,12,1,0,
12424,12,13,5,8,first,1,12,1,0,
12424,13,13,6,7,first,1,12,1,0,
12424,14,19,13,6,first,1,12,1,0,
12424,15,13,18,5,second,1,12,1,0,
12424,16,17,13,4,first,1,12,1,0,
12424,17,16,13,3,first,1,12,1,0,
12424,18,15,13,2,first,1,12,1,0,
12424,19,12,13,1,second,1,12,1,0,
12424,20,13,12,1,first,0,12,1,1,5
12424,21,13,9,4,first,1,12,0,1,6
12424,22,16,13,3,first,0,12,1,1,7
12424,23,13,7,6,first,0,12,0,0,
12424,24,4,13,9,second,1,12,0,1,8
12424,25,21,13,8,first,0,12,1,1,9
12424,26,2,13,11,second,0,12,0,0,
12424,27,13,0,13,first,0,12,0,0,
12424,28,26,13,13,first,1,12,0,1,10
12424,29,13,25,12,second,0,12,1,1,11
12424,30,13,26,13,second,1,12,0,1,12
12424,31,13,25,12,second,0,12,1,1,13
12424,32,13,0,13,first,1,12,0,1,14
12424,33,13,1,12,first,0,12,1,1,15
12424,34,0,13,13,second,1,12,0,1,16
12424,35,1,13,12,second,0,12,1,1,17
12424,36,0,13,13,second,1,12,0,1,18
12424,37,13,1,12,first,0,12,1,1,19
12424,38,26,13,13,first,1,12,0,1,20
12424,39,13,25,12,second,1,12,1,0,
12424,40,13,2,11,first,1,12,1,0,
12424,41,3,13,10,second,1,12,1,0,
12424,42,4,13,9,second,0,12,1,1,21
12424,43,25,13,12,first,1,12,0,1,22
12424,44,2,13,11,second,1,12,1,0,
12424,45,3,13,10,second,1,12,1,0,
12424,46,13,22,9,second,0,12,1,1,23
12424,47,1,13,12,second,1,12,0,1,24
12424,48,2,13,11,second,0,12,1,1,25
12424,49,13,26,13,second,1,12,0,1,26
12424,50,25,13,12,first,1,12,1,0,
12424,51,2,13,11,second,1,12,1,0,
12424,52,13,23,10,second,0,12,1,1,27
12424,53,13,26,13,second,1,12,0,1,28
12424,54,13,25,12,second,1,12,1,0,
12424,55,13,24,11,second,0,12,1,1,29
12424,56,0,13,13,second,1,12,0,1,30
12424,57,13,25,12,second,1,12,1,0,
12424,58,24,13,11,first,1,12,1,0,
12424,59,3,13,10,second,1,12,1,0,
12424,60,22,13,9,first,1,12,1,0,
12424,61,13,5,8,first,1,12,1,0,
12424,62,13,6,7,first,1,12,1,0,
12424,63,13,7,6,first,0,12,1,1,31
12424,64,22,13,9,first,0,12,0,0,
12426,1,3,13,10,second,0,8,,,
12426,2,13,26,13,second,1,8,0,1,1
12426,3,2,13,11,second,1,8,1,0,
12426,4,22,13,9,first,0,8,1,1,2
12426,5,0,13,13,second,0,8,0,0,
12426,6,13,26,13,second,1,8,0,1,3
12426,7,2,13,11,second,1,8,1,0,
12426,8,13,23,10,second,1,8,1,0,
12426,9,13,22,9,second,1,8,1,0,
12426,10,5,13,8,second,0,8,1,1,4
12426,11,24,13,11,first,1,8,0,1,5
12426,12,13,3,10,first,1,8,1,0,
12426,13,4,13,9,second,1,8,1,0,
12426,14,13,5,8,first,1,8,1,0,
12426,15,20,13,7,first,1,8,1,0,
12426,16,7,13,6,second,0,8,1,1,6
12426,17,4,13,9,second,0,8,0,0,
12426,18,13,1,12,first,1,8,0,1,7
12426,19,24,13,11,first,1,8,1,0,
12426,20,13,3,10,first,1,8,1,0,
12426,21,13,4,9,first,1,8,1,0,
12426,22,13,5,8,first,1,8,1,0,
12426,23,20,13,7,first,1,8,1,0,
12426,24,13,19,6,second,1,8,1,0,
12426,25,13,8,5,first,1,8,1,0,
12426,26,13,17,4,second,1,8,1,0,
12426,27,16,13,3,first,0,8,1,1,8
12426,28,7,13,6,second,1,8,0,1,9
12426,29,18,13,5,first,1,8,1,0,
12426,30,17,13,4,first,1,8,1,0,
12426,31,13,16,3,second,0,8,1,1,10
12426,32,13,7,6,first,1,8,0,1,11
12426,33,13,18,5,second,0,8,1,1,12
12426,34,21,13,8,first,1,8,0,1,13
12426,35,13,6,7,first,0,8,1,1,14
12426,36,23,13,10,first,1,8,0,1,15
12426,37,4,13,9,second,0,8,1,1,16
12426,38,13,25,12,second,1,8,0,1,17
12426,39,24,13,11,first,0,8,1,1,18
12426,40,13,26,13,second,1,8,0,1,19
12426,41,25,13,12,first,1,8,1,0,
12426,42,24,13,11,first,1,8,1,0,
12426,43,13,23,10,second,1,8,1,0,
12426,44,13,4,9,first,1,8,1,0,
12426,45,5,13,8,second,0,8,1,1,20
12426,46,2,13,11,second,1,8,0,1,21
12426,47,13,3,10,first,1,8,1,0,
12426,48,4,13,9,second,0,8,1,1,22
12426,49,13,25,12,second,1,8,0,1,23
12426,50,13,2,11,first,1,8,1,0,
12426,51,13,23,10,second,1,8,1,0,
12426,52,13,22,9,second,1,8,1,0,
12426,53,13,5,8,first,1,8,1,0,
12426,54,6,13,7,second,1,8,1,0,
12426,55,7,13,6,second,1,8,1,0,
12426,56,13,8,5,first,1,8,1,0,
12426,57,13,9,4,first,0,8,1,1,24
12426,58,13,20,7,second,1,8,0,1,25
12426,59,13,19,6,second,1,8,1,0,
12426,60,18,13,5,first,1,8,1,0,
12426,61,17,13,4,first,1,8,1,0,
12426,62,13,10,3,first,0,8,1,1,26
12426,63,19,13,6,first,0,8,0,0,
12426,64,4,13,9,second,1,8,0,1,27
12427,1,3,13,10,second,1,8,,,
12427,2,13,21,8,second,0,8,1,1,1
12427,3,13,0,13,first,1,8,0,1,2
12427,4,24,13,11,first,1,8,1,0,
12427,5,13,22,9,second,1,8,1,0,
12427,6,20,13,7,first,1,8,1,0,
12427,7,13,8,5,first,1,8,1,0,
12427,8,9,13,4,second,0,8,1,1,3
12427,9,13,20,7,second,1,8,0,1,4
12427,10,19,13,6,first,1,8,1,0,
12427,11,13,8,5,first,1,8,1,0,
12427,12,13,9,4,first,1,8,1,0,
12427,13,16,13,3,first,1,8,1,0,
12427,14,13,15,2,second,1,8,1,0,
12427,15,13,12,1,first,1,8,1,0,
12427,16,12,13,1,second,0,8,1,1,5
12427,17,13,17,4,second,0,8,0,0,
12427,18,13,6,7,first,1,8,0,1,6
12427,19,19,13,6,first,1,8,1,0,
12427,20,18,13,5,first,1,8,1,0,
12427,21,17,13,4,first,1,8,1,0,
